학부,제목,링크,내용,작성일
행정학과,2025학년도 1학기 부/복수전공 취소 및 이수자 선발 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/903436/artclView.do,"2025학년도 1학기 부/복수전공 취소 및 이수자 선발 안내업무 구분추진 일자비고비고공고2024. 12. 19.(목)공문시행 및 홈페이지 공고 취소 신청2025. 1. 2.(목) ~ 1. 6.(월)학생(직접 인터넷 신청)취소자 명단 제출2025. 1. 8.(수)까지대학, 융합전공   본부 학사과취소 승인2025. 1. 9.(목)본부 학사과   대학, 융합전공신청2025. 1. 15.(수) ~ 1. 17.(금)학생(직접 인터넷 신청) 신청자 사정 및 선발2025. 1. 23.(목)대학, 융합전공결과 제출2025. 1. 24.(금)까지",2024-12-18 13:29:33.0
행정학과,2025학년도 제1학기 휴학·복학 신청  안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/903269/artclView.do,2025학년도 제1학기 휴학 복학 신청 안내가. 휴학 신청 기간1) 일반휴학(등록): 2025. 2. 18.(화) ~ 4. 24.(목)2) 일반휴학(미등록): 2025. 2. 18.(화) ~ 2. 21.(금)나. 복학 신청 기간1) 조기복학: 2025. 1. 2.(목) ~ 2. 7.(금)2) 일반복학: 2025. 1. 2.(목) ~ 2. 21.(금)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조,2024-12-17 19:59:08.0
행정학과,2025년 광주광역시립도서관 자료실 주말파트타임 채용 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/901710/artclView.do,"광주광역시립도서관에서는 2025년 자료실 주말파트타임 근로자를 붙임과 같이 채용하오니, 관심있는 학생들의 참여바랍니다.□ 채용 개요 - [붙임] 채용 공고문 참고○ 채용직종 : 단시간근로자(주 15시간 이내)○ 접수기간 : 2024. 12. 3.(화) ~ 12. 13.(금) / 09:00~18:00○ 모집인원 : 13명(무등5, 사직3, 산수3, 디지털정보2)○ 근무조건    - (근무장소) 시립도서관(무등 사직 산수 디지털정보도서관)    - (근무기간) 2025. 1. ~ 12. 중 토 일요일 ※ 디지털정보도서관 공휴일 포함",2024-12-03 08:28:42.0
행정학과,「2024 전남대학교 진로취업 현황조사」 참여 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/901076/artclView.do,"우리 대학 취업지원실에서는 학생들에게 질 높은 진로 취업지원을 위해 재학생을 대상으로 「2024 전남대학교 진로∙취업지원 현황조사」를 아래와 같이 온라인으로 실시하고 있으니,학생들의 참여 바랍니다.가. 프로그램: 2024년 전남대학교 진로 취업지원 현황조사나. 조사기간: 2024. 11. 11.(월) ~ 2024. 12. 13.(금)다. 조사항목: 진로(취업)계획 및 의식, 진로 취업상담, 진로취업교육 경험, 수요조사 등라. 참여방법: 온라인   * 설문조사 링크: https://ko.research.net/r/CNUJOB2024",2024-11-23 12:58:20.0
행정학과,2024 대학종합만족도조사 안내(2024. 11. 18. ~ 12. 6.),https://jnupa.jnu.ac.kr/bbs/jnupa/1731/900743/artclView.do,,2024-11-20 15:20:06.0
행정학과,2025학년도 1학기 1차 국가근로장학금 학생 신청 기간 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/900740/artclView.do,2025학년도 1학기 1차 국가근로장학금 학생 신청 기간을 다음과 같이 안내하오니 소속 학생들이 신청할 수 있도록 홍보하여 주시기 바랍니다.가. 신청기간: '24. 11. 21.(목) 09:00 ~ 12. 26.(목) 18:00나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생    - 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상    - 학자금 지원구간: 9구간 이하다. 신청방법: 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청    ※ 상세 신청방법,2024-11-20 15:17:57.0
행정학과,2025년도 「꿈 실현금 인생학교」대학생 멘토 모집,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/900613/artclView.do,,2024-11-19 18:35:30.0
행정학과,2025학년도 1학기 국가장학금 1차 신청 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/900548/artclView.do,"2025학년도 1학기 국가장학금 1차 신청 일정을 다음과 같이 안내합니다.가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생   * 재학생은 국가장학금 1차 신청이 원칙(재학 중 2회에 한해 2차 신청으로 수혜 가능)나. 신청기간: '24. 11. 21.(목) ~ 12. 26.(목) 18:00    - 서류제출 및 가구원 정보제공 동의 기간:  '24. 11. 21.(목) ~ '25. 1. 2.(목) 18:00    ※ 주말․공휴일 포함 24시간 신청 가능, 마지막 날은 18시 마감      ※ 여수캠퍼스 학생:  전남대",2024-11-19 15:52:50.0
행정학과,2024학년도 대학생 핵심역량진단 실시 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/900455/artclView.do,"우리 대학 학생을 대상으로 2024학년도 대학생 핵심역량진단을 다음과 같이 실시하고자 하오니, 각 대학 및 학과(부)에서는 많은 학생들의 참여 바랍니다. 가. 진단 기간: 2024. 11. 18.(월) ~ 11. 29.(금)  ※ 응답률에 따라 기간 연장 가능나. 진단 대상: 학부생 전체다. 진단 방법: 성장마루 온라인 진단(https://grow.jnu.ac.kr/ko/diag/essential) ※ 통합로그인 필수라. 소요 시간: 5분 내외마. 결과 확인: 진단 종료 후  결과보기  클릭바. 참여 혜택- 참여자 200명 추첨하여",2024-11-18 19:19:02.0
행정학과,제5회 국립대학 육성사업 영상 콘텐츠 공모전,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/899034/artclView.do,"국립대학 육성사업 발전협의회에서는 육성사업 참여대학의 사업 성과 홍보 및 확산을 위하여 영상 공모전을 추진하고 있습니다.많이 참여바랍니다. 가. 공모개요- 공모전명: 제5회 국립대학 육성사업 영상 콘텐츠 공모전- 공모기간: 2024. 10. 25.(금) ~ 12. 22.(일)- 공모형식: 영상 콘텐츠(웹드라마, 영화, CF, 스케치코미디, 다큐멘터리 등 자유형식)- 응모자격: 전국 37개 국립대학에 대학(원)생[휴학생 포함] ※ 개인 또는 팀(최대 5인)- 공모주제: 국립대학 육성사업 소개 및 참여사례, 국립대학의 역할과 발전방향",2024-10-30 09:12:27.0
행정학과,2024학년도 행정학과 행정현장방문 신청 접수 안내(추가) * 선착순: 10명,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/898830/artclView.do,"[2024학년도 행정학과 행정현장방문]과 관련하여 아래와 같이 실시할 에정이며, 추가 인원을 모집하오니 관심있는 학생들의 많은 신청 바랍니다.- 신청기간: ~ 2024. 11. 15.(금) 23:00- 신청링크:   https://forms.gle/pCJQPP9wUUnyMAVy8* 행사명 : 2024학년도 행정학과 행정현장방문* 일   자 : 2024. 11. 22.(금)  [ 1일 ] * 장   소 : 전라남도청 및 목포시 일대(문화탐방)* 대   상 : 행정학과 재학생(휴학생) ※ 행정학과 부전공 및 복수전공 참여가능* 참가비",2024-10-28 13:41:02.0
행정학과,[국립대학육성사업]「사회과학대학 취업준비 PT 경영대회 커리어포트폴리오」안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/898437/artclView.do,,2024-10-22 17:06:41.0
행정학과,2024학년도 2학기 도전장학생(비상) 선발 계획 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/898171/artclView.do,"가. 선발인원(예정): 101명(학부재학생 96명, 외국인학생 5명)나. 장학금액(1인당): 1,800천원다. 접수기간: 2024. 10. 22.(화) 09:00~ 10. 29.(화) 18:00라. 신청방법전남대학교포털사이트(http://portal.jnu.ac.kr)에 로그인 후   교육지원   내학사행정  장학   도전장학   장학금신청에 접속하여 도전계획서 작성 및 제출",2024-10-19 06:54:22.0
행정학과,2024년도 국립대학 육성사업 「지역경제 및 지역기업 공동체 활성화 프로그램_현명한 투자와 자산관리의 지혜」 운영 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/897969/artclView.do,"우리 대학은 지역민과 대학 구성원에게 경영경제지식을 전수하고 일상 생활에 도움을 주고자 2024년 국립대학 육성사업으로 「지역경제 및 지역기업 공동체 활성화 프로그램   현명한 투자와 자산관리의 지혜」를 아래와 같이 운영합니다.관심있는 모든분들의 많은 참여 바랍니다.가. 프로그램 내용    1) 주제: 현명한 투자와 자산관리의 지혜    2) 장소: 전남대학교 경영대학 CBA홀(1-350호)    3) 일시: 2024. 10. 25.(금) 14:00 ~ 16:00    4) 인원: 40명(선착순 접수)    5) 대상: 지역민, 대",2024-10-17 09:49:30.0
행정학과,2024학년도 동계 현장실습학기제 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/897419/artclView.do,2024학년도 동계 현장실습학기제 안내1. 교과명: 2024학년도 동계 현장실습학기제2. 추진일정    가. 실습기업(관) 신청기간: 2024. 10. 28.(월) ~ 11. 01.(금)    나. 학생 신청기간: 2024. 11. 04.(월) ~ 11. 15.(금)    다. 현장실습 기간        - 2024. 12. 26.(목) ~ 2025. 01. 23.(목) / 4주(20일)        - 2024. 12. 26.(목) ~ 2025. 02. 25.(화) / 8주(40일),2024-10-11 10:58:06.0
행정학과,동계 독일 베를린 자유대학 파견 프로그램 참가자 모집,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/897301/artclView.do,접수기간: ~ 10. 14.(월) 14:30 까지,2024-10-10 08:11:39.0
행정학과,공공행정연구소 특강 안내 _ 얼마나 아세요? VIETNAM (QO Design 김영형 대표),https://jnupa.jnu.ac.kr/bbs/jnupa/1731/896997/artclView.do,2024년도 공공행정연구소 특강 안내공공행정연구소에서는 2024학년도 공공행정 특강을 개최하오니 학생들의 많은 관심과 참여바랍니다.- 주제: 얼마나 아세요? VIETNAM - 일시: 2024. 10. 8.(화) 16:00 ~ 18:00- 장소: 사회과학대학 228호 (대회의실)- 강연자: 김영형  [QO DESIGN 대표 (前 쌍용건설 해외지점장)],2024-10-04 18:11:34.0
행정학과,행정학과 4학년 박주미_2024년 공공행정 캡스톤 디자인 미래 행정학자 FutureGov 아이디어 경진대회 최우수상 수상,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/896724/artclView.do,"행정학과 4학년 박주미(212464) 학생은 「2024년 공공행정 캡스톤 디자인 미래 행정학자 FutureGov 아이디어 경진대회」에서 한국행정학회장상인 최우수상을 수상했다.박주미 학생은 이 경진대회에서 ""불평등과 사회갈등""에 대한 기획 주제와 관련하여 '소득 불평등 완화와 참여 강화를 위한 푸드뱅크 사업 제안처'라는 세부 주제를 제안하여독창적인 아이디어와 제안된 내용의 논리성, 실현가능성, 확산가능성 등을 인정받아 최우수상을 수상했다.2024학년도 1학기 수강한 전공 교과목인 '캡스톤행정디자인' 을 수강하며 담당교수이자 지도교수인",2024-09-30 09:57:14.0
행정학과,‘2024 제2회 전남대·경북대 대학생 토론 배틀’ 참여 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/896051/artclView.do,"인문학연구원 HK+가족커뮤니티사업단 지역인문학센터에서는 경북대 인문학술원과 공동으로 2024 제2회 영호남 대학생 토론 배틀(전남대-경북대 대학생 토론 배틀)  개최를 다음과 같이 추진 합니다. 이번 토론 대회의 목적은 대학생의 의사소통 및 토론 역량 향상, 사회적 주요 의제에 대한 관심 제고 및 심층적 이해 도모, 영호남 대학생의 상호 교류 증진입니다. 학부생의 많은 관심과 참여바랍니다.  - 다  음 - 가. 행 사 명 : 2024 제2회 전남대-경북대 대학생 토론 배틀나. 책 임 자 : 정미라 교수(인문대학 철학과 인문학연구원",2024-09-23 14:28:19.0
행정학과,[홍보] 데이터사이언스 포트폴리오만들기 참여 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/895954/artclView.do,,2024-09-23 09:34:45.0
행정학과,2024학년도 미래성장 장학생 선발 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/895729/artclView.do,"2024학년도 미래성장 장학생을 다음과 같이 선발하오니, 많은 학생들이 지원할 수 있도록 적극 홍보하여 주시기 바랍니다.가. 선발인원: 200명나. 지원대상: 본교 학부 2~3학년 재학생    ※ 제외 대상: 24.2학기 휴학생(등록휴학 포함), 의 치 수의 약학계열다. 지원자격: 24.2학기 기준 직전 학기 평균평점 1.75 이상, 12학점 이상 이수한 자라. 장학금액: 1,300천원 ~ 1,800천원 ※ 평가에 따른 차등지급마. 평가방법: 서류평가(1단계)   심층면접(2단계)바. 공고기간: 2024. 9. 19.(목) ～ 10",2024-09-19 16:22:13.0
행정학과,2024학년도 2학기 최종 등록기간 공고 (10. 7. ~ 10. 8.),https://jnupa.jnu.ac.kr/bbs/jnupa/1731/895584/artclView.do,"공        고우리 대학교에서는 2024학년도 제2학기 최종 등록기간을 다음과 같이 공고하오니 등록금을 납부하지 못한 학생은 기한 내에 등록금을 납부하시기 바랍니다. ■ 다          음 ■1. 기    간 : 2024. 10. 7.(월) ~ 10. 8.(화) 16:00 [2일간]    ➣ 2024. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납입금 납부장소 : 광주, 농협, 국민, 신한은행 전국지점   ➣ 고지서 상의 가상계좌 입금, 광주은행 신용카드 납부 가능3. 휴학 신청 : 전남대포털➝로그인➝교육지원➝내",2024-09-13 18:57:10.0
행정학과,2024학년도 2학기 교과구분 정정 신청 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/895093/artclView.do,"2024학년도 2학기 교과구분 정정 실시 안내   2024학년도 2학기 교과구분 정정을 실시하니 아래 내용을 참고하여 해당 학과로 신청하시기 바랍니다. 교과구분 정정은 휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발/취소, 모집단위간 이동(전과), 국내 타대학 교류 등으로 인하여 본인 적용 교육과정 교과구분과 성적표의 교과구분이 상이한 학생에 대하여 실시하므로, 기간 내에 붙임 신청서를 작성하여 주전공학과 또는 부 복수전공학과 사무실로 제출하시기 바랍니다.1. 교과구분 정정 신청 기간: 2024. 9. 10.(화) ~",2024-09-10 20:47:15.0
행정학과,국립대학 육성사업 학생모니터링단 6기 모집 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/893867/artclView.do,"전남대학교 국립대학 육성사업 학생모니터링단 6기 모집  전남대학교는 국립대학 경쟁력 및 공적 역할 강화를 통한 지역혁신선도를 목표로 국립대학 육성사업을 수행하고 있습니다. 사업에 대한 대학 구성원 및 지역민의 관심과 참여를 이끌어 내고 나아가 전남대학교의 경쟁력을 강화하는데 함께할 학생모니터링단 6기를 모집합니다. 1. 지원자격: 우리 대학 학부 재학생※ 활동 기간 종료까지 재학 상태 유지 필수/활동 기간 중 학적변동(휴학/자퇴/제적/졸업/졸업예정/군휴학 등), 교환학생, 해외파견 등 진행 예정인 경우 지원 불가 2. 모집기간:",2024-09-02 08:43:08.0
행정학과,2024학년도 2학기 CNU 학습공동체 공모 홍보 요청,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/893866/artclView.do,"가. 신청 기간: 2024년 9월 2일(월)~9월 12일(목) 오후 4시나. 신청 대상: 광주캠퍼스 대학생다. 신청 형태1) 유형1(자율형): 대학생 3~5명, 모둠을 형성하여 신청2) 유형2(지원형): 대학생 1명, 개인으로 신청※ 개인으로 신청한 경우 공모 마감 후 개인 신청자 중 모둠 형성 지원라. 신청 방법: 비교과 통합 플랫폼  성장마루 (https://grow.ac.kr)※ 프로그램 소개: 교육혁신본부 누리집(https://ile.jnu.ac.kr)마. 활동 소개: 교과목 또는 학습 관련 관심 주제에 대해 공부하는 대학생",2024-09-02 08:38:50.0
행정학과,"2024학년도 2학기 추가 등록 및 휴,복학 신청 기간 안내",https://jnupa.jnu.ac.kr/bbs/jnupa/1731/893814/artclView.do,"공    고우리 대학교에서는 2024. 8. 20.(화) ~ 8. 23.(금) 등록을 실시하였으나 현재까지 등록금을 납부하지 못한 학생에 대해 다음과 같이 추가 등록기간과 휴 복학 기간을 설정 시행하오니 기간내에 등록금 납부와 휴 복학하시기 바랍니다.■ 다      음 ■1. 등록금 납부 기간 : 2024. 9. 10.(화) ~ 9. 12.(목) 16:00까지 [3일간]    ➣ 2024. 2학기 수업연한 초과자도 위 기간 내에 등록금 납부2. 납입금 납부장소 : 광주, 농협, 국민, 신한은행 전국지점    ➣ 고지서 상의 가상계좌",2024-08-30 17:19:26.0
행정학과,[행정고시반+육성] 국가직 5급  ＆ 7급 공무원 시험 대비 9월 PSAT 특강및컨설팅 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/892882/artclView.do,우리 대학에서는 2024년 국립대학 육성사업 재원으로 국가직 공무원 5급   7급(지역인재 포함) 준비 중인 학생 및 졸업생을 대상으로9월 5일(목) ~ 7일(토)까지 도서관 별관(백도) 지하 1층 취업강의실 등에서 PSAT(공직적격성평가) 세부과목별 특강을 총 6회 + 컨설팅 2회를 진행합니다.학생들의 많은 관심과 참여 바랍니다.,2024-08-22 08:17:27.0
행정학과,2024학년도 2학기 학생건강검진 실시 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/892688/artclView.do,"〇 보건진료소에서는 학생 개인의 건강관리를 위하고 대학내 감염병 질환을 예방하기 위해 2024학년도 2학기 학생건강검진을 다음과 같이 실시합니다. 1. 실시기간 : 2024. 8. 26.(월) ~ 9. 13.(금)2. 시간 및 장소    - 보건진료소(제1학생마루 2층) 09:30~11:30, 13:00~16:30        *2학기 건강검진은 광주캠퍼스만 진행합니다.3. 대상자    - 1학기 건강검진 기간에 수검하지 못한 학생 중    가. 재학생    나. 생활관 입주 희망자 중 건강검진이 필요한 학생4. 검진항목 : 기초",2024-08-20 16:38:31.0
행정학과,2024학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/892337/artclView.do,2024학년도 2학기 2차 국가근로장학금 학생 신청 기간을 다음과 같이 안내하오니 학생들의 많은 신청바랍니다. 가. 신청기간: '24. 8. 14.(수) 09:00 ~ 9. 11.(수) 18:00나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생    - 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상    - 학자금 지원구간: 9구간 이하다. 신청방법: 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청    ※ 상세 신청방법  붙임  참고라. 근로기간: 202,2024-08-14 17:04:11.0
행정학과,2024년 2학기 국가장학금 2차 신청 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/892110/artclView.do,,2024-08-12 16:56:45.0
행정학과,전라남도 국립의대 신설 의견수렴을 위한 도민 공청회 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/891647/artclView.do,,2024-08-05 15:18:26.0
행정학과,2024 CNU 대학생 교육포럼 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/891610/artclView.do,,2024-08-05 09:05:00.0
행정학과,[채용공고] 제2024-3회 광주전남지역혁신플랫폼 기간제근로자 채용 공고,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/891522/artclView.do,전남대학교 광주전남지역혁신플랫폼 총괄운영센터 공고 제2024-7호  제2024-3회 광주전남지역혁신플랫폼 기간제근로자 채용 공고   전남대학교 광주전남 지역혁신플랫폼 기간제근로자 채용시험을 다음과 같이 공고합니다.                                     2024 년 7 월 31 일                                                 광주전남 지역혁신플랫폼 총괄운영센터장------------------------------------------------------------,2024-08-01 13:05:12.0
행정학과,대한투자무역진흥공사 학교 방문 채용설명회 홍보(정외과 졸업동문 현직자 참가),https://jnupa.jnu.ac.kr/bbs/jnupa/1731/890592/artclView.do,,2024-07-18 15:45:47.0
행정학과,2024년 Glocal Change-UP DSAC 프로그램   사회대 참가 학생 모집 (10명),https://jnupa.jnu.ac.kr/bbs/jnupa/1731/890332/artclView.do,"2024년 경영학부 Glocal Change-UP DSAC 프로그램■ 교육신청: https://forms.gle/WLWzKjtFRs6QELV28      (2024. 7. 22. 오전 10시 참가신청서 오픈 ~ 7. 26. 마감 ) ■ 프로그램명 : DSAC (Data Scientist Academy   Certificate) M1, M2, M3 교육 ■ 교육 소개- DSAC(Data Scientist Academy   Certificate) 데이터 사이언티스트 능력인증자격 취득 프로그램- 4차 산업혁명시대에는 인공지능(AI)과 빅",2024-07-16 14:33:11.0
행정학과,2024학년도 2학기 현장실습교육과정 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/890063/artclView.do,1. 교과명: 2024학년도 2학기 현장실습교육과정2. 추진일정가. 실습기업(관) 신청기간: 2024. 07. 29.(월) ~ 08. 02.(금)나. 학생 신청기간: 2024. 08. 05.(월) ~ 08. 16(금)다. 현장실습 기간- 2024. 09. 02.(월) ~ 2024. 11. 29.(금) / 12주(60일)- 2024. 09. 02.(월) ~ 2024. 12. 20.(금) / 15주(75일)- 2024. 09. 02.(월) ~ 2025. 01. 14.(화)/ 18주(90일) 붙임. 2024학년도 2학기 현장실습교육과정,2024-07-12 08:59:57.0
행정학과,2024학년도 2학기 [한국산업인력공단] 해외 일경험 지원사업 WELL 참여청년 모집 안내,https://jnupa.jnu.ac.kr/bbs/jnupa/1731/890062/artclView.do,"가. 실 습 명: 한국산업인력공단 해외일경험지원사업나. 지원자격: 워킹홀리데이비자 소지자 또는 2024년 3분기, 7월 신청예정자다. 실습기간: 2024. 09. 01.(월) ~ 2025. 02. 28.(금)라. 접수기간:  24년 7월19일(금)까지마. 관련안내: 붙임참조",2024-07-12 08:58:44.0
