학부,제목,링크,내용,작성일
특수교육학부,모바일 출입관리 시스템 사용방법 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/894381/artclView.do,"전남대학교 통합경비시스템 용역의 일환으로 구축한 모바일 기반 출입관리 시스템 사용방법을 안내하오니 많은 이용 바랍니다.가. 개시일: 2024. 9. 3.(화)나. 적용 대상: 광주, 여수, 학동, 화순캠퍼스 출입관리 리더기다. 사용 대상: 전남대학교 학생(대학생, 대학원생) 및 교직원라. 사용 방법(붙임파일 참고)- 전남대스토어 어플에서 모바일 신분증 화면 접속 후 카드리더기에 접촉※ 안드로이드는 NFC, 아이폰(IOS)은 블루투스 활성화 필요마. 행정사항 - 모바일 카드 출입권한이 순차적으로 부여되므로 작업 완료 후 안내 예정-",2024-09-04 17:28:08.0
특수교육학부,2024학년도 2학기 특수교육 및 통합교육지원 대학생 자원봉사자 모집,https://spededu.jnu.ac.kr/bbs/spededu/2321/893439/artclView.do,"1. 2024학년도 2학기 특수교육 및 통합교육지원 대학생 자원봉사자를 다음과 같이 모집하고자 하오니 많은 관심 부탁드립니다.가. 모집 대상: 특수교육학과 설치 대학교 및 광주교육대학교 재학생(총 5교)나. 활동 기간: 2024.9. ~ 2024.12.(4개월)다. 활동 내용: 특수교육대상자 특수교육 및 통합교육지원( 붙임1  참고)라. 특전: 봉사시간 인정 및 1만원 이내 실비 지원(단, 일일 2시간 이상 자원봉사 시) 등마. 대학생 자원봉사자 역량강화 연수: 일시 및 장소는 대학생 자원봉사자에게 개별 안내바. 신청 기간 및 방법",2024-08-27 15:20:06.0
특수교육학부,2024학년도 제2학기 추가 등록 및 휴·복학 신청 기간 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/893165/artclView.do,2024학년도 제2학기 등록기간( 24. 8. 20. ~ 8. 23.)내에 등록금을 납부하지 못한 학생과 학자금 대출 신청한 학생을 위하여 다음과 같이 추가 등록기간을 설정 안내하니 기간내에 등록금을 납입하시기 바랍니다.가. 기간: 2024. 9. 10.(화) ~ 9. 12.(목) 16:00 [3일간]나. 등록장소: 광주은행 및 농협 전국 본 지점(지역농협 포함)※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨)다. 유의사항1) 2024. 2학기 정부보증 학자금 대출을 받아 등록을 하는 학생은 등록기간내에 등록금이 납부될 수,2024-08-26 09:47:29.0
특수교육학부,2024학년도 2학기 교직 「성인지 교육」실시 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/892478/artclView.do,"1. 2024학년도 2학기 교직 「성인지 교육」을 다음과 같이 시행합니다.가. 이수 대상: 교직이수자 중 성인지 교육 1학기 미이수자 나. 교육 일정구분교육일자장소비고비대면교육(2회)1분반 2024.  9. 27.(금) 14:00~16:00, 200명 이내온라인(Zoom) 활용개설된 4개 분반중 1회 신청 필수!(중복 신청 불허)2분반 2024.  9. 30.(월) 14:00~16:00, 200명 이내대면교육(2회)3분반 2024. 10. 16.(수) 14:00~16:00, 200명 이내박물관(용봉문화관)4층 시청각실(401호)4분",2024-08-19 09:24:51.0
특수교육학부,2024학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/892377/artclView.do,2024학년도 2학기 2차 국가근로장학금 학생 신청 기간을 다음과 같이 안내합니다. 가. 신청기간: '24. 8. 14.(수) 09:00 ~ 9. 11.(수) 18:00나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생- 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상- 학자금 지원구간: 9구간 이하다. 신청방법: 한국장학재단 홈페이지 및 모바일 앱을 이용하여 신청※ 상세 신청방법  붙임  참고라. 근로기간: 2024. 9. ~ 2025. 2.마. 신청제외 대상,2024-08-16 09:12:07.0
특수교육학부,학교현장실습 관련 절차 및 관련 질문 정리,https://spededu.jnu.ac.kr/bbs/spededu/2321/891540/artclView.do,"1. 학교현장실습 기관 1) 실습이 가능한 기관: 특수학교 (특수학급)   - 특수교육학부 내에서의 복수전공 시, 해당 복수전공하는 세부전공으로 학교현장실습을 나갈 수 있음.      ex. 초등특수에서 유아특수 복전   유아특수로 학교현장실습 가능   - 특수학급으로 현장실습 나가는 걸 권장하지 않습니다. 학급으로 나갈 경우, 학생의 수보다 상주하는 선생님(교생 포함)의 수가 많아서 학생을 온전히 지도하는 경험을 얻을 수 없습니다.     특히 사대부중/고로 나갈 경우에는 최소 한 학급 당 2~3명의 교생이 배정되기 때문에, 무조",2024-08-01 15:47:12.0
특수교육학부,2024학년도 국립대학육성사업 「예비연구자 지원사업」시행 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/891455/artclView.do,"2024학년도 국립대학육성사업 「예비연구자 지원사업」을 다음과 같이 시행하오니, 신청희망자는 【붙임2】 사업신청서 및 계획서를 작성하여 '24. 8. 7.(수) 까지 학과메일(specialedu.jnu@gmail.com)로 제출해주시기 바랍니다.가. 사업 개요1) 사 업 명: 예비연구자 지원사업2) 지원대상: 비전임교원, 박사후연구원3) 연구기간: '24. 9. 1. ~ '24. 11. 30.(3개월)4) 지원규모: 50개 과제, 과제당 1,500천원 내외(예산액: 75,000천원)5) 연구주제: 전 학문분야별 자유주제나. 제출기한",2024-07-31 14:00:52.0
특수교육학부,2024학년도 2학기 교직 「응급처치 및 심폐소생술 실습」실시 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/890575/artclView.do,"1. 우리대학 교직이수 중인 학생들에게 교직 「응급처치 및 심폐소생술 실습」을 시행합니다.   가. 실습 대상: 학부 및 교육대학원 교직이수자 재학생 및 수료생 등  나. 실습 횟수: 교원양성과정을 이수하는 동안 2회 이상  다. 2학기 실습 신청 기간: 2024. 9. 2.(월) ~ 9. 11.(수)    ※  포털 내학사행정 교직 응급처치및심폐소생술실습 에서 학생이 직접 신청  라. 일시, 장소 및 실습 인원 【총 8개 분반, 각 50명 미만】   1) 일시: 9. 27.(금), 10. 11.(금), 10. 25.(금), 11.",2024-07-18 13:37:35.0
특수교육학부,2024 광주광역시교육청 여름방학프로그램  다채로운 방학생활  교육봉사자 모집,https://spededu.jnu.ac.kr/bbs/spededu/2321/889791/artclView.do,"1. 광주광역시교육청 특수교육지원센터에서는 특수교육대상학생의 여가활동 지원을 위한 2024 광주광역시교육청 여름방학프로그램 「다채로운 방학생활」을 운영합니다. 2. 이에 특수교육과에 재학하고 있는 학생들을 교육봉사자로 추천받아 프로그램을 운영하고자 합니다.  가. 모집 대상: 관내 대학교 특수교육 관련 학과 재학생  나. 모집 인원: 각 반 별 2명, 총 4명 (전자메일 접수 순으로 마감)  다. 운영 기간구분프로그램대상자운영 기간운영 시간운영 장소1반행복코딩스쿨(전문 강사 운영)중 고등학교특수교육대상자20명(예정)2024. 8.",2024-07-09 15:15:32.0
특수교육학부,2024학년도 2학기 재학생 등록금 감면 우선 선발 장학생 선발 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/882675/artclView.do,2024학년도 2학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자 하오니 신청할 학생은 증빙서류를 2024. 7. 11.(목)까지 제출하여 주시기 바랍니다.                                    법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등 본인은 성적 제한 없음 교육지원대상자증명서(본인) 또는 대,2024-07-05 17:13:09.0
특수교육학부,2024학년도 하반기 교직 적성·인성 검사 실시 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/881939/artclView.do,"1. 2024학년도 하반기 교직 적성 인성검사를 실시합니다.2. 아울러, 검사 결과 불합격 판정자의 경우 우리대학 자체 프로그램을 이수해야만 재응시 기회가 부여됩니다.  가. 검사 신청 기간: 2024. 9. 2.(월) ~ 9. 11.(수)  나. 신청 방법: 【포털 교육지원 내학사행정 교직 교직적 인성검사】에서 학생이 직접 신청  다. 검사 일시: 2024. 10. 04.(금) 17:00~17:45,                    2024. 10. 12.(토) 12:00~12:45,                    2024.",2024-06-28 11:25:25.0
특수교육학부,2024학년도 제2학기 등록 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/881836/artclView.do,"1. 2024학년도 2학기 등록 공고문을 붙임과 같이 안내합니다.  가. 등록기간: 2024. 8. 20.(화) ~ 8. 23.(금) 16:00까지[4일간]  나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점     ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨) 2. 학생들의 등록금 부담을 완화하기 위하여 등록금 분할납부제도를 운영하니 희망하는 학생들이 신청할 수 있도록 안내하여 주시기 바랍니다.  가. 신청기간: 2024. 7. 1.(월) ~ 7. 26.(금) [26일간]  나. 선택",2024-06-27 15:21:37.0
특수교육학부,2024학년도 교육복지우선지원사업 대학생 멘토 모집 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/881536/artclView.do,"2024학년도 교육복지우선지원사업 대학생 멘토 모집 안내 ▣ 모집내용1. 모집기간: 2024. 6. 24.(월)~6. 28.(금) 16:002. 모집인원: 총 3명 내외3. 자격: 광주에 거주하는 대학생으로 중등 학습지도 가능자  ※ 수학․영어 관련 전공자 및 사범대, 학습지도 유경험자 우대4. 제출서류: 재․휴학 증명서, 신분증 사본, 간단한 자기소개(별첨 1),아동학대 성범죄전력조회 동의서  ※ 재․휴학증명서, 신분증사본, 아동학대 성범죄전력조회 동의서는 멘토 교육 때 작성 후 제출5. 접수방법: 이메일 접수   자기소개서만 제",2024-06-24 17:37:13.0
특수교육학부,2024학년도 제2학기 휴학·복학 신청 및 행정 사항 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/880928/artclView.do,1. 2024학년도 제2학기 휴학 복학 신청에 대한 안내문을 다음과 같이 안내합니다.  가. 휴학 신청 기간    1) 일반휴학(등록): 2024. 8. 20.(화) ~ 10. 30.(수)    2) 일반휴학(미등록): 2024. 8. 20.(화) ~ 8. 23.(금)  나. 복학 신청 기간    1) 조기복학: 2024. 7. 1.(월) ~ 8. 8.(목)    2) 일반복학: 2024. 7. 1.(월) ~ 8. 23.(금)  다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조,2024-06-17 15:48:25.0
특수교육학부,2024학년도 1학기 교직 「응급처치 및 심폐소생술 실습」 추가 실시 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/880720/artclView.do,"1. 교직 「응급처치 및 심폐소생술 실습」을 아래와 같이 추가 시행합니다.  가. 실습 대상: ( 24학년도 1학기) 「응급처치 및 심폐소생술 실습」 미이수자  나. 실습 일시 및 인원:구분실습 일시 및 인원비고1차2차 24. 7. 05.(금) 15:00~17:00 【40명】 24. 7. 10.(수) 15:00~17:00 【40명】※ 2학기 실습일(총 4일, 총 8회)#9312; 09. 27.(금) 9:30~【50명】, 13:30~【50명】#9313; 10. 11.(금) 9:30~【50명】, 13:30~【50명】#9314; 10.",2024-06-14 14:23:57.0
특수교육학부,2024학년도 하계 계절학기 수강취소 기간 및 방법 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/880533/artclView.do,2024학년도 하계 계절학기 수강취소에 관한 사항입니다.1. 수강취소 기간 및 방법구분수강취소 기간환불 금액취소 방법개강 전수강취소2024. 6. 13.(목) 09:00～2024. 6. 14.(금) 18:00전액학생포털을 이용하여 학생 본인이 직접 전산 취소개강 후수강취소2024. 6. 28.(금) 09:00~ 2024. 7. 5.(금) 18:00수강료의 2/3환불2024. 7. 6.(토) 09:00～2024. 7. 9.(화) 18:00수강료의 1/2환불2024. 7. 9.(화) 18:00 이후 수강취소 및 환불 불가※ 수강취소 절,2024-06-13 10:28:39.0
특수교육학부,2024학년도 1학기 응원장학생 선발 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/880240/artclView.do,"2024학년도 1학기 응원장학생을 다음과 같이 선발할 예정이오니, 많은 학생들이 지원하여 주시기 바랍니다.가. 지원대상: 학부 재학생 중 가계곤란 등의 사유로 등록금 지원이 필요한 자- 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우   * 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초과자- 최근 1년 이내 부모의 폐업, 실직 등으로 인한 긴급 가계곤란 사유가 발생한 경우나. 지원규모: 가계곤란 정도에 따라 예산 범위 내에서 차등 지원가계곤란 정도장학명장학금액비 고상응원장학1등록금 전액(수업료1",2024-06-11 15:47:34.0
특수교육학부,2024학년도 하계방학 셔틀버스(광주↔여수캠퍼스) 운행 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/880200/artclView.do,"2024학년도 하계방학 셔틀버스를 다음과 같이 운행합니다.가. 운행 목적: 광주 여수캠퍼스 간 행정업무 지원 및 우편물, 도서 운송 등나. 운행 기간: 2024. 06. 25.(화) ~ 2024. 08. 30.(금) [월, 화, 목, 금 운행하고, 수, 토, 일, 공휴일 미운행]다. 운행 차량: 광주캠퍼스(41인승), 여수캠퍼스(44인승) 대형버스 각 1대라. 운행 현황운행경로운행요일승차장소출발시간도착시간비 고광주   여수월, 금광주캠퍼스 용지 삼거리10:0011:30 여수캠퍼스 로터리16:0017:30 여수   광주화, 목여수캠퍼",2024-06-11 14:18:38.0
특수교육학부,2024학년도 여름 방학 프로그램 교육봉사자 모집 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/880116/artclView.do,"장애학생에게 방학동안 지속적인 교육기회를 제공하고, 학부모 사교육비를 경감하고자 「여름 방학 프로그램」를 운영 합니다. 교육봉사자(자원봉사자)를 붙임과 같이 모집하오니, 많은 관심과 참여를 부탁드립니다.가. 사업명: 2024학년도 여름 방학 프로그램나. 장소 및 자원봉사 기간장소활동 기간시간역할인원광주선우학교(북구 모룡대길 61)24.7.29.(월) ~  8.9.(금)※7.29.~8.2.(5일), 8.5.~8.9.(5일)원하는 기간 신청 가능매일9:30 ~ 15:301일 6시간프로그램 참여 학생 활동지원8명 예정(선착순)다. 모집대",2024-06-10 15:16:56.0
특수교육학부,2024학년도 1학기 기말고사 응원  이천원의 저녁밥  제공 안내(이용시간 변경),https://spededu.jnu.ac.kr/bbs/spededu/2321/879790/artclView.do,"2024학년도 1학기 기말고사 기간  천원의 아침밥 과 함께 석식을 제공하여 학생들의건강을 증진하고, 학업에 전념할수 있도록  이천원의 저녁밥  사업을 진행합니다.가. 제공기간: 2024. 6. 10.(월) ~ 6. 21.(금)나. 이용시간- 제1학생마루 17:00 ~ 19:00(월~금요일)- 햇들마루 17:30(변경) ~ 19:00(월~금요일)다. 이용장소: 제1학생마루 식당/햇들마루 식당라. 이용대상: 학생(학부,대학원)라. 식 단 가: 5,000원(학생 2,000원, 대학 자체 지원금 3,000원)마. 식권구입가격: 2,000",2024-06-04 13:52:49.0
특수교육학부,2024학년도 언어교육원 재학생 참여 프로모션 개최 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/878757/artclView.do,2024학년도 외국어강좌를 홍보하기 위하여 재학생 참여 프로모션 행사를 진행하고자 합니다. 가. 시간: 2024. 5. 23.(목) 10:00 ~ 15:00나. 대상: 전남대학교 학생 전체다. 장소: 백도 앞 잔디밭라. 주요 프로그램- 포토부스  인생 네 컷  운영- (무료) 음료 이벤트 진행- (무료) 원어민 강사 영어회화 레벨테스트 실시 붙임 2024 언어교육원 외국어강좌 프로모션 행사(붐업 이벤트) 홍보물 1부. 끝.,2024-05-21 16:28:35.0
특수교육학부,2024학년도 하계 계절학기 타 대학교(조선대) 신청 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/878212/artclView.do,"1. 2024학년도 하계 계절학기 조선대학교 신청 안내합니다.2. 교과목 조회 일시: 5월 16일(목) 14:00 이후, 조선대학교 학사공지 게시판 공지3. 신청서 제출 기한: 5월 17일(금) 17: 50분까지, 학과실 제출4. 제출 서류 1) [붙임1] 서류 1부. 2) [붙임2] 서류 1부. 3) 포스트잇에 본인 명의의 계좌명(중간에 구분선(-)표시 넣어서 올 것) 작성 4) 포스트잇에 조선대학교 계절학기 수학한 적 있는지 O, X로 표시  1~4번의 서류가 준비되지 않은 경우 무통보 누락 예정.5. 유의사항 - 우리 대학교와",2024-05-16 11:09:05.0
특수교육학부,2024년 상반기 2차 도전장학(미래) 선발 계획 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/878054/artclView.do,"1. 장학생 선발가. 자격: 2024년 8월 학사과정 졸업자로서 2024학년도 후기 일반전형 및 학 석사연계과정에 지원하여 우리 대학교 일반대학원에 진학한 자※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))나. 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함다. 제출서류대상제출 서류제출 기한제출처지원신청자◦ 도전장학(미래) 지원신청서[별지 제1호 서식] ※ 붙임 참조2024. 5. 21.(화)학과 사무실단과대학행정실◦ 도전장학",2024-05-14 09:25:18.0
특수교육학부,2024학년도 동원장학재단 섬김의 리더십 장학생 선발 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/877368/artclView.do,"전남대학교동원장학재단 사업계획에 따라 2024학년도 동원장학재단 섬김의 리더십 장학생 선발을 안내합니다.가. 선발인원: 2명[3학년 1학기 학부 재학생]나. 장학금액: 1인당 연간 600만원(학기당 300만원)다. 장학금 성격: 학업장려금라. 신청기간/장소: 2024. 5. 13.(월) 09:00 ~ 5. 17.(금) 18:00 / 도서관별관(백도) 1층 학생과 장학팀마. 선발방법: 1차 서류심사(100점), 2차 면접심사(50점) * 세부 심사기준 붙임 참조바. 추진일정구분일정비고모집공고 및 안내2024. 5.  7.(화) ~ 5",2024-05-08 09:24:09.0
특수교육학부,2024 1학기 gtu 지역사회 봉사활동 오션 클린업 데이 참가 학생 모집,https://spededu.jnu.ac.kr/bbs/spededu/2321/877343/artclView.do,"제주대학교 글로벌교원양성거점대학(gtu) 사업단에서는 예비교사의 생태 교양을 증진하고 글로벌 역량을 강화하고자 2024 1학기 gtu 지역사회 봉사활동 오션 클린업 데이(ocean clean up day) 행사를 개최하며, 참가 학생을 아래와 같이 모집합니다.가. 프로그램명: 2024 1학기 gtu 지역사회 봉사활동 오션 클린업 데이(ocean clean up day)나. 장    소: 제주도내 해안가다. 운영기간: 2024년 5월 25일(토) 08:00~14:00라. 모집인원: 전라권 사범대학, 교육대학 학부생 5명(항공료 지원)",2024-05-07 17:34:59.0
특수교육학부,2024학년도 창의수업 경진대회 운영 및 창의수업 동아리 모집 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/877222/artclView.do,"다양한 교육여건 및 수업혁신에 부응할 수 있는 현장 친화형 예비교원 양성을 위해 사범대학 재학생을 대상으로 2024학년도 창의수업 경진대회를 붙임과 같이 시행하고자 합니다. 가. 프로그램명: 창의수업 경진대회나. 참여 대상: 사범대학 16개 학과(부) 재학생※ 특수교육학부는 유아, 초등, 중등 3개의 전공으로 나누어 총 18개 전공으로 운영다. 운영 일정 및 내용일  시내  용비  고2024. 5. 3.(금)- 창의수업 경진대회 계획 안내 2024. 5. 3.(금)~ 5. 17.(금)- 전공별 창의수업 동아리 모집: [붙임1] 참가",2024-05-07 09:32:32.0
특수교육학부,학부 재학생 대상 [영어 말하기/글쓰기/학습전략 1:1 무료 코칭] 안내,https://spededu.jnu.ac.kr/bbs/spededu/2321/876946/artclView.do,"1. 언어교육원에서는 우리 대학 학부 재학생의 자기주도학습 역량 강화를 통한 외국어 능력  함양을 위해 영어학습센터(English Learning Center)를 개설하여 영어학습지원 서비스를 제공하고 있습니다. 2. 『원어민 강사 영어 말하기 및 글쓰기 1:1 무료 코칭』 및 『내국인 강사 영어 학습전략 1:1 무료 코칭』 서비스를 실시합니다.가. 기간: 2024. 04. 01.(월) ~ 2025. 02. 21.(금)※ 언어교육원 외국어 강좌 일정과 동일하게 운영나. 코칭 영역: 원어민 말하기, 원어민 글쓰기, 영어 학습전략다.",2024-05-02 09:53:40.0
