학부,제목,링크,내용,작성일
유아교육과,[공통]2025년 1월 도서관 이용교육 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904785/artclView.do,"도서관에서는 학술정보활용 역량 강화를 위한 2025년 1월 도서관 이용 교육을 아래와 같이 실시하오니, 많은 참여 바랍니다.1. 교육대상: 교수 및 대학(원)생 등 대학 구성원2. 교육목적: 우리대학 구성원의 학술정보활용 역량 강화3. 세부일정일 시교 육 명내 용교육장소1.14.(화)14:00도서관 개설Scifinder이용 교육과학 분야(화학 의학 약학 등) 전문 DB Scifinder 교육- 과학 분야 논문 및 특허 검색 방법- 구조기반 화합물 검색 및 물성 확인- 화합물의 합성과 분석 정보, 약물 제형 등 탐색도서관 정보마루 1",2025-01-03 09:57:49.0
유아교육과,[공통]2025학년도 1학기 우선 선발 장학 대상자(법정장학 및 복지장학 등) 신청안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904738/artclView.do,1. 2025학년도 1학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자 하오니 각 대학(원)에서는 장학 대상자 명단[붙임1] 및 증빙서류를 2025. 1. 9.(목) 17:00까지 유아교육과 학과 메일로 제출하여 주시기 바랍니다.*학과메일주소: rlj8610@jnu.ac.kr  법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등,2025-01-02 17:51:39.0
유아교육과,[일반대학원]2024학년도 전기(2025년 2월 졸업예정) 석사학위논문 제출 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904661/artclView.do,"1. 2024학년도 전기(2025년 2월 졸업예정) 석 박사학위 수여예정자의 학위논문 파일 등재 및 인쇄본 접수를 다음과 같이 안내하오니, 해당 학생은 아래 기간을 확인하시고 기간내에 등재 및 인쇄본을 제출하여 주시기 바랍니다.가. 학위논문 파일 등재※ 문의: 도서관 홈페이지(게시판 글쓰기)1) 등재기간: 2025. 1. 2.(목) ~ 1. 10.(금)(기간 이후 추가 등재 및 수정 불가)2) 등재방법: 도서관 홈페이지의 학위논문관리시스템 이용(붙임 2~4. 학위논문 파일 작성 및 제출 방법 숙지)※ 논문 공개여부는 공개가 원칙(특",2025-01-02 14:29:34.0
유아교육과,"[일반대학원, 교육대학원]2025학년도 1학기 대학원 저소득층(창조) 장학금 신청 안내",https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904659/artclView.do,"1. 2025학년도 1학기 대학원 저소득층(창조) 장학금과 관련하여 다음과 같이 안내하오니, 해당 학생들은 기간내에 신청하여 주시기 바랍니다 저소득층 장학금 주요 사항    가. 신청 자격:  25학년도 1학기 등록 예정자로 '24학년도 2학기 성적이 평균평점 2.25(실점 75점) 이상인 자 중 저소득층 장학생 선발 기준에 해당하는 재학생 [붙임1 참고]나. 선발 장학 종류 (일반대학원생은 창조장학4만 선발)- 창조장학1: 등록금 전액- 창조장학2: 수업료2 전액- 창조장학3: 수업료2 반액- 창조장학4: 수업료1다. 신청 및",2025-01-02 14:17:26.0
유아교육과,[학부]2025년 서울런 멘토단 참여 대학생 추천 요청,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904462/artclView.do,"1. 서울시는 청소년에게 체계적인 학습을 지원하고 대학생에게 지식 나눔의 기회를 제공하고자, '서울런(Seoul Learn)'과 연계한 대학생 멘토링 사업을 추진하고 있습니다.2. 이와 관련하여 2025년 서울런 멘토단에 참여할 우수한 인재를 추천받고자 하오니, 참여를 희망하는 대학(원)생은  25.01.11.(월) 10:00까지 학과메일로 제출 제출하여 주시기 바랍니다.- 학과메일: rlj8610@jnu.ac.kr- 제출 서류:■지원서(붙임2,3), 지원서(붙임2)는 반드시 한글파일(hwp)로 제출■재학증명서, 성적증명서■증빙서류",2024-12-30 14:44:02.0
유아교육과,"[일반대학원]2024학년도 대학원생 생활환경 전반(교육 및 복지, 진로, 마음건강, 비교과프로그램 등) 온라인 설문 협조",https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904441/artclView.do,"우리 대학 일반대학원생의 전반적인 생활환경을 조사하여 대학원 제반 정책 및 대학원 생활지도 계획 수립을 위한 「2024학년도 대학원생 실태조사」를 실시하오니, 홍보하여 주시기 바랍니다. 1. 실시기간: '24. 12. 30.(월) ~ '25. 1. 17.(금) ※ 필요 시 기한 연장2. 조사대상: 전남대학교 일반대학원 대학원생(외국인 대학원생 포함)3. 조사내용: 대학원 생활환경 전반(교육 및 복지, 진로, 마음건강, 비교과 프로그램 등)4. 설문방법: 온라인 설문 실시(국문/영문) https://ko.research.net/r/c",2024-12-30 13:31:03.0
유아교육과,"[학부, 일반대학원]2024학년도 대학(원)생 인권실태 조사  온라인 설문조사 협조",https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904440/artclView.do,"전남대학교 인권센터에서는 전남대학교 대학(원)생을 대상으로 인권 침해 및 차별 실태를 모니터링하고 대학 내 인권 관련 지침과 정책 수립, 정책 효과와 인권 개선을 위한 우선순위 파악 등을 위한 기초 자료 제공 등을 목적으로 「대학(원)생 인권실태조사」를 실시하고자 합니다. 가. 조사기간: 2024. 12. 16.(월) ~ 2025. 01. 03.(금)※ 필요 시 기한 연장나. 조사대상: 전남대학교 대학(원)생다. 설문방법: 아래 URL 주소 클릭 후 온라인 설문 참여※ 온라인 링크 주소:- 대학생: https://ko.researc",2024-12-30 13:29:34.0
유아교육과,[공통] 지역 내 혈액 확보를 위한 헌혈 행사 협조 요청,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904433/artclView.do,"1. 대한적십자사 광주 전남혈액원 헌혈개발팀-1242(2024.12.26.)2. 광주 전남 지역 내 혈액 확보를 위한 헌혈 행사를 다음과 같이 안내하오니, 적극 협조하여 주시기 바랍니다.가. 행사일시: 2025. 1. 6.(월) 10:00~16:30나. 혜택사항: 봉사시간(4시간), 군입대 가산점 인정 및 기념품 추가 지급다. 협조사항- 헌혈 참여자: 신분증 또는 학생증 지참- 총무과: 헌혈 버스(1대) 주차 승인- 인문대학: 헌혈버스 주차 공간 확보(인문대 3호관 카프리존) 붙임  헌혈 안내문(2024년) 1부. 끝.",2024-12-30 12:30:32.0
유아교육과,[학부]2024학년도 전기(2025년 2월) 교원자격무시험검정 신청 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904432/artclView.do,"1. 2024학년도 전기 졸업 예정자(기 졸업자 중 교원자격취득 대상자 포함)에 대하여 교원자격증 취득을 위한 무시험검정을 실시 하오니, 해당자는 검정원서 작성하여 원서(1부)와 함께 교사자격 취득 결격사유 관련  진단서  또는  건강검진 결과 통보서(2부), 행정정보공동이용사전동의서 (1부)를  2025. 1. 6.(월)까지 유아교육과 학과 사무실로 원본 제출(스캔파일 불가)하여 주시기 바랍니다.가. 제출대상: 2024학년도 전기(2025년 2월) 졸업 예정자, 기 졸업자 중 교원자격취득 대상자나. 제출서류(파일로 공문에 첨부하고",2024-12-30 12:08:38.0
유아교육과,[공통] 재학생 대상 2024년 영어학습센터 1:1 무료 코칭 홍보,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904179/artclView.do,"언어교육원에서는 우리 대학 학부 재학생의 자기주도 영어학습 성과 제고를 위해 영어학습센터 1:1 코칭 서비스를 다음과 같이 무료로 진행하고 있습니다. 관심있는 학생들의 많은 참여바랍니다.1. 목적 및 배경가. 재학생 자기주도 영어학습 성과 제고를 위한 학습 지원 서비스 강화나. 자기주도적 학습 역량 강화에 따른 영어 의사소통능력 함양2. 운영일정: 2024. 12. 20.(금) ~ 2025. 2. 21.(금) (상시 운영)3. 운영내용: 개인별 맞춤형 1:1 무료 코칭(영역: 원어민 말하기, 원어민 글쓰기, START말하기, 학습",2024-12-24 17:03:26.0
유아교육과,[공통]2024학년도 특별개관 입주자 배정 및 안내사항,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/904176/artclView.do,"1. 프로그램 참가자의 생활관 사용을 허가하며 입주실 배정 정보 및 입주자 안내문을 붙임과 같이 보내드리니 입주자는 이용료를 기한내에 납부하여 주시기 바랍니다.2. 생활관 이용료 납부 안내가. 이용 정보대상인원이용료 내역(원)비고호실 이용료이불대여료계교육대학원 수업참가자22명5,936,00005,936,000 25.1.12~1.24.(12일): 5명 25.1.5.~1.24.(19일): 16명 25.1.5.~1.17.(12일): 1명나. 납부 계좌 정보: 광주은행, 전남대학교 생활관, 071-107-024430다. 납부 기한: 202",2024-12-24 16:47:19.0
유아교육과,[일반대학원]2025년 상반기 외국어.종합시험 실시 및 면제처리 시행안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903949/artclView.do,"1. 2025년 상반기 일반대학원 외국어 종합시험 실시 및 면제처리 시행 계획을 다음과 같이 안내하오니, 시험 실시 및 관리를 차질없이 진행되도록 해당자는 기간내에 지도교수님 허락(도장) 받아 제출하여 주시기 바랍니다.가. 외국어시험은 종전과 같이 실시하되 시험 유형을 통합 단일 유형으로 실시나. 종합시험은 1월 넷째주 ~ 2월 첫째주 사이에 대학별로 자유롭게 실시하고 성적 입력 후 결과 보고 □ 외국어 종합시험 및 면제 일정 □구분내    용추진일정비고(장소)면제신청면제 신청2025. 1. 2.(목) ~ 1. 7.(화) 17:00",2024-12-23 09:46:28.0
유아교육과,[공통] 2024학년도 신입생 미수령 학생증 배부안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903648/artclView.do,2024학년도 신(편)입생 미수령 학생증(스마트카드)을 아래와 같이 소속 대학(원)으로 배부하오니 해당 학생에게 전달될 수 있도록 협조하여 주시기 바랍니다. 1. 배부 대상: 학부 및 대학원 신(편)입생 중 미수령 학생2. 배부 기간: 2024. 12. 18.(수) ~ 20.(금)3. 수령 방법: 유아교육과 학과 사무실4. 미수령학생: 학과에서 개별 연락함.  끝.,2024-12-19 09:41:59.0
유아교육과,"[학부, 교육대학원]2025 어린이창작실험실 겨울방학 프로그램 대학생 자원(교육)봉사자 선발 공고",https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903517/artclView.do,"국립아시아문화전당 어린이창작실험실에서 다가오는 2025년 1월 10일부터 2월 14일까지어린이들을 대상으로 겨울방학 프로그램 '겨울모양?!'을 운영할 예정입니다. 프로그램의 원활한 진행과 현장 지원을 위해 유아교육 대학(원)생 교육봉사자(자원봉사자)를 모집하고자 하오니 관심 있는 학생들의 많은 신청 바랍니다. 2025년 어린이창작실험실 겨울방학 프로그램 대학생 자원봉사자 선발 공고  □ 추진목적ㅇ 현장 안전 관리, 참가자 안내 및 진행 보조 등 겨울방학 프로그램의 원활한 운영 지원 및 효율성 강화ㅇ 자원봉사자 운영을 통한 신속한 현",2024-12-18 15:36:29.0
유아교육과,"[학부, 교육대학원] 2025년도 겨울방학(1-2월) 교육봉사 학생 모집",https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903414/artclView.do,"1. 2025년 겨울방학(1~2월)교육봉사 활동 학생을 붙임과 같이 모집하오니 관심있는 학생들의 많은 신청 바랍니다.고실초등학교 교육봉사 학생모집 안내본교 학교 도서관 및 독서 교육 행사 지원을 위하여 교육봉사자를 아래와 같이 모집하오니 관심 있는 학생은 신청하여 주시기 바랍니다. 1. 모집기간 : 2025. 1. 8.(수) ~ 2. 28.(금)(※선착순 모집 , 수요인원 충족시 조기 마감될 수 있음)2. 모집대상 : 전남대학교 사범대학생 및 교직이수과정 학생3. 모집분야 및 봉사기간교육봉사분야(활동내용)교육봉사활동기간(활동시간)비",2024-12-18 11:51:52.0
유아교육과,[학부]2025년 삼성드림클래스 대학생멘토 모집 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903412/artclView.do,"1. 삼성드림클래스에서는 중학생들의 롤모델로서 우수한 역량과 봉사정신을 겸비한 대학생멘토를 선발하여 운영하고 있으니, 관심 있는 학생들의 많은 지원 바랍니다.붙임 1. (공고문) 2025년 삼성드림클래스 대학생멘토 선발 공고 1부.2. (포스터) 2025년 삼성드림클래스 대학생멘토 선발 공고 1부. 끝.",2024-12-18 11:49:23.0
유아교육과,[공통]2025학년도 1학기 대학직장 예비국 전입 신청 및  개인정보 수정안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903410/artclView.do,"1. 2025학년도 1학기 재학생 중 대학직장 예비군(전남대학교연대 소속)으로 편성되지 않은 학생은 예비군연대로 전입 신청 및 정확한 훈련 안내를 위하여 개인 정보를 수정하도록 안내하니 확인하고 수정하시기 바랍니다.가. 대상: 2025학년도 1학기 대학(원) 재학생[신입(재입학), 편입, 복학, 전과생 포함]1) 신청 기간: 2025. 1. 2.(목) ~2) 신청 절차: 전남대학교 포털 내 학사행정 예비군 예비군 전입 신청3) 전입 신청 4~5일 경과 후 예비군 홈페이지에서 소속 부대 변경 여부 확인나. 소속 부대 확인 및 개인 정",2024-12-18 11:47:39.0
유아교육과,[일반대학원]2024학년도 전기 (2025년 2월 졸업예정) 석사 학위청구논문 유사도검사결과 제출 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/903005/artclView.do,1.  2024학년도 전기(2025년 2월 졸업예정) 석‧박사학위청구논문 심사대상자(2024학년도 전기 신청자 및 2023학년도 후기 유보자)의는 논문 유사도검사 결과지 지도교수님 허락(날인) 받아  2024. 12. 19.(목)오후5시까지 유아교육과 학과사무실로 제출하여 주시기 바랍니다.가. 학과 처리사항1) 제출기간: 2024. 12. 16.(월) ~ 12. 19.(목)2) 제출서류석사학위과정기타(해당자가 있는 경우 제출)【학생】 논문표절예방프로그램 유사도검사 결과 제출-Turnitin과 Copykiller 중 선택하여 사용(붙,2024-12-17 09:12:00.0
유아교육과,[학부]2024학년도 겨울방학 빛고을놀이샘 공고문,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902970/artclView.do,광주광역시교육청 공고 제2024- 287호   「빛고을놀이샘」위촉 공고   광주광역시교육청 관내 공립 유치원 지원을 위한 유치원 예비교사 「빛고을놀이샘」 위촉을 아래와 같이 공고합니다.  2024년 12월 12일  광주광역시교육감━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━1. 위촉 분야 및 인원  유치원 교육 놀이활동 보조 지원 70명 내외※ 위촉 인원은 사정에 따라 변동될 수 있음 2. 활동 기간  2025년 1월 ~ 2025년 2월 말(추후 배정된 유치원의 방학 일정에 맞추어 20일간 활동)  1일 3시간,2024-12-16 15:23:35.0
유아교육과,[학부]2025학년도 2학기 국제인턴(델라웨어주립대-디즈니) 프로그램 참가 홍보,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902960/artclView.do,"우리 대학 학생들의 국제적 현장 실무 감각 및 업무 수행 능력 증진을 위한 2025학년도 2학기 미국 델라웨어주립대-디즈니 프로그램 참가자를 모집하고자 하오니, 적극 신청하여 주시기 바랍니다. 1. 파견기간: 2025학년도 2학기 (2025. 7. 8. ~ 2026. 1. 15.)2. 파견기관: 미국 델라웨어주립대(Delaware State University) 및 디즈니 월드 리조트3. 프로그램 내용: 미국 델라웨어주립대 단기 강의 수강 및 디즈니 월드 리조트 인턴십4. 추진일정가. 접수마감: 2024. 12. 22.(일)나. 접",2024-12-16 15:07:51.0
유아교육과,[공통]2024학년도 동계 방학 셔틀버스(광주↔여수캠퍼스) 운행 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902803/artclView.do,"1. 2024학년도 동계방학 셔틀버스를 다음과 같이 운행하고자 합니다.가. 운행 목적: 광주 여수캠퍼스 간 행정업무 지원 및 우편물, 도서 운송 등나. 운행 기간: 2024. 12. 26.(목) ~ 2025. 02. 28.(금) [월, 화, 목, 금 운행하고, 수, 토, 일, 공휴일 미운행]다. 운행 차량: 광주캠퍼스(41인승), 여수캠퍼스(44인승) 대형버스 각 1대라. 운행 현황운행경로운행요일승차장소출발시간도착시간비 고광주   여수월, 금광주캠퍼스 용지 삼거리10:0011:30 여수캠퍼스 로터리16:0017:30 여수   광주화",2024-12-13 11:51:14.0
유아교육과,[일반대학원] 대학원생 긴급구호(SOS) 장학 신설 홍보,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902802/artclView.do,"1. 갑작스런 수술 및 치료 등 긴급한 위기에 처하여 재정적 지원이 필요한 대학원생이 학업을 미루거나 포기하지 않도록 「대학원 긴급구호(SOS) 장학」을 다음과 같이 신설하오니 확인하시기 바랍니다. 가. 지원대상: 일반대학원 재학생 및 수료후등록생 중 경제적 지원이 필요한(학생 본인의 질병 및 사고) 재정상황 곤란자나. 지원금액: 1인당 200만원 이내(일회성, 실비)다. 신청방법: 지원신청서 관리대학을 통해 공문으로 제출  붙임 1. 대학원 긴급구호(SOS) 장학 안내문 1부.2. 홍보 포스터 1부. 끝.",2024-12-13 11:49:38.0
유아교육과,[공통] 2024학년도 2학기 기말고사 응원 간편식 나눔 이벤트 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902801/artclView.do,"1. 학생과에서는 2024학년도 2학기 시험기간 동안 학생들에게 간편식 아침식사를 무상제공하여 식사시간을 절약하면서 학업에 전념할 수 있도록 응원하고자 「기말고사 응원 간편식나눔 이벤트」를 진행합니다.2. 이에, 각 대학(원)에서는 학생들이 많이 이용할 수 있도록 붙임 안내문을 게시판에 부착 등 적극 홍보하여 주시기 바랍니다.가. 제공기간: 2024. 12. 17.(화) ~ 12. 20.(금) [4일간]나. 배부 장소 및 시간 - 매일 10:00~11:00[1시간] / 도서관별관 1층, 공대7호관 1층 로비, 진리관 2층 로비다.",2024-12-13 11:47:38.0
유아교육과,[학부]2024학년도 2학기 응원장학생 선발 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902352/artclView.do,"1. 2024학년도 2학기 응원장학생을 다음과 같이 선발할 예정이오니, 학생들의 많은 지원 바랍니다.가. 지원대상: 학부 재학생 중 가계곤란 등의 사유로 등록금 지원이 필요한 자1) 소득분위 0~1분위: 국가장학금, 법정장학(국가유공 및 북한이탈), 복지장학 등 지원 자격 미달*로 인해 장학금 지원을 받지 못한 경우* 성적 및 이수학점 조건 미충족, 국가장학금 수혜횟수(8회) 초과자, 국장 신청기간 미준수 등2) 최근 1년 이내 부모의 폐업, 실직 등으로 인한 긴급 가계곤란 사유가 발생한 경우나. 지원규모: 가계곤란 정도에 따라 예",2024-12-10 13:39:53.0
유아교육과,[공통]2024학년도  2학기 최종 수업평가 실시 안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902177/artclView.do,1. 2024학년도 2학기 최종 수업평가를 다음과 같이 실시하오니 전 교과목에 대해 수업평가가 이행될 수 있도록 학생들은 확인하여 주시기 바랍니다.가. 학생 최종 수업평가1) 기간:  24. 12. 18.(수) ~  25. 1. 6.(월)2) 방법: 전남대학교포털 교육지원 내 학사행정 성적 수업평가 최종 수업평가※ 수강신청 전과목에 대한 수업평가를 완료해야 성적 열람 가능 끝.,2024-12-09 16:44:53.0
유아교육과,[공통}2024학년도 2학기 기말고사 응원 「이천원의 아침밥」 이용안내,https://ecedu.jnu.ac.kr/bbs/ecedu/2303/902176/artclView.do,"1. 2024학년도 2학기 기말고사 기간 학생들의 건강을 증진하여 학업에 전념할 수 있도록 「이천원의 아침밥」과 함께 「이천원 저녁밥」 사업을 진행합니다.2. 이에 학생들은 기말고사 기간 「이천원의 저녁밥」을 많이 이용하여 주시기 바랍니다.가. 제공기간: 2024. 12. 10.(화) ~ 12. 23.(월) [주중(월~금)]나. 이용장소 및 이용시간- 제1학생마루 17:00 ~ 19:00 / 햇들마루 식당 17:30 ~ 19:00다. 이용대상: 재학생(학부,대학원)라. 식 단 가: 5,000원(학생 2,000원, 대학 자체 지원금",2024-12-09 16:41:38.0
