학부,제목,링크,내용,작성일
체육교육과,2024년 노벨상  아벨상 해설 강연회,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/901894/artclView.do,우리 G-램프(LAMP)사업은 2024년도 노벨상 및 아벨상 수상자의 중요한 발견과 개발 과정에 대한 이해를 바탕으로 새로운 지식 창출 및 미래인재 양성을 위한 「2024년 노벨상   아벨상 해설 강연회」를 아래와 같이 안내하오니 많은 참여바랍니다.가. 행 사 명: 2024년 노벨상   아벨상 해설 강연회나. 행사일시: 2024. 12. 6.(금) 14:00~18:00다. 참여방법: 온라인 ZOOM을 통한 행사 참여 /(대면: 부산대학교 생물관 103호)- ZOOM 주소: https://pusan.zoom.us/j/885281248,2024-12-04 16:31:42.0
체육교육과,2024학년도 2학기 말고사 실시 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/901887/artclView.do,"1. 관련가. 「전남대학교 교학규정」 제42조 및 제43조나. 「전남대학교 수업관리지침」 제28조 2. 2024학년도 2학기 기말고사 시험을 다음과 같이 안내하오니 시행에 차질이 없도록 협조하여 주시기 바랍니다.가. 기말고사 실시 개요1) 시험 기간:  24. 12. 18.(수) ~ 12. 24.(화)2) 시험 방법: 대면시험 재량평가를 원칙으로 하되, 당해 수업시간에 평가3) 시험 안내: 담당교원은 교과목 시험 개시일 1주일 전까지 학생들에게 반드시 안내 ※ 본인 확인용 학생증 지참 요구 시 반드시 e클래스에 사전공지, 전남대 포",2024-12-04 16:22:43.0
체육교육과,연구성과분석 지원 서비스 실시 및 신청 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/901414/artclView.do,"1. 연구처에서는 우리 대학 연구자들의 연구 역량 향상 및 세계대학평가 순위 상승 방안 일환으로, SciVal을 활용한 연구 성과를 체계적으로 분석하여 맞춤형 연구력 지표를 제공하는 연구 성과분석 지원 서비스를 실시하고 있습니다.2. 이에 연구 성과분석 지원 서비스 신청 방법을 안내하오니 서비스를 제공받고자 하는 대상자는 다음과 같이 신청하여 주시기 바랍니다.가. 서비스 개요1) 서비스 개시: 2024. 12.~2) 지원 대상: 본교 소속 전임교원, 학과(부), BK21 교육연구단(팀), 연구소 등3) 주요 내용: 대상자별 맞춤형",2024-11-28 17:42:08.0
체육교육과,2025학년도 상반기 전남대-경북대 간 교원 교류 공무시행 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/901342/artclView.do,"1. 관련: 교무과-18904(2024.11.11.) 「2025학년도 상반기 전남대-경북대 간 교원 교류 계획(안) 수립」 2. 전남대-경북대 간 교원 상호 교류를 통해 양 대학의 공동 발전 및 상대 지역 문화에 대한 이해를 도모하고자 붙임과 같이 「2025학년도 상반기 전남대-경북대 간 교원 교류 계획」을 안내하오니, 교원 교류 공모에 적극 참여할 수 있도록 홍보해 주시기 바랍니다.가. 교류인원: 교원 2명(교류 지원자의 수에 따라 변동 가능)나. 교류기간:  25. 3. 1. ~  26. 2. 28.(1년)을 원칙으로 하되 6",2024-11-27 16:52:06.0
체육교육과,운해장학재단 2025년도 제 12 운해 장학생 선발 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/901341/artclView.do,"1. 관련: 재단법인 운해장학재단 WHF-2024-040(2024.11.25.)2. 운해장학재단 2025년도 제12기 운해장학생 선발 관련 선발요건에 적격한 학생들이 신청할 수 있도록 해당 단과대학 홈페이지 및 게시판에 적극적으로 홍보  안내하여 주시기 바랍니다.가. 추천인원: 이공계 학부재학생 5명(최종 선발인원은 아님, 재단에서 최종 확정)나. 장학금액: 800만원/1년(학기당 400만원, 학업장려금)다. 지원자격-  24학년도 2학기 현재 1~3학년 학부재학생 ※ 5 6년제 전공을 하는 경우는 4학년생 신청 가능-  24학년도",2024-11-27 16:51:40.0
체육교육과,2024학년도 학부생 대학 종합 만족도 조사 실시 안내 및 홍보 요청,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900874/artclView.do,"1. 관련가. 전남대학교 만족도 조사 운영 지침나. 미래전략정책실-5155(2024.11.12) 「2024학년도 전남대학교 대학 종합 만족도 조사 기본계획(안) 수립」 2. 우리 대학의 교육 서비스 개선을 위하여 「2024학년도 학부생 대학 종합 만족도 조사」를 다음과 같이 실시하오니 많은 학생이 참여할 수 있도록 적극적으로 홍보 및 독려하여 주시기 바랍니다.가. 조사 개요조사기간- 2024. 11. 18.(월)~12. 6.(금)조사대상- 학부생조사방법- 온라인 설문조사  접속방법: #9312; 홈페이지 및 포털, 전남대스토어 배너",2024-11-21 11:16:33.0
체육교육과,관정이종환 교육재단 2025학년도 국내대학 장학생 선발 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900690/artclView.do,"1. 관련: 재단법인 관정이종환교육재단 관정 제2024-054호(2024.10.29.)2. 관정이종환교육재단 2025학년도 국내대학 장학생 선발계획에 의거, 재학생 중 선발요건에  적격한 학생들이 신청할 수 있도록 해당 단과대학 홈페이지 및 게시판에 적극적으로 홍보  안내하여 주시기 바랍니다.가. 추천인원: 학부재학생 5명 내외(최종 선발인원은 아니며, 3차 선발과정을 거쳐 최종 확정) - 계열별 추천인원 비율: 자연 이공계열 80%, 인문 사회계열 20%나. 장학금액: 학기당 최대 600만원[재단 제반규정에 저촉되지 않는 한 최대",2024-11-20 12:54:01.0
체육교육과,2024학년도 대학생 핵심역량 진단 실시 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900689/artclView.do,"1. 관련: 교육혁신본부-2078(2024.03.12.), 2425(2024.03.29.) 2. 우리 대학 학생을 대상으로 2024학년도 대학생 핵심역량진단을 다음과 같이 실시하고자 하오니, 각 대학 및 학과(부)에서는 많은 학생들이 참여할 수 있도록 협조 및 홍보 부탁드립니다. 가. 진단 기간: 2024. 11. 18.(월) ~ 11. 29.(금)  ※ 응답률에 따라 기간 연장 가능나. 진단 대상: 학부생 전체다. 진단 방법: 성장마루 온라인 진단(https://grow.jnu.ac.kr/ko/diag/essential) ※ 통합",2024-11-20 12:53:05.0
체육교육과,스마트양식 창업취업 페스티벌 프로그램,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900688/artclView.do,"1. 해양수산부 수산전문인력양성사업단인 「스마트수산양식연구센터」에서는 우리 대학 재학생, 졸업생 및 취업준비생 등을 대상으로「2024 스마트양식 창업 지원 프로그램」을 아래와 같이 개최할 예저입니다.2. 이에 많은 학생들이 동 교육에 참여할 수 있도록 적극적인 행사 안내와 참여 학생에 대한 출석인정을 요청드리오니 협조하여 주시기를 부탁드립니다.구분내용교육기관전남대학교 스마트수산양식연구센터교 육 명스마트양식 창업 지원 페스티벌  블루오션 두드림 (부제: 푸른바다에서 찾는 청년의 미래)교육기간2024. 11. 20.(수) ~ 11. 2",2024-11-20 12:52:37.0
체육교육과,2024학년도 동계 계절학기 타 대학교(한국과학기술원) 수학 추천 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900687/artclView.do,"1. 관련: 한국과학기술원 학적팀-3028(2024.11.18.)2. 2024학년도 동계 계절학기 타 대학교 운영계획을 다음과 같이 안내하오니 소속 학생에게 공지하고, 신청자가 있을 경우 붙임 서식(교류대학 추천자 명단) 및 수학신청원을 해당  추천기한까지 학사과로 제출해 주시기 바랍니다.3. 아울러, 계절학기 성적 초과취득 학생이 발생하지 않도록 수강지도에 적극 협조하여 주시기     바랍니다.가. 지원자격: 2024년도 2학기 현재 재적중인 자※ 당해학기 졸업(수료)을 목적으로 계절수업을 수강하고자 하는 자는 그 계절수업이 속한",2024-11-20 12:51:57.0
체육교육과,2025년 1학기 국가근로장학금 1차 학생 신청기간 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900686/artclView.do,1. 관련: 한국장학재단 대학취업장학부-5440(2024.11.19.) 「2025년 1학기 국가근로장학금 1차 학생 신청기간 안내」2. 2025학년도 1학기 1차 국가근로장학금 학생 신청 기간을 다음과 같이 안내하오니 소속 학생들이 신청할 수 있도록 홍보하여 주시기 바랍니다. 가. 신청기간: '24. 11. 21.(목) 09:00 ~ 12. 26.(목) 18:00나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생- 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상-,2024-11-20 12:51:17.0
체육교육과,2024년 4단계 BK21사업 우수 대학원생 국제 공동연수 지원 추가(3차) 공고,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/900685/artclView.do,"한국연구재단의 「2024년 4단계 BK21사업 우수 대학원생 국제 공동연수 지원 추가(3차) 공고」에 따라 다음과 같이 추가 접수하오니 BK21 참여대학원생들에게 적극적으로 홍보하여 주시기 바랍니다. 1. 지원대상: BK21 사업 교육연구단(팀)의 참여대학원생(박사과정 및 박사수료생)※ 참여대학원생으로 최소 3개월 이상 참여하여야 신청 가능※ 석 박사통합과정은 3학기 이상, 24학점 이상 이수 시 지원 가능2. 선발체계 및 규모: 재단선발 / 국제 공동연수자 70명 내외(6개월/12개월 포함)3. 지원금액: 1인당 최대 2,600",2024-11-20 12:50:52.0
체육교육과,2024학년도 3차 CNU 학습나래 운영 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/897865/artclView.do,"1. 관련: 사범대학-16717(2024.10.15.) 2. 우리대학 예비교원의 교육 환경 조성 및 학습 문화 정착과 재학생 임용률 제고를 위해 2024학년도 3차 CNU 학습나래를 붙임과 같이 수립하여 시행하고자 합니다. 가. 프로그램명: CNU 학습나래나. 모집 대상: 사범대학 및 교육대학원 재학생다. 모집 인원: 팀당 3~4명 / 10팀(예정)라. 지원 내용: 팀 대표 장학금 200,000원 지급 및 자기계발활동기록부 점수 10점 부여마. 운영 세부 일정일자내용2024. 10. 21.(월)~10. 25.(금)공모- 홍보 및 참",2024-10-16 11:49:12.0
체육교육과,미래교육 국제 컨퍼런스 홍보 및 참여 협조요청,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/897864/artclView.do,"1. 귀 기관의 무궁한 발전을 기원합니다.2. 한국교원대학교에서는 개교 40주년을 맞아 『교사교육의 과거와 현재 그리고 미래』를주제로 다음과 같이 미래교육 국제 컨퍼런스를 개최할 예정입니다.3. 이에, (예비)교사교육 및 에듀테크 체험 등에 관심있는 많은 분들이 이 행사에 참여 할 수 있도록 귀 기관의 적극적인 홍보 협조 및 참여를 요청드립니다.□ 행 사 명: 교사교육, 과거와 현재 그리고 미래 국제컨퍼런스[미래교육 국제 컨퍼런스] 포스터□ 일    시: 2024년 10월 24일(목) 10:30 ~ 17:10□ 장    소: 한국교",2024-10-16 11:47:37.0
체육교육과,2024학년도 유일한 장학생 선발 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/897863/artclView.do,"1. 관련: 학생과-11201(2024.10.14.)2. 재단법인 유한재단의 2024학년도 유일한 장학생(대학원생) 장학생 선발계획을 다음과 같이 안내하오니, 우수한 대학원생이 신청할 수 있도록 홈페이지 및 게시판에 적극적으로 홍보하여 주시기 바랍니다.가. 추천인원: 일반대학원 재학생 3명계열구분추천인원비  고인문 사회 경영1명 자연 공학1명 의학 약학 생명과학1명 ※ 학생과에서 일괄 신청을 받아 그 중 3명을 유한재단에 추천나. 장학금액: 500만원(학업 장려금)다. 지원자격1) 사회적 취약계층에 해당하는 자(다문화, 한부모, 저",2024-10-16 11:46:57.0
체육교육과,조기취업자 출석인정 처리 방법 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/894138/artclView.do,1. 관련가. 「전남대학교 학칙」 제53조의2(조기취업자에 대한 특례)나. 「전남대학교 수업관리지침」 제35조의2(조기취업자에 대한 특례)다.교육부 대학학사제도과-8328(2016.9.26.) 『「김영란법」시행에 따른 「미출석 취업자 학점부여」관련 학사 운영 안내』2. 우리 대학은 「부정청탁 및 금품 등 수수의 금지에 관한 법률」 시행 이후 「학칙」 및 「수업관리지침」에 조기취업자에 대한 특례조항을 마련하여 조기취업자 출석 인정 제도를 실시하고 있습니다.3. 이와 관련하여 다음과 같이 신청 절차를 안내하오니 소속 교원 및 학생에게,2024-09-03 15:12:57.0
체육교육과,2024학년도 2학기 이뭣고 교학상장 공모 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/894137/artclView.do,"교육혁신본부에서는 재학생의 대학생활 적응력 향상 및 전공과 진로 탐색 기회 제공을 목적으로 운영하는 「이뭣고-교학상장」의 참여 모둠을 공모합니다. 학과(부)의 많은 관심과 참여 바랍니다. 1. 참여대상가. 캠퍼스: 광주, 여수 캠퍼스나. 지도교수: 전임교수다. 참여학생: 본교 재학 중인 대학생 1~4학년2. 모둠구성(1모둠 기준): 교수 1명, 재학생 4~6명 내외3. 모임주제: 재학생의 대학생활 적응, 전공 및 진로에 관해 이해를 돕는 내용4. 공모기간: 2024. 9. 6.(금) ~ 9. 23.(월)5. 신청방법: 비교과 통합",2024-09-03 15:11:53.0
체육교육과,예비군훈련에 참가하는 학생의 학업보장 협조요청,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/894134/artclView.do,1. 관련가. 예비군법 제10조의2(예비군 동원 또는 훈련 관련 학업 보장)나. 병역법 제74조의3(병력동원 및 훈련 관련 학업 보장)다. 고등교육법 시행령 제17조의3(예비군 동원 또는 훈련 관련 학업 보장 조치)라. 전남대학교 교학규정 제40조의2(예비군 훈련에 따른 불리한 처우금지)마. 교육부 인재양성지원과-5372(2024.08.19.) 「학생예비군 학습권 보장을 위한 학습실태조사 안내」 2. 예비군 훈련에 참여하는 대학생에게 결석처리 등 불이익 사례가 반복적으로 발생하여 학습권 보장 관련 합동실태조사(국방부-교육부-병무청),2024-09-03 15:11:19.0
체육교육과,일반대학원 통합 장학사업 계획 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/891696/artclView.do,"1. 관련: 인재양성실-4144(2024. 4. 29.)「2024학년도 일반대학원 통합 장학사업 계획 수립」2. 2024학년도 일반대학원 통합 장학사업 계획을 붙임과 같이 안내하오니 각 대학(원)에서는 소속    학생이 관심을 가지고 지원할 수 있도록 적극 홍보하여 주시기 바랍니다.학위과정장학명지원내용주요내용담당자학 석사연계 및 학 석박사통합연계과정학 석사연계 및 학 석박사통합연계과정학부연구생(지원대상) 학 석사연계 및 학 석박사통합연계과정 학부생(지원금액) 한 학기 연구프로젝트 수행에 따른 장학금 1,000천원(3학기 이내)(지원",2024-08-06 11:08:02.0
체육교육과,2024년도 체육지도보고서 종목별 주제공지,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/891602/artclView.do,,2024-08-03 17:37:30.0
체육교육과,전남대학교 졸업(수료) 사정 지침 일부 개정 알림,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/890318/artclView.do,"1. 관련: 학사과-8696(2024.07.15.)「전남대학교 졸업(수료)사정 지침 일부 개정」2. 「전남대학교 졸업(수료)사정 지침」을 아래와 같이 일부 개정하여 안내하니, 학사 지도에 만전을 기하여 주시기 바랍니다.▣ 개정 주요 사항 ▣지침명개정 이유주요 내용「전남대학교 졸업(수료)사정 지침」「전남대학교 교학규정」개정 내용 반영졸업유예(유보)금을 수업료의 8%에서 5%로 인하한「전남대학교 교학규정」개정 사항 반영(안 Ⅴ.5., 6.)현재 학사 운영 관련 지침에 맞춰 일부 내용 보완   학 석박사학위통합연계과정  용어 추가 20",2024-07-16 12:42:43.0
체육교육과,2024학년도 2학기 타 대학교(한국예술종합학교) 교류학생 추천,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/890317/artclView.do,"1. 관련: 한국예술종합학교 교무과-2046(2024.07.12.)2. 2024학년도 2학기 타 대학교 운영계획을 다음과 같이 안내하오니 각 대학(부서)에서는 소속학생에게 공지하여 주시고, 신청자가 있을 경우 붙임 서식(교류대학 추천자 명단) 및 수학신청원을해당 추천기한까지 학사과로 제출해 주시기 바랍니다.가. 지원자격1) 재학생에 한함(2024. 2학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한 기간이",2024-07-16 12:42:06.0
체육교육과,방학 중 학생 안전사고 유의 및 대학 안전관리 철저 요청,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/890316/artclView.do,"1. 관련: 교육안전정책과-3433(2024.7.11.)2. 최근 기상이변으로 집중호우가 지속되고 있어 여름철 대학 MT 등 행사에서 안전사고 발생 우려가 증대되고 있습니다. 대학본부, 단과대학, 학과, 학생회, 동아리 등이 주관하여 교외에서 진행되는 행사를 운영하는 경우에는 단위 부서의 장 또는 담당 지도교수 등에게 신고 후 진행하고 사전 안전 교육 등 학생 안전에 필요한 각종 사항을 점검하여 안전사고가 발생되지 않도록 안전관리에 만전을 기하여 주시기 바랍니다.3. 아울러 대학기관평가인증 영역 중 학생안전관리 및 안전교육 이행 실",2024-07-16 12:41:36.0
체육교육과,2024학년도 2학기 타 대학교(고려대) 교류학생 추천,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/890315/artclView.do,"1. 관련: 고려대학교 학사팀-1364(2024.07.11.)2. 2024학년도 2학기 타 대학교 학점교류 운영계획을 다음과 같이 안내하오니 각 대학(부서)에서는 소속 학생에게 공지하여 주시고, 신청자가 있을 경우 붙임 서식(교류대학 추천자 명단) 및 수학신청원을 해당 추천기한까지 학사과로 제출해 주시기 바랍니다.가. 지원자격1) 재학생에 한함(2024.2학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한",2024-07-16 12:41:05.0
체육교육과,2024학년도 2학기 타 대학교(국립부경대) 교류학생 추천,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/890314/artclView.do,"1. 관련: 부경대학교 학사관리과-5397(2024.07.12.)2. 2024학년도 2학기 타 대학교 운영계획을 다음과 같이 안내하오니 각 대학(부서)에서는 소속학생에게 공지하여 주시고, 신청자가 있을 경우 붙임 서식(교류대학 추천자 명단) 및 수학신청원을해당 추천기한까지 학사과로 제출해 주시기 바랍니다.가. 지원자격1) 재학생에 한함(2024. 2학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한 기간이",2024-07-16 12:40:19.0
체육교육과,2024학년도 1학기 응원장학생 선발 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/880863/artclView.do,"1. 관련가. 「전남대학교 장학규정」 및 「전남대학교 장학 지침」나. 학생과-6233(2024.06.10.) 2024학년도 응원장학생 선발 추진 계획(안)2. 2024학년도 1학기 응원장학생을 다음과 같이 선발할 예정이오니, 많은 학생들이 지원할 수 있도록 홍보하여 주시기 바랍니다.가. 지원대상: 학부 재학생 중 가계곤란 등의 사유로 등록금 지원이 필요한 자- 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우   * 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초과자- 최근 1년 이내 부모의 폐업,",2024-06-17 10:55:30.0
체육교육과,2024학년도 1학기 교직 응급처치 및 심폐소생술 실습 추가 실시 안내,https://physicaledu.jnu.ac.kr/bbs/physicaledu/2320/880862/artclView.do,"1. 관련: 교원자격검정령 제19조(무시험검정의 방법 및 합격기준)제3항 [별표 1] 제4호2. 교직 「응급처치 및 심폐소생술 실습」을 아래와 같이 추가 시행하오니 안내하여 주시기 바랍니다.가. 실습 대상: ( 24학년도 1학기) 「응급처치 및 심폐소생술 실습」 미이수자나. 실습 일시 및 인원:구분실습 일시 및 인원비고1차2차 24. 7. 05.(금) 15:00~17:00 【40명】 24. 7. 10.(수) 15:00~17:00 【40명】※ 2학기 실습일(총 4일, 총 8회)#9312; 09. 27.(금) 9:30~【50명】, 13",2024-06-17 10:53:51.0
