학부,제목,링크,내용,작성일
불어불문학과,2025학년도 1학기 타 대학교(서울시립대) 교류학생 추천 안내,https://french.jnu.ac.kr/bbs/french/2189/905846/artclView.do,2025학년도 1학기 타 대학교 운영계획을 다음과 같이 안내합니다.가. 수정사항: 〔붙임1〕 학점교류 안내문에 학부 과별 전화번호 추가나. 지원자격1) 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)다. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법참고사항비고(교류 학점 인정)서울시립대,2025-01-13 09:16:23.0
불어불문학과,2025학년도 1학기 타 대학교(전북대) 교류학생 추천 안내,https://french.jnu.ac.kr/bbs/french/2189/905837/artclView.do,2025학년도 1학기 타 대학교 운영계획을 다음과 같이 안내합니다.가. 지원자격1) 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)나. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 열람비고(교류 학점 인정)전북대2025.01.22.(수)까지- 2025.01.21.(화) 09:00- (전북대학교,2025-01-13 09:04:40.0
불어불문학과,2025학년도 1학기 타 대학교(고려대) 교류학생 추천 안내,https://french.jnu.ac.kr/bbs/french/2189/905836/artclView.do,2025학년도 1학기 타 대학교(고려대) 학점교류 운영계획을 다음과 같이 안내합니다.가. 지원자격1) 재학생에 한함(2025.1학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)나. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한(단과대학 학사과)지원자격선발학생 등록기간(학생)수업시간표(강의계획서) 열람비 고고려대2025.01.22(수),2025-01-13 09:02:50.0
불어불문학과,2025학년도 동계 불어불문학과  외국어 의사소통능력 신장 프로그램 운영 안내,https://french.jnu.ac.kr/bbs/french/2189/905390/artclView.do,"2025학년도 동계 불어불문학과외국어 의사소통능력 신장 프로그램 운영 안내전남대학교 인문대학 불어불문학과에서는 2025년 2월 10일(월)부터 2월 14일(금)까지 5일에 걸쳐  2025학년도 동계 불어불문학과 외국어 의사소통능력 신장 프로그램 을 운영합니다. 대면으로 진행되는 이번 프로그램은 프랑스어 의사소통 능력을 신장을 목표로 신입생, 초급(A1), 중급(A2), 고급(B1/B2)로 나누어 수준별 집중강좌로 진행됩니다. 신입생 분반을 제외한 모든 수업은 원어민 선생님이 프랑스어로 진행하기 때문에 기본적인 회화에 필요한 프랑스어",2025-01-08 09:56:19.0
불어불문학과,2025학년도 1학기 국가거점국립대학교 학사교류강화 통합공고 안내,https://french.jnu.ac.kr/bbs/french/2189/905247/artclView.do,"국가거점국립대학교(KNU10)는 학사교류 활성화 및 상호발전을 위한 협력을 도모하고자 2020. 10. 8. 상호협약을 체결하였고, 이에 따라 2025학년도 1학기에도 학점 교류제도를 발전시킨 국가거점국립대학교(KNU10) 학사교류 제도를 운영합니다.※ KNU10: 전남대, 강원대, 경북대, 경상국립대, 부산대, 서울대, 전북대, 제주대, 충남대, 충북대 이에 국가거점국립대학(KNU10) 학사교류 통합공고문을 붙임과 같이 안내합니다.   주요 사항  가. 지원자격: 학부 재학생나. 선발인원: 총 100명 이내(단, 서울대의 경우 모",2025-01-07 15:53:20.0
불어불문학과,2025학년도 1학기 타 대학교(제주대) 교류학생 추천 안내,https://french.jnu.ac.kr/bbs/french/2189/905168/artclView.do,"2025학년도 1학기 타 대학교 운영계획을 다음과 같이 안내하니, 신청자는 관련 서류를 2025. 1. 22.(수) 15:00까지 제출하여 주시기 바랍니다.가. 지원자격1) 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)3) 학칙에 의거 징계받은 사실이 없는 자4) 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)나. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법제주대2025.0",2025-01-07 10:00:52.0
불어불문학과,2024학년도 대학 종합 만족도 조사 안내,https://french.jnu.ac.kr/bbs/french/2189/904861/artclView.do,2024학년도 대학 종합 만족도 조사에 관해 안내 드립니다.1. 조사기간 : ~25.1.10.(금) 자정 까지2. 조사대상 : 전남대학교 학부생3. 설문방법 : 링크 접속 후 온라인 실시(소요시간 약 3분)                  https://homeapp.jnu.ac.kr/UOSS/2024/studidx.aspx,2025-01-03 15:52:07.0
불어불문학과,2025학년도 1학기 우선 선발 장학(법정장학 및 복지장학 등) 신청 안내,https://french.jnu.ac.kr/bbs/french/2189/904827/artclView.do,2025학년도 1학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자 하오니 대상자는 증빙서류를 2025. 1. 13.(월) 12:00까지 학과실로 제출하여 주시기 바랍니다.  법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등 본인은 성적 제한 없음 교육지원대상자증명서(본인) 또는 대학수업료등 면제대상자증명서(자녀) 1부※ 기수혜,2025-01-03 13:23:14.0
불어불문학과,2025년 1월 도서관 이용 교육 안내,https://french.jnu.ac.kr/bbs/french/2189/904775/artclView.do,"도서관에서는 학술정보활용 역량 강화를 위한 2025년 1월 도서관 이용 교육을 아래와 같이 실시하오니, 많은 구성원이 참여할 수 있도록 안내 바랍니다.1. 교육대상: 교수 및 대학(원)생 등 대학 구성원2. 교육목적: 우리대학 구성원의 학술정보활용 역량 강화3. 세부일정일 시교 육 명내 용교육장소1.14.(화)14:00도서관 개설Scifinder이용 교육과학 분야(화학 의학 약학 등) 전문 DB Scifinder 교육- 과학 분야 논문 및 특허 검색 방법- 구조기반 화합물 검색 및 물성 확인- 화합물의 합성과 분석 정보, 약물 제형",2025-01-03 09:12:20.0
불어불문학과,2024학년도 전기(2025년 2월) 교원자격무시험검정 신청 안내,https://french.jnu.ac.kr/bbs/french/2189/904626/artclView.do,"2024학년도 전기 졸업 예정자(기 졸업자 중 교원자격취득 대상자 포함)에 대하여 교원자격증 취득을 위한 무시험검정을 실시 하오니, 해당자는 검정원서를 2025. 1. 8.(수) 18:00까지 제출하여 주시기 바랍니다.가. 제출대상: 2024학년도 전기(2025년 2월) 졸업 예정자, 기 졸업자 중 교원자격취득 대상자나. 제출서류(파일로 공문에 첨부하고 원본은 해당 대학에서 3년간 자체 보관)1) 교원자격 무시험검정 신청자 명부[붙임2]2) 교원자격무시험검정원서[붙임3]   반드시 개정 된 원서로 제출 2022. 12. 13. 개정",2025-01-02 11:07:51.0
불어불문학과,2025학년도 교직과정이수자 학교현장실습 안내,https://french.jnu.ac.kr/bbs/french/2189/904618/artclView.do,2025학년도 교직과정이수자에 대한 학교현장실습을 다음과 같이 실시하오니 대상자는 2. 14.(금)까지 학과사무실로 신청하여 주시기 바랍니다.가. 학교현장실습 기간: 2025. 5. 6.(화) ~ 2025. 5. 30.(금)[4주간]나. 수강신청 교과목(교과목코드): 학교현장실습(EDU9004) ■ 다  음 ■1. 실습생 명단 제출학과(부)에서 작성 후 공문 제출2. OT 참석 요청▫일시: 2025. 3. 4.(화) 17:00~18:00▫장소: [광주] 전남대학교 사범대학 사림홀(예정)※ 사전 교육 자료 당일 배부(예정) 【붙임2】,2025-01-02 10:54:43.0
불어불문학과,2025학년도 1학기 타 대학교(서울대 학부 및 대학원) 교류학생 추천 안내,https://french.jnu.ac.kr/bbs/french/2189/904426/artclView.do,2025학년도 1학기 타 대학교 운영계획을 다음과 같이 안내합니다. 가. 지원자격 1) 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청) 2) 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상) 3) 학칙에 의거 징계받은 사실이 없는 자 4) 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도) 나. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한선발결과개설교과목 열람비  고서울대(학부 및 대학원)2025.01.06.(월)18:00까지- 발표일:2025.02.,2024-12-30 11:02:04.0
불어불문학과,2024학년도 전기(2025년 2월) 학부 졸업(수료)대상자 유보 신청 안내,https://french.jnu.ac.kr/bbs/french/2189/903394/artclView.do,2024학년도 전기(2025년 2월) 학부 졸업(수료) 대상자 중 2025학년도 1학기 학적사항을  재학 으로 유지하고자 희망하는 학생은 아래와 같이 신청하여 주시기 바랍니다. □ 졸업(수료) 유보 신청 및 유보비 납부 □가. 유보 신청 기간 : 2024. 12. 12.(목) ~ 2025. 1. 2.(목) 18:00까지 [추가 신청기간 없음]나. 유보 학과(부) 확인 기한: 2025. 1. 6.(월)다. 유보비 납부기간[고지서 발행] : 2025. 1. 8.(수) ~ 1. 10.(금) 16:00까지 [추가 납부기간 없음]※ 고지서,2024-12-18 11:19:39.0
불어불문학과,2025학년도 제1학기 휴학·복학 신청 안내,https://french.jnu.ac.kr/bbs/french/2189/903392/artclView.do,2025학년도 제1학기 휴학 복학 신청에 대한 안내문을 붙임과 같이 안내 드립니다.가. 휴학 신청 기간1) 일반휴학(등록): 2025. 2. 18.(화) ~ 4. 24.(목)2) 일반휴학(미등록): 2025. 2. 18.(화) ~ 2. 21.(금)나. 복학 신청 기간1) 조기복학: 2025. 1. 2.(목) ~ 2. 7.(금)2) 일반복학: 2025. 1. 2.(목) ~ 2. 21.(금)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조,2024-12-18 11:12:08.0
불어불문학과,2025학년도 1학기 대학직장 예비군 전입 신청 및 개인 정보 수정 안내,https://french.jnu.ac.kr/bbs/french/2189/903362/artclView.do,"2025학년도 1학기 재학생 중 대학직장 예비군(전남대학교연대 소속)으로 편성되지 않은 학생은 예비군연대로 전입 신청 및 정확한 훈련 안내를 위하여 개인 정보 수정에 관해 안내 드립니다. 가. 대상: 2025학년도 1학기 대학(원) 재학생[신입(재입학), 편입, 복학, 전과생 포함]1) 신청 기간: 2025. 1. 2.(목) ~2) 신청 절차: 전남대학교 포털 내 학사행정 예비군 예비군 전입 신청3) 전입 신청 4~5일 경과 후 예비군 홈페이지에서 소속 부대 변경 여부 확인나. 소속 부대 확인 및 개인 정보 수정 절차구분소속 부대",2024-12-18 10:13:03.0
불어불문학과,2025학년도 1학기 자유학기(자유교과목) 운영 계획 안내,https://french.jnu.ac.kr/bbs/french/2189/903118/artclView.do,"2025학년도 1학기 자유학기(자유교과목) 운영 계획을 아래와 같이 안내 드립니다.가. 신청자격: 우리대학 정규학기 2학기 이상 등록한 학생(최종학기 신청 가능)나. 대상학기: 2025학년도 1학기다. 신청기간: 2024. 12. 17.(화) ~ 12. 31.(화) 18:00까지라. 신청방법: 주제 선정 및 학과(부) 방문 담당 지도교수 배정 신청서 및 계획서 작성 후 출력(5,6p 참고) 지도교수 확인 및 서명(도장) 날인 학과(부) 서면 제출 및 전남대포털 온라인 신청  ※ 포털 신청방법 : 전남대 포털 내학사행정 학생교류 자유",2024-12-17 14:10:49.0
불어불문학과,2025학년도 1학기 학부 및 대학원 재입학 안내,https://french.jnu.ac.kr/bbs/french/2189/902975/artclView.do,2025학년도 1학기 학부 및 대학원 재입학 실시에 대해 안내 드립니다.가. 세부 일정업무명일정실시 공고2024. 12. 16.(월)재입학 원서접수2025. 1. 2.(목) ~ 1. 8.(수)대상자 내신2025. 1. 9.(목) ~ 1. 15.(수)재입학 허가2025. 1. 27.(월)나. 재입학 대상자 및 제외자대상자제외자학부생대학원생◦미복학 미등록 학사경고 제적자 및 자퇴자◦학칙 제30조 4항에 해당하는 학생활동 제적자 ◦유급 및 징계에 의하여 제적된 자◦재학연한 초과 제적 후 6개월이 경과하지 아니한 자◦학사경고 제적 후 6개,2024-12-16 15:59:08.0
불어불문학과,2025학년도 한국지도자육성장학재단 장학생 선발 안내,https://french.jnu.ac.kr/bbs/french/2189/902474/artclView.do,"2025학년도 한국지도자육성장학재단 장학금에 관해 안내 드리오니 해당자는 신청하시기 바랍니다.가. 추천인원: 학부재학생 2명(최종 선발인원은 아님, 재단에서 최종심사 후 확정)나. 장학내용1) 장학금액: 등록금전액+학업보조비(학기 당 100만원)2) 지급기간: 2년(정규학기 4학기 이내, 계속지급요건 충족 시)다. 자격요건1) 2025학년도 1학기 기준, 3학년 1학기 등록 예정인 대한민국 국적 보유자2) 매 정규학기 당 최소 12학점 이상 이수한 자3) 전체학기 백분위 성적이 85점/100점 이상인 자(동계 계절학기 제외)4) 학",2024-12-11 09:20:38.0
불어불문학과,2025학년도 1학기 학·석사학위연계과정 및 학·석박사학위통합연계과정자 모집 안내,https://french.jnu.ac.kr/bbs/french/2189/902357/artclView.do,"2025학년도 1학기 학부생 학 석사학위연계과정 및 학 석박사학위통합연계과정자 모집을 붙임과 같이 안내합니다.아울러, 연계과정자로 선발된 경우 학부연구생지원 장학금 신청이 가능함을 함께 안내 드립니다. ▢ 일정 및 지원절차 ▢구 분일 정절차 및 방법비 고지원서 접수 25. 1. 2.(목)~ 1. 10.(금)지원자 ⇨ 단과대학 행정실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서전형(심사) 25. 1. 13.(월)~ 1. 17.(금)대학원 모집단위별 시행 붙",2024-12-10 13:43:00.0
불어불문학과,2025학년도 2학기 국제인턴(델라웨어주립대-디즈니) 프로그램 참가 홍보,https://french.jnu.ac.kr/bbs/french/2189/902236/artclView.do,우리 대학 학생들의 국제적 현장 실무 감각 및 업무 수행 능력 증진을 위한 2025학년도  2학기 미국 델라웨어주립대-디즈니 프로그램 참가자를 모집합니다.가. 파견기간: 2025학년도 2학기 (2025. 7. 8. ~ 2026. 1. 15.)나. 파견기관: 미국 델라웨어주립대(Delaware State University) 및 디즈니 월드 리조트다. 프로그램 내용: 미국 델라웨어주립대 단기 강의 수강 및 디즈니 월드 리조트 인턴십라. 추진일정1) 접수마감: 2024. 12. 22.(일)2) 접수방법: 국제협력과 홈페이지 온라인 지원,2024-12-10 09:23:26.0
불어불문학과,2024학년도 2학기 최종 수업평가 실시 안내,https://french.jnu.ac.kr/bbs/french/2189/902233/artclView.do,2024학년도 2학기 최종 수업평가를 다음과 같이 실시합니다.◈ 학생 최종 수업평가1) 기간:  24. 12. 18.(수) ~  25. 1. 6.(월)2) 방법: 전남대학교포털 교육지원 내 학사행정 성적 수업평가 최종 수업평가※ 수강신청 전과목에 대한 수업평가를 완료해야 성적 열람 가능,2024-12-10 09:19:17.0
불어불문학과,메리 샹송 크리스마스  공연 안내,https://french.jnu.ac.kr/bbs/french/2189/902057/artclView.do,"🎄 메리 샹송 크리스마스 시즌2 🎄  프랑스 소설 낭독과 샹송 캐롤이 있는 이브🎵""크리스마스와 정월 초하루 사이의 기이한 일주일은 시간의 밖에 있는 괄호 속 같다.""- 미셸 투르니에,  외면일기 Journal extime  중올 크리스마스 이브, 단순히 음악만이 아닌 프랑스 문학 속의 아름다운 문장들과 함께 특별한 시간을 보내세요. 메리 샹송 크리스마스 시즌2 는 프랑스 샹송과 크리스마스 캐롤을 재즈로 재해석한 무대와 함께,크리스마스를 주제로 하는 프랑스 문학 낭독이 어우러지는 공연입니다.Vive le vent, C'est l",2024-12-06 13:17:50.0
불어불문학과,2024학년도 대학생 핵심역량진단 기간 연장 안내,https://french.jnu.ac.kr/bbs/french/2189/901833/artclView.do,"2024학년도 대학생 핵심역량진단 참여율 제고를 위해 진단 기간을 연장합니다.가. 연장기간: 2024. 12. 4.(수) ~ 12. 11.(수) 24:00나. 진단대상: 학부생 전체(학과 추천 패널 필수 참여)다. 진단방법: [성장마루]   [통합진단]   [핵심역량진단](https://grow.jnu.ac.kr/ko/diag/essential)※ 통합로그인 이후 진단 참여 가능라. 소요시간: 5분 내외마. 결과확인 방법: 진단 종료 후  결과보기  클릭바. 혜택- 참여자 200명 추첨하여 커피 쿠폰 증정- 1차(3월), 2차(11",2024-12-04 09:29:01.0
불어불문학과,2024 프랑코포니문화제 행사 참여 학생 공결 신청 및 출석인정원 안내,https://french.jnu.ac.kr/bbs/french/2189/901630/artclView.do,"2024학년도 프랑코포니문화제 행사와 관련하여 공결 신청 및 출석인정 신청을 안내해 드립니다.붙임 2를 참고하시어, 붙임 1을 첨부하여 해당 날짜 수업에 따른 공결 신청을 하시기 바랍니다.출석 인정 신청 기간  - 음식부스 : 12.4.(수) - 불문인의 밤 : 12.6.(금)까지출석 인정 신청 기간(행사일로부터 14일)이 지난 이후에는, 붙임 1 파일을 삭제하오니 이 점 참고하시어 공결 신청하시기 바랍니다.증빙 서류가 없는 경우에는, 공결 인정이 불가함을 말씀드립니다.참고) 붙임 1은 12.6.(금) 이후 삭제 예정업로드 되지 않",2024-12-02 11:39:11.0
불어불문학과,2024학년도 전남대 학생 후생복지시설 만족도 조사 안내,https://french.jnu.ac.kr/bbs/french/2189/901243/artclView.do,"우리 대학 학생 후생복지시설의 개선을 위하여 「2024학년도 전남대 학생 후생복지시설 만족도 조사」를다음과 같이 실시하오니, 학교 구성원들의 참여 요청드립니다. 1. 조사기간: 2024. 11. 25.(월) ~ 12. 6.(금)2. 조사대상: 전남대학교 소속 교직원 및 학생3. 조사내용: 전남대 후생복지시설(구내식당, 카페, 편의점, 문구점) 이용자 만족도4. 참여주소: https://forms.gle/84BhTQE76S8HTikAA설문에 참여해주셔서 감사합니다.향후 더욱 개선된 후생복지시설이 되도록 노력하겠습니다.",2024-11-26 13:40:01.0
불어불문학과,2024학년도 대학생 핵심역량진단 실시,https://french.jnu.ac.kr/bbs/french/2189/901126/artclView.do,2024학년도 대학생 핵심역량진단 실시우리 대학 재학생 대상  2024학년도 대학생 핵심역량진단 을 실시합니다.자신의 핵심역량을 알아볼 수 있는 이번 기회에 여러분들의 많은 참여 바랍니다. ○ 대상: 우리 대학 재학생 전체○ 기간:  24. 11. 18.(월) ~ 11. 29.(금) ※ 참여율에 따라 연장 가능○ 방법: 비교과 통합플랫폼 성장마루 (https://grow.jnu.ac.kr/ko/diag/essential)☞통합로그인 하면 진단하기가 보여요!○ 혜택: #9312; 참여자 200명을 추첨하여 커피쿠폰 증정#9313; 1,2024-11-25 13:06:38.0
불어불문학과,2024학년도 학부생 대학 종합 만족도 조사 실시 안내,https://french.jnu.ac.kr/bbs/french/2189/900892/artclView.do,"우리 대학의 교육 서비스 개선을 위하여 「2024학년도 학부생 대학 종합 만족도 조사」를 다음과 같이 실시합니다.가. 조사 개요조사기간- 2024. 11. 18.(월)~12. 6.(금)조사대상- 학부생조사방법- 온라인 설문조사  접속방법: #9312; 홈페이지 및 포털, 전남대스토어 배너창 클릭, #9313; 홈페이지 공지사항 확인- 학부생용 설문지 국문/영문 선택 제공나. 기타 협조 사항(※ 조사 기간 동안)학생과 국제협력과 대외협력실 정보화본부- 총학생회 및 총동아리 연합회를 통한 대학종합만족도조사 참여 독려 요청 (학생과)-",2024-11-21 13:34:17.0
