학부,제목,링크,내용,작성일
화학교육과,2025학년도 1학기 수강신청 시행 계획 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/906308/artclView.do,2025학년도 1학기 수강신청 시행계획 안내※ 2025년 8월 및 2026년 2월 졸업예정 학생들은 수강신청 전 졸업요건 충족 확인 후 수강신청.     (졸업요건 충족 여부 확인은 학과사무실 방문)업무내용기간시간대상내용수강신청테스트 25.2.5.(수)10:00~12:00 학부 전 학년 공통 수강희망과목 예약 테스트14:00～18:00 수강신청 테스트※ 테스트 종료 후 신청 내역 일괄 삭제수강희망과목예약 신청'25.2.6.(목)~2.7.(금)10:00～18:00 학부 전 학년 공통 학부생만 해당(대학원생 제외) 수강희망과,2025-01-16 16:59:13.0
화학교육과,2025학년도 1학기 타 대학교(조선대) 교류학생 추천 안내(1.16.(목) 12:00까지),https://chemedu.jnu.ac.kr/bbs/chemedu/2309/906100/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법비고(교류 학점 인정)조선대2025.01.16.(목)12:00까지-수강 신청 안내 홈페이지: 2025.02.03.(월) 이후종합정보시스템(http://wing,2025-01-14 17:28:34.0
화학교육과,2025학년도 1학기 타 대학교(부산대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905932/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한수강편람 확인비고(교류 학점 인정)부산대2025.01.24.(금)- 2025.01.24.(금) 공지 예정- 부산대학교 학생지원시스템   수업   수강편람   타대생 수강편람* 타,2025-01-13 16:09:04.0
화학교육과,2025학년도 2학기 해외 파견 교환학생 선발 홍보 요청,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905868/artclView.do,"1. 파견대학 및 선발 예정인원: 23개국 59개교 177명  - 이 중 22개국 48개 대학은 대학원생 지원 가능 (엑셀파일에 별도 표기됨)  - 일본, 중국은 2차 모집 시 지원 가능2. 파견기간: 2025년 7월 ~ 2026년 5월 중 (한 학기 또는 1년 파견)3. 추진일정  가. 모집공고 및 신청서 접수:    - 1차:  25. 1. 6.(월) ~ 1. 20.(월)    - 2차:  25. 2. 17.(월) ~ 3. 4.(화)  나. 선발시험(외국어 구술 및 면접):  25. 1. 22.(수)  다. 합격자 발표:  25",2025-01-13 10:09:23.0
화학교육과,2025학년도 1학기 타 대학교(경상국립대학교) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905861/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 열람 안내비고(교류 학점 인정)경상국립대학교2025.01.20.(월)- 2025.02.06.(목) 예정- 경상국립대 홈페이지(http://www.gnu.ac.kr),2025-01-13 09:59:30.0
화학교육과,2025학년도 1학기 타 대학교(동국대 서울캠퍼스) 교류학생 추천 안내(1.14.(화) 12:00까지),https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905860/artclView.do,"1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한학번부여강의시간표 조회 방법비고(교류 학점 인정)동국대(서울캠퍼스)2025.01.14.(화)12:00까지 25.1.16.(목) 15:00예정, 개별 SMS발송- 강의시간표 조회",2025-01-13 09:56:17.0
화학교육과,2025학년도 1학기 타 대학교(광주과학기술원) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905858/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법비고(교류 학점 인정)광주과학기술원2025.01.21.(화)- 수강신청 홈페이지 주소(https://zeus.gist.ac.kr/sys/lecture/lect,2025-01-13 09:52:30.0
화학교육과,2025학년도 1학기 타 대학교(울산대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905856/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법비고(교류 학점 인정)울산대2025.01.20.(월)※ 개설강좌 및 수업시간표 확인UWINS   교과과정 수업   수강정보   강의시간표 및 수업계획서 조회*,2025-01-13 09:50:48.0
화학교육과,2025학년도 1학기 타 대학교(한국예술종합학교) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905708/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 안내비고(교류 학점 인정)한국예술종합학교2025.01.20.(월)붙임2(엑셀파일)의「2025-1학기 타대학 교류수학 교과목」 참고* 타 대학 교필 이수과목은 전남대 교,2025-01-10 18:14:44.0
화학교육과,2025학년도 1학기 타 대학교(중앙대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905629/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법기타 세부사항비고(교류 학점 인정)중앙대2025.01.20.(월)- 2025.01.13.(월) 10:00 공지- 중앙대홈페이지(www.cau.ac.kr),2025-01-10 09:59:52.0
화학교육과,2025학년도 1학기 타 대학교(강원대) 교류학생 추천 안내(1.23..(목) 13:00까지),https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905531/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 열람비고(교류 학점 인정)강원대2025.01.23.(목)13:00까지- 2025.01.23.(목) 공지 예정- 강원대학교 홈페이지   KNU알림 - 학사공지* 타 대학,2025-01-09 09:09:52.0
화학교육과,2025학년도 1학기 타 대학교(고려대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905353/artclView.do,1. 지원자격  가. 재학생에 한함(2025.1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한(단과대학 학사과)지원자격선발학생 등록기간(학생)수업시간표(강의계획서) 열람비 고고려대2025.01.21.(화)까지전남대학교에서 2학기 이상 이수2025.01.24.(금)10:00,2025-01-08 09:23:09.0
화학교육과,2025학년도 1학기 타 대학교(전북대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905346/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 열람비고(교류 학점 인정)전북대2025.01.21.(화)- 2025.01.21.(화) 09:00- (전북대학교 (jbnu.ac.kr)) 대학포털 개설강좌(all.jbn,2025-01-08 09:19:39.0
화학교육과,2025학년도 1학기 타 대학교(서울시립대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905336/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법참고사항비고(교류 학점 인정)서울시립대(학부)2025.01.17.(금)※ 교과목 및 강의시간표 조회 : 2025.01.16.(목)홈페이지 공지예정서울시립대학교,2025-01-08 09:10:06.0
화학교육과,2025학년도 1학기 타 대학교(충남대학교) 교류학생 추천 안내(1.15.(수) 14:00까지),https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905330/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 열람 안내비고(교류 학점 인정)충남대학교2025.01.15.(목)14:00까지- 2025.01.15.(수) 예정- 수강신청시스템(https://sugang.cnu.ac,2025-01-08 09:07:50.0
화학교육과,2025학년도 1학기 타 대학교(충북대) 교류학생 추천 안내(1.22.(수) 14:00까지),https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905325/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한개설교과목 열람 방법비고(교류 학점 인정)충북대2025.01.22.(수)14:00까지- 개설교과목 열람: 2025.01.22.(수) 공지 예정- 충북대학교 개신누리(종합정보) 로,2025-01-08 09:05:01.0
화학교육과,"국가거점국립대학교 2025학년도 1학기 학사교류강화 통합공고 안내 및 추천 요청(강원대, 경북대, 경상국립대, 부산대, 서울대, 전북대, 제주대, 충남대, 충북대)",https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905256/artclView.do,"국가거점국립대학교(KNU10) 학사교류 제도 운영 안내※ KNU10: 전남대, 강원대, 경북대, 경상국립대, 부산대, 서울대, 전북대, 제주대, 충남대, 충북대   주요 사항  1. 지원자격: 학부 재학생2. 선발인원: 총 100명 이내(단, 서울대의 경우 모집 정원의 10분의 1)3. 추천기간: 대학마다 기간이 상이하여 붙임파일(통합공고문)을 참고하시기 바랍니다.    학과에 신청서 제출시 붙임파일의 제출기한보다 최소 -2일(주말 미포함)전에 신청하시기 바랍니다.4. 기타: (교류 학점 인정) 전남대 교필의 경우 교류대학에서 이수",2025-01-07 16:33:17.0
화학교육과,2025학년도 1학기 타 대학교(제주대) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905150/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법제주대2025.01.20.(월)▪제주대학교 홈페이지 학사안내 공지* 2025.01.17.(금) 예정3. 등록금: 우리 대학교에 납부4. 신청학점: 우리 대학,2025-01-07 09:37:24.0
화학교육과,2025학년도 1학기 타 대학교(경북대 학부 및 대학원) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905146/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한수업시간표(강의계획서) 게시비고(교류 학점 인정)경북대2025.01.14.(화)- 2025.01.14.(화) 게시 예정- 경북대학교 홈페이지 ▷ 교육 ▷ 학사행정 ▷ 수업시간/강,2025-01-07 09:34:38.0
화학교육과,2025학년도 1학기 타 대학교(동국대 일반대학원) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905115/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한강의시간표 조회 방법비고(교류 학점 인정)동국대(일반대학원)2025.01.22.(수)- 2025년 1월말부터 열람 가능- 동국대학교 일반대학원 홈페이지(http://gs.dong,2025-01-06 18:00:29.0
화학교육과,「남구 학교 밖 청소년지원센터 운영」 교육봉사자 모집 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905113/artclView.do,남구 학교밖청소년지원센터검정고시 교육 강사(자원봉사자) 모집광주광역시 남구 학교밖청소년지원센터에서는 학교 밖 청소년을 대상으로 검정고시반 운영을 위해 교육 강사 및 자원봉사자를 다음과 같이 모집하고자 합니다. 관심 있는 분들의 많은 지원 바랍니다.￭ 모집대상 및 인원 : 교육 강사 및 자원봉사자 00명￭ 응시자격 : (공통)청소년에 대한 관심이 많고 올바른 가치관과 품성을 지닌 자로 매주 1회 이상 지속적인 활동이 가능한 자             1. 대학교 2학년 이상으로 검정고시 수업이 가능한 자             2. 학교,2025-01-06 17:58:04.0
화학교육과,2025학년도 1학기 등록 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905080/artclView.do,,2025-01-06 17:15:29.0
화학교육과,2025학년도 1학기 등록금 분할납부 신청기간 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/905048/artclView.do,"등록금 부담을 완화하기 위하여 등록금 분할납부제도를 운영하니 희망하는 학생은 신청기간에 신청하시기 바랍니다.1. 신청기간: 2025.01.06.(월) ~ 02.03.(월) [29일간]2. 선택횟수: 분할납부 2회, 3회, 4회 선택 가능3. 신청절차: 학생이 직접 우리 대학교 홈페이지 또는 전남대학교 포털에 접속하여 신청                (포털 - 로그인 - 교육지원 - 내학사행정 - 등록)",2025-01-06 16:13:25.0
화학교육과,2025학년도 1학기 우선 선발 장학 대상자(법정장학 및 복지장학 등) 서류 제출 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/904722/artclView.do,2025학년도 1학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자 하오니 해당 학생은 증빙서류를 2025. 1. 10.(금)까지 학과사무실로 제출하여 주시기 바랍니다.  법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등 본인은 성적 제한 없음 교육지원대상자증명서(본인) 또는 대학수업료등 면제대상자증명서(자녀) 1부※ 기수혜자는,2025-01-02 17:15:54.0
화학교육과,2025년 서울런 멘토단 참여 대학생 추천 요청,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/904461/artclView.do,"서울시는 청소년에게 체계적인 학습을 지원하고 대학생에게 지식 나눔의 기회를 제공하고자, '서울런(Seoul Learn)'과 연계한 대학생 멘토링 사업을 추진하고 있습니다. 참여를 희망하는 대학(원)생은  25.1.10.(금)까지 지원서를 제출하여 주시기 바랍니다.- 제출 서류:  ■ 지원서(붙임2,3), 지원서(붙임2)는 반드시 한글파일(hwp)로 제출  ■ 재학증명서, 성적증명서  ■ 증빙서류(증빙 필요 대상 한정)2025년 서울런 멘토단 모집개요■모집인원 : 850여명 (만 39세 이하 전국 대학(원)생)■활동기간 :  25.3",2024-12-30 14:34:14.0
화학교육과,★★★ 2024학년도 전기(2025년 2월) 교원자격무시험검정 신청 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/904406/artclView.do,"2024학년도 전기 졸업 예정자(기 졸업자 중 교원자격취득 대상자 포함)에 대하여 교원자격증 취득을 위한 무시험검정 실시하오니 해당 학생은 제출 서류를 2025.1.6.(월)까지 학과사무실로 방문 제출해주시기 바랍니다.1. 제출대상: 2024학년도 전기(2025년 2월) 졸업 예정자, 기 졸업자 중 교원자격취득 대상자2. 제출서류(파일로 공문에 첨부하고 원본은 해당 대학에서 3년간 자체 보관)  가. 교원자격무시험검정원서   학과사무실 방문시 제공  나. 교사자격 취득 결격사유 관련  진단서  또는  건강검진 결과 통보서 3. 교사",2024-12-30 09:38:08.0
화학교육과,2025학년도 1학기 타 대학교(서울대 학부 및 대학원) 교류학생 추천 안내,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/904349/artclView.do,1. 지원자격  가. 재학생에 한함(2025. 1학기 복학예정자는 복학승인 후 신청)  나. 기 이수학기의 평균평점이 3.0이상인 자(대학원생은 3.5이상)  다. 학칙에 의거 징계받은 사실이 없는 자  라. 타 대학 교류학생으로 수학한 기간이 2학기(1년)를 초과하지 않는 자(계절학기 별도)2. 교류 내용(기타 자세한 사항은 붙임 파일을 참조)대학명추천기한선발결과개설교과목 열람비  고서울대(학부 및 대학원)2025.01.03.(금)18:00까지- 발표일:2025.02.04.(화) 예정- 방법: 단과대학으로 공문통보서울대 수강신청,2024-12-27 15:31:46.0
화학교육과,2024 교육복지우선지원사업 학습지원 대학생 멘토 모집,https://chemedu.jnu.ac.kr/bbs/chemedu/2309/903773/artclView.do,"2024학년도 교육복지우선지원사업 대학생 멘토 모집 안내 ▣ 모집내용1. 모집기간: 2024. 12. 20.(금)~12. 26.(목) 16:002. 모집인원: 총 3명 이내3. 자격: 광주에 거주하는 대학생으로 중등 학습지도 가능자  ※ 수학․영어 관련 전공자 및 사범대, 학습지도 유경험자 우대4. 제출서류: 재․휴학 증명서, 신분증 사본, 간단한 자기소개(별첨 1), 아동학대 성범죄전력조회 동의서  ※ 재․휴학증명서, 신분증사본, 아동학대 성범죄전력조회 동의서는 멘토 교육 때 작성 후 제출5. 접수방법: 이메일 접수   자기소개서",2024-12-19 18:10:19.0
