학부,제목,링크,내용,작성일
일어일문학과,2024학년도 전기(2025년 2월) 학부 졸업(수료)대상자 유보 신청 안내(납부일 변경),https://china.jnu.ac.kr/bbs/china/1570/903681/artclView.do,2024학년도 전기(2025년 2월) 학부 졸업(수료) 대상자 중 2025학년도 1학기 학적사항을  재학 으로 유지하고자 희망하는 학생은 졸업(수료) 유보를 신청할 수 있도록 신청기간 및 유보비 납부 방법을 알래와 같이 안내드립니다. □ 졸업(수료) 유보 신청 및 유보비 납부 □가. 유보 신청 기간 : 2024. 12. 12.(목) ~ 2025. 1. 2.(목) 18:00까지 [추가 신청기간 없음]나. 유보 학과(부) 확인 기한: 2025. 1. 6.(월)다. 유보비 납부기간[고지서 발행] : 2025. 1. 20.(수) ~ 1.,2024-12-19 11:28:44.0
일어일문학과,2024년 하반기 1차 도전장학(미래) 선발 계획」 공고 안내,https://china.jnu.ac.kr/bbs/china/1570/903656/artclView.do,"「2024년 하반기 1차 도전장학(미래) 선발 계획」을 다음과 같이 공고하니 해당학생은 많은 신청 바랍니다. 1. 장학생 선발가. 자격: 2025년 2월 학사과정 졸업예정자로서 2025학년도 전기 우리 대학교 일반대학원에 진학하려는 자 (학.석사연계과정생도 지원 가능)※ 직전학기 성적 평균평점 2.5이상 (전남대학교 장학규정 제3조(장학생의 자격))나. 장학금: 인문사회계열 1,700천원, 자연예체능계열 2,300천원※ 단, 지원액은 가용예산 범위에 따라 다소 변동 가능함다. 제출서류대상제출 서류제출 기한제출처지원신청자◦ 도전장학(",2024-12-19 10:06:57.0
일어일문학과,2024학년도 동계방학 셔틀버스(광주↔여수캠퍼스 )운행 안내,https://china.jnu.ac.kr/bbs/china/1570/903032/artclView.do,"1. 2024학년도 동계방학 셔틀버스를 다음과 같이 운행하고자 합니다.가. 운행 목적: 광주 여수캠퍼스 간 행정업무 지원 및 우편물, 도서 운송 등나. 운행 기간: 2024. 12. 26.(목) ~ 2025. 02. 28.(금) [월, 화, 목, 금 운행하고, 수, 토, 일, 공휴일 미운행]다. 운행 차량: 광주캠퍼스(41인승), 여수캠퍼스(44인승) 대형버스 각 1대라. 운행 현황운행경로운행요일승차장소출발시간도착시간비 고광주   여수월, 금광주캠퍼스 용지 삼거리10:0011:30 여수캠퍼스 로터리16:0017:30 여수   광주화",2024-12-17 09:59:54.0
일어일문학과,2024학년도 전기 학부 졸업예정자 졸업논문 공개발표회 분반 및 발표순서 안내,https://china.jnu.ac.kr/bbs/china/1570/902972/artclView.do,2024학년도 전기 학부 졸업예정자 졸업논문 공개발표회 분반 및 발표순서를 붙임과 같이 안내드립니다. 모든 분반은 동시에 논문발표회가 시작됩니다. -일시: 2024년 12월 20일(금) 10:00~ -발표방식: 온라인 발표(ZOOM-소회의실)-ZOOM 회의실 ID: 854 6864 4668 /  https://jnu-ac-kr.zoom.us/j/85468644668  ※ ZOOM 소회의실 배정을 위해 9시 40분까지 접속 -발표 내용:  1) 졸업논문 내용 요약하여 발표: PPT(자유 양식) 또는 한글 문서(붙임2) 사용 2) 1인,2024-12-16 15:39:31.0
일어일문학과,2024학년도 전기(2025년 2월) 학부 졸업예정자 청구논문 공개발표회 안내,https://china.jnu.ac.kr/bbs/china/1570/902813/artclView.do,2024학년도 전기 학부 졸업예정자 졸업논문 공개발표회를 다음과 같이 안내드립니다. 해당 학생은 아래 공지사항을 반드시 숙지하여 준비해 주시기 바랍니다. -일시: 2024년 12월 20일(금) 10:00~ -발표방식: 온라인 발표(ZOOM-소회의실)-ZOOM 회의실 ID: 854 6864 4668 /  https://jnu-ac-kr.zoom.us/j/85468644668  ※ ZOOM 소회의실 배정을 위해 9시 40분까지 접속 -발표 내용:  1) 졸업논문 내용 요약하여 발표: PPT(자유 양식) 또는 한글 문서(붙임2) 사용 2,2024-12-13 13:53:04.0
일어일문학과,2024학년도 2학기 응원장학생 선발 안내,https://china.jnu.ac.kr/bbs/china/1570/902433/artclView.do,"2024학년도 2학기 응원장학생을 다음과 같이 선발할 예정이오니, 많은 학생들이 지원할 수 있도록 홍보하여 주시기 바랍니다.가. 지원대상: 학부 재학생 중 가계곤란 등의 사유로 등록금 지원이 필요한 자1) 소득분위 0~1분위: 국가장학금, 법정장학(국가유공 및 북한이탈), 복지장학 등 지원 자격 미달*로 인해 장학금 지원을 받지 못한 경우* 성적 및 이수학점 조건 미충족, 국가장학금 수혜횟수(8회) 초과자, 국장 신청기간 미준수 등2) 최근 1년 이내 부모의 폐업, 실직 등으로 인한 긴급 가계곤란 사유가 발생한 경우나. 지원규모:",2024-12-10 17:02:18.0
일어일문학과,2024학년도 2학기 「이천원 저녁밥」운영 안내,https://china.jnu.ac.kr/bbs/china/1570/902431/artclView.do,"2024학년도 2학기 기말고사 기간 학생들의 건강을 증진하여 학업에 전념할 수 있도록 「천원의 아침밥」과 함께 「이천원 저녁밥」 사업을 진행합니다.가. 제공기간: 2024. 12. 10.(화) ~ 12. 23.(월) [주중(월~금)]나. 이용장소 및 이용시간- 제1학생마루 17:00 ~ 19:00 / 햇들마루 식당 17:30 ~ 19:00다. 이용대상: 재학생(학부,대학원)라. 식 단 가: 5,000원(학생 2,000원, 대학 자체 지원금 3,000원)마. 식권구입가격: 2,000원바. 식권구입방법: 전남대스토어 앱 실행/천원의 아",2024-12-10 16:59:32.0
일어일문학과,★중요★2024학년도 학생 온라인 폭력예방교육 이수 협조 요청,https://china.jnu.ac.kr/bbs/china/1570/902429/artclView.do,"대학 등 고등교육 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육(성폭력 가정폭력)을 연 1회 이상 실시하여야 합니다.이에 우리 대학에서는 온라인과 집합교육을 병행하여 실시하고 있습니다. 미이수한 학생은 기한 내 반드시 이수해 주시기 바랍니다. 가. 교육기간: 2024. 4. 1.(월) ~ 12. 31.(화)나. 교육대상: 전남대학교 재학중인 학생다. 온라인 폭력예방교육 이수 방법 및 결과 확인- 전남대 포털 로그인   우측 「교육훈련」   폭력예방교육(성희롱, 성폭력 등)- 전남대 스토어   폭력예방교육앱(스마트폰 교",2024-12-10 16:56:54.0
일어일문학과,2024학년도 2학기 기말고사 실시 안내,https://china.jnu.ac.kr/bbs/china/1570/902414/artclView.do,"2024학년도 2학기 기말고사 시험을 다음과 같이 안내드립니다.가. 기말고사 실시 개요1) 시험 기간:  24. 12. 18.(수) ~ 12. 24.(화)2) 시험 방법: 대면시험 재량평가를 원칙으로 하되, 당해 수업시간에 평가 ※ 본인 확인용 학생증 지참 요구 시 반드시 e클래스에 사전공지, 전남대 포털 내 모바일 학생증도 인정 가능 (모바일 학생증으로 신분을 확인해야 하는 경우, 해당 학생은 시험 종료 후 핸드폰 전원을 켜서 모바일 학생증으로 본인 확인 받은 후 퇴실)",2024-12-10 16:30:00.0
일어일문학과,2025학년도 교직과정이수자 학교현장실습 안내,https://china.jnu.ac.kr/bbs/china/1570/902403/artclView.do,2025학년도 교직과정이수자에 대한 학교현장실습을 다음과 같이 실시합니다.대상 학생은 아래 공지사항을 반드시 숙지하여 기간내 수강신청을 하시기 바랍니다.  가. 학교현장실습 기간: 2025. 5. 6.(화) ~ 2025. 5. 30.(금)[4주간]나. 수강신청 교과목(교과목코드): 학교현장실습(EDU9004) ■ 다  음 ■1. 실습생 명단 제출학과(부)에서 작성 후 공문 제출(2025. 2. 19.(수)까지) 【붙임1】 문서 참조2. OT 참석 요청▫일시: 2025. 3. 4.(화) 17:00~18:00▫장소: [광주] 전남대학교,2024-12-10 16:11:46.0
일어일문학과,2024학년도 2학기 최종 수업평가 실시 안내,https://china.jnu.ac.kr/bbs/china/1570/902398/artclView.do,2024학년도 2학기 최종 수업평가를 다음과 같이 실시하오니 전 교과목에 대해 수업평가가 이행될 수 있도록 협조해 주시기 바랍니다.가. 학생 최종 수업평가1) 기간:  24. 12. 18.(수) ~  25. 1. 6.(월)2) 방법: 전남대학교포털 교육지원 내 학사행정 성적 수업평가 최종 수업평가※ 수강신청 전과목에 대한 수업평가를 완료해야 성적 열람 가능 붙임  수업평가 문항 1부. 끝.,2024-12-10 15:38:04.0
일어일문학과,2025학년도 1학기 학·석사학위연계과정 및 학·석박사학위통합연계과정자 모집,https://china.jnu.ac.kr/bbs/china/1570/902395/artclView.do,\2025학년도 1학기 학부생 학 석사학위연계과정 및 학 석박사학위통합연계과정자 모집을 붙임과 같이 안내합니다.ㅇ아울러 연계과정자로 선발된 경우 학부연구생지원 장학금 신청이 가능하오니 관심 있는 학생들의 많은 신청 바랍니다. ▢ 일정 및 지원절차 ▢구  분일  정절차 및 방법비  고지원서 접수 25. 1. 2.(목)~ 1. 10.(금)지원자 ⇨ 단과대학 행정실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서전형(심사) 25. 1. 13.(월)~ 1. 17.(,2024-12-10 15:36:13.0
일어일문학과,조기취업자 출석인정 증빙서류 제출 안내(재제출),https://china.jnu.ac.kr/bbs/china/1570/901333/artclView.do,"24학년도 2학기에 조기취업으로 출석인정을 승인받은 학생은 조기취업자에 대한 특례조항에 따라 계속 재직하고 있음을 증빙할 수 있는 서류(최근 날짜 발행)를 소속 학과(부)에 제출해야 합니다. 해당학생은 다음 절차에 따라 출석인정 조기취업자 관련 서류를 2024.12.12.(목)까지 제출하여 주시기 바랍니다.가. 제출 기한: 2024. 12. 12.(목)나. 제출 서류: 「재직증명서」, 「건강보험자격득실확인서」 등 계속 재직중임을 증빙할 수 있는 서류(제출일 기준 최근 1개월 이내에 발급한 증명서)○ 제출시: 출석인정 승인 유지(",2024-11-27 14:37:38.0
일어일문학과,2025학년도 수시면접(11.28.) 인문대 1호관 출입 통제 및 일부 교과목 강의실 변경 안내,https://china.jnu.ac.kr/bbs/china/1570/901252/artclView.do,"2025학년도 수시모집 학생부종합전형 면접 실시로 인하여 인문대 1호관 출입을 다음과 같이 통제합니다.1. 통제일자 및 시간: 2024. 11. 28.(목) 07:30~면접 종료시 까지2. 통제내용: 1호관 앞문(3곳), 뒷문(1곳)   - 앞문(중앙)    : 부분 통제  - 앞문(옆 2곳) : 전면 통제  - 뒷문(1곳)     : 전면 통제  ※ 전면 통제의 경우: 모든 시간 출입 불가( 07:30~면접 종료시까지)  ※ 부분 통제의 경우:  전면 통제 시간(오전 08:40~09:00, 오후 13:40~14:00)을 제외하고",2024-11-26 14:19:19.0
일어일문학과,2024 전남대학교 진로∙취업지원 현황조사 실시,https://china.jnu.ac.kr/bbs/china/1570/901035/artclView.do,"우리 대학 취업지원실에서는 학생들에게 질 높은 진로 취업지원을 위해 재학생을 대상으로 「2024 전남대학교 진로∙취업지원 현황조사」를 아래와 같이 온라인으로 실시하고 있으니, 각 단과대학(학과)에서는 학생들이 조사에 참여할 수 있도록 협조하여 주시기 바랍니다.가. 프로그램: 2024년 전남대학교 진로 취업지원 현황조사나. 조사기간: 2024. 11. 11.(월) ~ 2024. 12. 13.(금)다. 조사항목: 진로(취업)계획 및 의식, 진로 취업상담, 진로취업교육 경험, 수요조사 등라. 참여방법: 온라인, * 설문조사 링크: htt",2024-11-22 13:57:48.0
일어일문학과,2025학년도 학생회 선거에 따른 개인정보 현행화 협조 요청,https://china.jnu.ac.kr/bbs/china/1570/900730/artclView.do,"전남대학교 광주캠퍼스 총학생회 중앙선거관리위원회에서 2025학년도 총학생회 및 단과대학 학생회 선거를 위해 온라인 투표를 실시하오니, 각 대학에서는 학생 개인정보 현행화에 협조하여 주시기 바랍니다.1. 투 표 명: 2025학년도 전남대학교 광주캠퍼스 학생회 선거2. 투 표 자: 광주캠퍼스 학부 재학생3. 투표일자: 2024. 11. 26.(화)※ 사범대학은 2024. 11. 19.(화)에 선거 실시4. 투표방법: 민간 온라인 투표서비스5. 협조 사항가. 각 대학 학부 재학생에게 개인정보 현행화 안내나. 개인정보 수정 방법: 전남대",2024-11-20 14:34:40.0
일어일문학과,관정이종환교육재단 2025학년도 국내대학 장학생 선발 안내,https://china.jnu.ac.kr/bbs/china/1570/900728/artclView.do,"관정이종환교육재단 2025학년도 국내대학 장학생 선발계획을 아래와 같이 안내드리니 재학생 중 선발요건에  적격한 학생들의 많은 신청 바랍니다. 가. 추천인원: 학부재학생 5명 내외(최종 선발인원은 아니며, 3차 선발과정을 거쳐 최종 확정) - 계열별 추천인원 비율: 자연 이공계열 80%, 인문 사회계열 20%나. 장학금액: 학기당 최대 600만원[재단 제반규정에 저촉되지 않는 한 최대 4학기 지원]다. 지원자격- 대한민국 국적 보유자로서 대한민국에서 고등학교를 졸업한 자- 2025학년도 1학기에 5학기(3학년 1학기) 진학 예정인",2024-11-20 14:32:28.0
일어일문학과,2024학년도 대학생 핵심역량진단 실시 안내,https://china.jnu.ac.kr/bbs/china/1570/900726/artclView.do,"우리 대학 학생을 대상으로 2024학년도 대학생 핵심역량진단을 다음과 같이 실시합니다. 가. 진단 기간: 2024. 11. 18.(월) ~ 11. 29.(금)  ※ 응답률에 따라 기간 연장 가능나. 진단 대상: 학부생 전체다. 진단 방법: 성장마루 온라인 진단(https://grow.jnu.ac.kr/ko/diag/essential) ※ 통합로그인 필수라. 소요 시간: 5분 내외마. 결과 확인: 진단 종료 후  결과보기  클릭바. 참여 혜택- 참여자 200명 추첨하여 커피 쿠폰 증정 - 1차(3월), 2차(11월) 핵심역량진단에 모",2024-11-20 14:30:42.0
일어일문학과,2025-2026 중국 정부초청 장학생(CSC) 선발 안내,https://china.jnu.ac.kr/bbs/china/1570/900723/artclView.do,"2025-2026 중국 정부초청 장학생(csc) 선발을 다음과 같이 알려드립니다.가. 선발과정: 정규 학위과정(학사, 석사, 박사과정) 및 연수과정나. 선발인원: 39명다. 선발분야: 전 분야라. 장학금 지원내역: 학비, 생활비, 보험료, 기숙사비 등 * 항공료 미포함마. 지원자격: 모집요강 참고바. 지원방법: 온라인 지원 후 국립국제교육원 제출 서류 이메일 송부1) 온라인 지원: https://www.campuschina.org2) 이메일: niied1382@korea.kr3) 지원 마감 일시: 2025. 2. 14.(금) 17:",2024-11-20 14:29:36.0
일어일문학과,2024학년도 학부생 대학 종합 만족도 조사 실시 안내(참여 필수),https://china.jnu.ac.kr/bbs/china/1570/900678/artclView.do,"우리 대학의 교육 서비스 개선을 위하여 「2024학년도 학부생 대학 종합 만족도 조사」를 다음과 같이 실시하오니 많은 학생이 참여할 수 있도록 적극적으로 홍보 및 독려하여 주시기 바랍니다.가. 조사 개요조사기간- 2024. 11. 18.(월)~12. 6.(금)조사대상- 학부생조사방법- 온라인 설문조사  접속방법: #9312; 홈페이지 및 포털, 전남대스토어 배너창 클릭, #9313; 홈페이지 공지사항 확인- 학부생용 설문지 국문/영문 선택 제공붙임 2024 대학종합만족도조사 홍보 포스터 1부. 끝.",2024-11-20 11:29:14.0
일어일문학과,2024 동계 기초보호학문(중어중문학과) 해외 파견 프로그램 오리엔테이션 안내,https://china.jnu.ac.kr/bbs/china/1570/900648/artclView.do,2024년도 동계 기초보호학문 (중어중문학과)해외 프로그램에 참가해 주셔서 감사합니다.파견 프로그램 오리엔테이션은 11월 28일(목)에 진행 할 예정입니다. 자세한 일시 및 장소는 추후 공지드리겠습니다. 이후 파견 관련 안내는 국제협력과 김명근(530-1272)선생님께서 메일로 공지사항을 전달하니 메일 내용 확인 부탁드립니다.,2024-11-20 09:36:36.0
일어일문학과,2024학년도 2학기 교직 「성인지 교육」추가 실시 안내,https://china.jnu.ac.kr/bbs/china/1570/899631/artclView.do,"우리대학의 2024학년도 2학기 교직 「성인지 교육」을 다음과 같이 추가 시행하오니, 2024학년도 교육 미이수자가 꼭 참여할 수 있도록 안내 바랍니다.가. 이수 대상: 당해년도 성인지 교육 미이수자나. 교육 일정구분교육 일자장소비고(대면)특강1분반 2024. 11. 25.(월) 15:00~17:00, 100명 이내교육융합관강의실(예정)인권센터 강사(한국양성평등교육진흥원 폭력예방교육 전문강사)2분반 2024. 12. 20.(금) 15:00~17:00, 100명 이내박물관 4층 시청각실※ 개설된 2개 분반 중 1회 신청 필수! (중복",2024-11-06 15:51:55.0
일어일문학과,2024학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내,https://china.jnu.ac.kr/bbs/china/1570/899472/artclView.do,"2021학년도 이후 글로벌커뮤니케이션잉글리쉬(이하 글커잉) 교과목 학점 미취득자에 대한 대체 방안을 안내한 바 있습니다. 이에, 2024학년도 2학기 글커잉 학점 미취득자 교과목 이수 방안을 조사하니 해당 학생은 2024. 12. 20.(금)까지 제출하여 주시기 바랍니다.  2024학년도 2학기 글커잉 학점 미취득자 교과목 이수 조사 개요  ❍ 학점 미취득자: 567명( 24.10. 8.기준)교과목명학점비고기초영어3#9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고, 다른 대체교과목을 택1하여 이수해야 함#",2024-11-05 11:25:10.0
일어일문학과,제36회 중문인의 날 개최 안내,https://china.jnu.ac.kr/bbs/china/1570/899470/artclView.do,"중어중문학과 대표 행사인 ""중문인의 날""이 이번주 금요일(8일)에 인문대 소강당에서 진행합니다!많은 학우 여러분의 참여 바랍니다! -일시: 2024. 11. 8.(금) 17:30~-장소: 인문대 3호관 소강당",2024-11-05 11:12:51.0
일어일문학과,「2024년 전남대학교 국제교류의 날」 행사 안내,https://china.jnu.ac.kr/bbs/china/1570/899190/artclView.do,"우리 대학 외국인 유학생과 외국인 교원에게 한국 문화를 알리고 유학생 본국의 문화를 소개하여 상호 교류 이해 및 축제의 장을 마련하기 위한 「2024년 전남대학교 국제교류의 날」 행사를 다음과 같이 개최합니다 . 가. 행 사 명 : 「2024년 전남대학교 국제교류의 날」나. 일    시 : 2024. 11. 6.(수) 13:00 ~ 17:00다. 장    소 : 용봉관(역사관) 앞 잔디밭라. 참가대상 : 외국인 유학생, 외국인 교원, 교내 구성원 등마. 주요프로그램 : 먹거리 마당, 제작체험, 놀이마당, 부대행사, 경품추첨 등※",2024-10-31 16:48:23.0
일어일문학과,2024학년도 하반기 추가 교직 적인성검사 신청 안내,https://china.jnu.ac.kr/bbs/china/1570/899175/artclView.do,"교직 적 인성검사 결과의 무시험검정 반영이 의무화 됨에 따라 졸업(수료) 예정자 중 미수검자에 대하여 추가 검사를 실시하고자 합니다. 해당 학생은 2024 11. 12.(화)까지 【붙임1】에 신청서를 학과 사무실로 제출해 주시기 바랍니다. 2024학년도 하반기 추가 교직 적 인성검사 안내문을 통해 검사 방법, 결과 확인 방법, 유의사항 등을 확인해 주시기 바라며, 불합격 판정 시 불합격자 대상 프로그램을 반드시 이수해야만 재응시 기회가 부여됩니다.가. 신청 기간: 2024. 10. 31.(목) 09:00 ~ 11. 11.(월) 17",2024-10-31 15:20:44.0
일어일문학과,국제학생증 ISIC 발급비 지원행사 안내,https://china.jnu.ac.kr/bbs/china/1570/898852/artclView.do,"국제학생증 ISIC(International Student Identity Card) 무료발급 행사 안내를 다음과 같이 알려 드립니다가. 발급 대상: 전남대학교 재(휴)학생나. 온라인 신청: 2024. 11. 1.(금) ~ 11. 14.(목)다. 방문 신청: 2024. 11. 4.(월) ~ 11. 6.(수) 10:00 ~ 15:00공과대학 시계탑 앞, 인문대와 경영대 사이 벤치 앞, 후문체육관 반대쪽 인도, 스토리움 카페 앞라. 발급 절차1) 하나은행 마이브랜치 방문 : isic.co.kr/hbr/3120122) ISIC 국제학생",2024-10-28 15:39:55.0
일어일문학과,2024학년도 전기 학부 졸업논문작성계획서 제출자 지도교수 배정 안내,https://china.jnu.ac.kr/bbs/china/1570/898297/artclView.do,"2024학년도 전기(2025년 2월) 졸업논문작성계획서 제출자 지도교수 배정이 완료되었습니다. 해당 학생은 붙임파일의 지도교수를 확인하고 해당 교수님과 협의하여 논문 지도를 받으시기 바랍니다.*지도교수 개별 연락 필수   1. 대상: 2024학년도 전기(2025년 2월) 학사학위 수여 예정자 중 졸업 논문 대상자(주전공, 복수전공)   *논문지도교수 최종 배정 절차: 논문작성계획서 제출(학생)   학과 교수 회의(학과)   지도교수 배정 완료 공지(학과)   지도교수 개별 연락 후 논문 작성(학생) 2. 논문작성  1) 작성기간:",2024-10-21 17:05:29.0
