학부,제목,링크,내용,작성일
문화인류고고학과,조기취업자 출석인정 처리 방법 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/893964/artclView.do,우리 대학은 「부정청탁 및 금품 등 수수의 금지에 관한 법률」 시행 이후 「학칙」 및 「수업관리지침」에 조기취업자에 대한 특례조항을 마련하여 조기취업자 출석 인정 제도를 실시하고 있습니다.가. 신청 대상: 졸업예정자(최종학기 이수중인 자)나. 신청 시기: 학기 시작일 ~ 기말고사 기간 전까지※ 학기 중 취업한 경우 취업 후 즉시 신청다. 제출 서류○ 조기취업자 출석인정 신청구  분증빙서류조기취업자#9312; 재직증명서(근무기간 명시)#9313; 졸업예정증명서*#9314; 4대보험 가입내역 확인서#9315; 기타 취업사실을 확인할 수,2024-09-02 16:20:32.0
문화인류고고학과,2024학년도 제2학기 등록 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/881832/artclView.do,"등록금고지서는 학생이 직접 우리 대학 홈페이지 또는 전남대포털에서 출력하여 납부할 수 있도록 바랍니다.가. 등록기간: 2024. 8. 20.(화) ~ 8. 23.(금) 16:00까지[4일간]나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨) 학생들의 등록금 부담을 완화하기 위하여 등록금 분할납부제도를 운영하니 희망하는 학생들이 신청할 수 있도록 바랍니다.가. 신청기간: 2024. 7. 1.(월) ~ 7. 26.(금) [26일간]나. 선택횟수:",2024-06-27 15:18:34.0
문화인류고고학과,2024학년도 제2학기 휴학·복학 신청 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/880894/artclView.do,2024학년도 제2학기 휴학 복학 신청에 대한 안내문을 붙임과 같이 송부하니 학생들이 열람할 수 있도록 바랍니다.가. 휴학 신청 기간1) 일반휴학(등록): 2024. 8. 20.(화) ~ 10. 30.(수)2) 일반휴학(미등록): 2024. 8. 20.(화) ~ 8. 23.(금)나. 복학 신청 기간1) 조기복학: 2024. 7. 1.(월) ~ 8. 8.(목)2) 일반복학: 2024. 7. 1.(월) ~ 8. 23.(금)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조 붙임 2024학년도 제2학기 휴학 복학 신청 안내,2024-06-17 13:44:37.0
문화인류고고학과,2024학년도 2학기 학·석사학위연계과정 모집,https://illyu.jnu.ac.kr/bbs/illyu/1866/880362/artclView.do,2024학년도 2학기 학부생 학 석사학위연계과정 및 학 석박사학위통합연계과정자를 아래와 같이 모집하오니 관심 있는 많은 학생들이 지원할 수 있도록 바랍니다. ▢ 일정 및 지원절차 ▢구  분일  정절차 및 방법비  고지원서 접수2024. 6. 11.(화) ~2024. 7. 12.(금)지원자 ⇨ 단과대학 행정실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서전형(심사)2024. 7. 15.(월) ~2024. 7. 19.(금)대학원 모집단위별 시행 합격자 안내20,2024-06-12 10:31:55.0
문화인류고고학과,2024학년도 하계 5만기행 단기 탐방 프로그램 참가자 모,https://illyu.jnu.ac.kr/bbs/illyu/1866/876082/artclView.do,"UN의 지속가능한발전목표(SDGs) 17개를 중심으로 본교생이 자발적으로 기획한 주제에 따라 체험, 탐방 학습의 기회를 제공하고 글로컬 우수 인재로 양성하고자 2024학년도  하계 「5만기행(五萬起行)」 프로그램 참가자를 모집하오니 지원하여 주시기 바랍니다. 1. 참가대상: 지난 10년간 해외 방문 경험이 없는 본교 학부 및 대학원 재학생2. 내    용: 학생이 직접 기획하여 2024 하계 방학 기간 아시아 내 국가 탐방3. 접수방법: 온라인 지원 (https://forms.gle/6MSTxeGnUH7KdWLT8)4. 선발인원:",2024-04-24 15:39:58.0
문화인류고고학과,2024학년도 1학기 교과구분 정정 실시 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/872375/artclView.do,"1. 관련 : 전남대학교 교학규정 제18조(교과목이수)2. 휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발, 모집단위간 이동(전과) 및 국내 타대학 교류로 인한 교과구분이 상이한 학생에 대하여 다음과 같이 교과구분 정정을 실시하니 2024. 4. 1.(월)까지 제출하여 주시기 바랍니다.가. 교육과정 적용 기준: 당초 입학년도 교육과정 적용, 단, 학적변동(복학, 재입학)으로 입학년도 교육과정 적용이 어려울 경우 복학하는 학년도의 소속학년 학생이 입학했던 당시의 교육과정으로 변경 할 수 있음나. 주요 확인 및 유의사항1)",2024-03-12 13:33:27.0
문화인류고고학과,조기취업자 출석인정 처리 방법 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/871214/artclView.do,우리 대학은 「부정청탁 및 금품 등 수수의 금지에 관한 법률」 시행 이후 「학칙」 및 「수업관리지침」에 조기취업자에 대한 특례조항을 마련하여 조기취업자 출석 인정 제도를 실시하고 있습니다.가. 신청 대상: 졸업예정자(최종학기 이수중인 자)나. 신청 시기: 학기 시작일 ~ 기말고사 기간 전까지※ 학기 중 취업한 경우 취업 후 즉시 신청다. 제출 서류○ 조기취업자 출석인정 신청구  분증빙서류조기취업자#9312; 재직증명서(근무기간 명시)#9313; 졸업예정증명서*#9314; 4대보험 가입내역 확인서#9315; 기타 취업사실을 확인할 수,2024-02-29 10:14:57.0
문화인류고고학과,2024학년도 제1학기 추가 등록 및 휴·복학 신청 기간 안,https://illyu.jnu.ac.kr/bbs/illyu/1866/870823/artclView.do,"2024학년도 제1학기 등록기간( 24. 2. 20. ~ 2. 23.)내에 등록금을 납부하지 못한 학생과, 학자금 대출 신청한 학생을 위하여 다음과 같이 추가 등록기간을 설정 안내하니 기간내에 등록금을 납입할 수 있도록 바랍니다. 가. 기간: 2024. 3. 12.(화) ~ 3. 14.(목) 16:00 [3일간] 나. 등록장소: 광주은행 및 농협 전국 본 지점(지역농협 포함) ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨) 다. 유의사항 - 2024. 1학기 정부보증 학자금 대출을 받아 등록을 하는 학생은 등록기간내에",2024-02-26 09:21:21.0
문화인류고고학과,2024학년도 신입생 및 재학생 건강검진 실시 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/870617/artclView.do,"〇 보건진료소에서는 학생 개인의 건강관리를 위하고 대학내 감염병 질환을 예방하기 위해 2024학년도 재학생 건강검진을 다음과 같이 실시하고자 하오니 많은 참여 요청드립니다.    1. 건강검진 실시기간  가. 광주캠퍼스: 2024. 2. 13.(화) ~ 3. 15.(금) 나. 여수캠퍼스: 2024. 3. 4.(월) ~ 3. 5.(화)    2. 검진시간 및 장소  가. 광주캠퍼스: 보건진료소(제1학생마루 2층) 09:30~11:30, 13:00~16:30 나. 여수캠퍼스: 보건진료소(체육관 또는 학생회관 앞) 09:00~11:30,",2024-02-21 09:22:32.0
문화인류고고학과,2024학년도 신(편)입생 학생증 발급 계획 및 신청 방법 안,https://illyu.jnu.ac.kr/bbs/illyu/1866/870616/artclView.do,"2024학년도 신(편)입생 학생증 발급 계획 및 신청 방법을 다음과 같이 안내하니, 학생들이 기한 내에 신청하여 발급 받을 수 있도록 바랍니다.    1. 신청 대상: 2024학년도 신입생(학부, 편입, 대학원) ※ 외국인 학생은 학생증카드 대면(오프라인)발급만 가능     2. 학생증 사진 등록: 2024. 3. 4.(월) ~ 3. 11.(월) / 전남대학교 포털   3. 사진파일 확인 및 승인: 2024. 3. 4.(월) ~ 3. 12.(화) / 학과 담당자(조교)    4. 학생증 신청: 2024. 3. 15.(금) ~",2024-02-21 09:19:50.0
문화인류고고학과,2024학년도 제1학기 등록 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/866238/artclView.do,"우리 대학교 학사업무 추진 일정에 따라 2024학년도 1학기 등록 공고문을 붙임과 같이 안내합니다.    1. 등록금고지서는 학생이 직접 우리 대학교 홈페이지 또는 전남대포털에서 출력하여 납부할 수 있도록 바랍니다. 가. 등록기간: 2024. 2. 20.(화) ~ 2. 23.(금) 16:00까지 [4일간] 나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점 ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨)    2. 또한, 학생들의 등록금 부담을 완화하기 위하여 등록금 분할납부제도를 운영하오",2024-01-02 10:02:45.0
문화인류고고학과,2024학년도 1학기 부·복수전공 취소 신청 및 이수자 선발 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/865350/artclView.do,"2024학년도 1학기 부 복수(연계) 융합전공, 마이크로디그리 취소 신청 및 이수자 선발을 아래와 같이 시행합니다.업무 구분추진 일자비고비고공고2023. 12. 19.(화)공문시행 및 홈페이지 공고   취소 신청2024. 1. 3.(수) ~ 1. 5.(금)학생(직접 인터넷 신청)신청2024. 1. 15.(월) ~ 1. 17.(수)학생(직접 인터넷 신청)   승인 및 선발자 공고2024. 1. 31.(수)홈페이지",2023-12-19 17:39:42.0
문화인류고고학과,2024학년도 제1학기 휴학·복학 신청 및 행정 사항 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/865142/artclView.do,"1. 관련: 학칙 제34조(휴학), 제35조(복학)2. 2024학년도 제1학기 휴학 복학 신청에 대한 안내문을 붙임과 같이 송부하니 학생들이 열람할 수 있도록 바랍니다.가. 휴학 신청 기간1) 일반휴학(등록): 2024. 2. 20.(화) ~ 4. 25.(목)2) 일반휴학(미등록): 2024. 2. 20.(화) ~ 2. 23.(금)나. 복학 신청 기간1) 조기복학: 2024. 1. 2.(화) ~ 2. 8.(목)2) 일반복학: 2024. 1. 2.(화) ~ 2. 23.(금)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조",2023-12-18 17:54:52.0
문화인류고고학과,2023학년도 전기(2024년 2월) 학부 졸업(수료)대상자 유보 신청 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/864584/artclView.do,2023학년도 전기(2024년 2월) 학부 졸업(수료) 대상자 중 2024학년도 1학기 학적사항을  재학 으로 유지하고자 희망하는 학생에게 졸업(수료) 유보를 신청할 수 있도록 바랍니다.    □ 졸업(수료) 유보 신청 및 유보비 납부 □  가. 유보 신청 기간 : 2023. 12. 18.(월) ~ 2024. 1. 3.(수) 18:00까지 [추가 신청기간 없음] 다. 유보비 납부기간[고지서 발행] : 2024. 1. 10.(수) ~ 1. 12.(금) 16:00까지 [추가 납부기간 없음] ※ 고지서 발행(학생 개별 출력): 포털 등,2023-12-13 09:54:29.0
문화인류고고학과,2024학년도 1학기 학·석사학위연계과정 모집,https://illyu.jnu.ac.kr/bbs/illyu/1866/864053/artclView.do,"▢ 일정 및 지원절차 ▢구  분일  정절차 및 방법비  고지원서 접수 24. 1. 2.(화)  ~ 1. 12.(금) 지원자 ⇨ 단과대학 행정실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서전형(심사) 24. 1. 15.(월)  ~ 1. 19.(금)대학원 모집단위별 시행   결과제출 24. 1. 23.(화)까지대학 ⇨ 대학원사정내역부, 회의록, 지원서류 등(PDF 공문제출) ※ 원본 대학자체 보관합격자 안내  24. 1. 29.(월)예정대학원 ⇨ 대학",2023-12-06 11:04:10.0
문화인류고고학과,2023 동계 지도교수와 함께하는 논문작성여행 참여 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/863941/artclView.do,"교내 대학원생이 적합한 논문주제를 선택하여 연구 및 논문을 발전시킬 수 있도록 지도교수가 제자의 논문을 집중적으로 검토 및 지도할 수 있는 2023 동계 지도교수와 함께하는 논문작성여행을 아래와 같이 실시하고자 하오니, 많은 교수와 대학원생이 참여할 수 있도록 바랍니다.   1. 운영내용: 1박 2일동안 지도교수와 함께 연구주제선정 및 연구방법론 등에 관하여  논문 집중 학습2. 운영대상: 교수와 대학원생으로 구성된 팀(최소 3명, 최대 20명)3. 선발인원: 35개팀(총 인원 315명 내외)4. 운영장소: 전라도 지역 내 각 팀에",2023-12-05 10:05:54.0
문화인류고고학과,2023년 동계 현장실습교육과정 모집 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/859601/artclView.do,『전남대학교 학생처 취업지원실』은 우리대학 학생들의 산업현장에 대한 이해증진 및 진로탐색을 위한 2023년 동계 현장실습교육과정을 다음과 같이 운영하오니 학생들이 참여할 수 있도록 바랍니다. 1. 프로그램명: 2023년 동계 현장실습교육과정 2. 운영 교과목구분실습기간과정교과목명과목코드학점비고계절학기제2023. 12. 26.(화) ~ 2024. 1. 23.(화)4주현장실습1UNV40082학점 ※ 동일 교과목 재수강불가현장실습7UNV4011현장실습12UNV4016현장실습13UNV40172023. 12. 26.(화) ~ 2024.,2023-10-30 13:19:22.0
문화인류고고학과,2023학년도 2학기 수강취소 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/857185/artclView.do,1. 관련 가. 전남대학교 교학규정 제26조(수강취소) 나. 전남대학교 수업관리지침 제19조(수강취소)   2. 2023학년도 2학기 수강취소와 관련하여 다음과 같이 안내하오니 희망하는 학생들은 지정된 기간 내에 수강을 취소할 수 있도록 주시기 바랍니다. 가. 수강취소 개요 - 기간: 2023. 9. 25.(월) 09:00 ~ 9. 26.(화) 17:00붙임 1. 2023학년도 2학기 수강취소 안내 1부. 2. 수강취소 프로그램 사용 설명서 1부. 끝.,2023-09-21 15:18:47.0
문화인류고고학과,문화인류고고학과 31주년 기념 인류인의 날 행사 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/856765/artclView.do,"이립, 그리고 하나문화인류고고학과 31주년을 맞아 인류인의 날 행사를 안내드립니다.일시: 2023. 10. 28. (토) 18:00장소: 라마다플라자 광주호텔 5층 대연회장 (광주광역시 서구 상무자유로 149)66,000원 상당의 뷔페 제공 및 상당한 경품들이 준비되어있습니다.재학생, 졸업생 여러분들의 많은 참여 바랍니다.자세한 사항 링크 참조 https://www.moumoon.co.kr/invite/bebh/v2.php?seq=15271",2023-09-18 09:34:38.0
문화인류고고학과,2023학년도 2학기 교과구분 정정 실시 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/856204/artclView.do,"1. 관련 : 전남대학교 교학규정 제18조(교과목이수)2. 휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발, 모집단위간 이동(전과) 및 국내 타대학 교류로 인한 교과구분이 상이한 학생에 대하여 다음과 같이 교과구분 정정을 실시하니 붙임 서식에 의거하여 2023. 10. 4.(수)까지 제출하여 주시기 바랍니다.  가. 교육과정 적용 기준: 당초 입학년도 교육과정 적용. 단, 학적변동(복학, 재입학)으로 입학년도 교육과정 적용이 어려울 경우 복학하는 학년도의 소속학년 학생이 입학했던 당시의 교육과정으로 변경 할 수 있음 나.",2023-09-12 09:18:38.0
문화인류고고학과,조기취업자 출석인정 처리 방법 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/854702/artclView.do,1. 관련 가. 「전남대학교 학칙」 제53조의2(조기취업자에 대한 특례)  나. 「전남대학교 수업관리지침」 제35조의2(조기취업자에 대한 특례) 다.교육부 대학학사제도과-8328(2016.9.26.) 『「김영란법」시행에 따른 「미출석 취업자 학점부여」관련 학사 운영 안내』 2. 우리 대학은 「부정청탁 및 금품 등 수수의 금지에 관한 법률」 시행 이후 「학칙」 및 「수업관리지침」에 조기취업자에 대한 특례조항을 마련하여 조기취업자 출석 인정 제도를 실시하고 있습니다.3. 이와 관련하여 다음과 같이 신청 절차를 안내합니다. 가. 신청 대,2023-08-30 17:41:22.0
문화인류고고학과,"2022학년도 후기 학위수여식 축하 메시지, 영상 제작을 위한 협조 요청",https://illyu.jnu.ac.kr/bbs/illyu/1866/853442/artclView.do,"1. 관련: 정보화기획실-2315(2023.08.09.) 2022학년도 CNU 메타버시티 기반 후기 학위수여식 행사 지원 계획(안)2. 위 호 관련, CNU 메타버시티 가상공간 내에 졸업 축하 메시지와 영상을 게시하기 위하여 아래와 같은 방법으로 공모하오니, 많은 구성원들이 참여할 수 있도록 홍보하여 주시기 바랍니다.구분내 용개요CNU 메타버시티 가상공간 내에 학부   대학원 졸업생 대상의 축하 메시지와 영상을 게시하여 본행사와 동일한 현실감과 시 공간적 제약이 없는 서비스 제공게시 장소CNU 메타버시티 내 가상공간 3곳 (민주마루",2023-08-16 16:33:27.0
문화인류고고학과,2023학년도 2학기 2차 국가근로장학금 학생 신청 기간 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/853373/artclView.do,1. 관련: 한국장학재단 대학취업장학부-3406(2023.08.02.)2. 2023학년도 2학기 2차 국가근로장학금 학생 신청 기간을 다음과 같이 안내하오니 소속 학생들이 신청할 수 있도록 바랍니다. 가. 신청기간: '23. 8. 17.(목) 09:00 ~ 9. 14.(목) 18:00나. 신청자격: 대한민국 국적을 소지한 자 중 대학교에 재학 중인 학생으로 다음의 기본 요건을 충족한 학생- 성적요건: 직전학기 성적 1.75(70점/100점 만점) 이상- 학자금 지원구간: 8구간 이하다. 신청방법: 한국장학재단 홈페이지 및 모바일 앱,2023-08-16 09:59:36.0
문화인류고고학과,(재)호남문화재연구원 연속강의 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/853085/artclView.do,"(재)호남문화재연구원에서는 관심있는 일반인을 비롯하여 대학생, 대학원생을 대상으로 다음과 같이  연속강의(9) 를 개설하오니 많은 신청 바랍니다.▣ 주      제 : 일본 고고학 연구법▣ 강      사 : 武末純一 (후쿠오카대학 명예교수) ▣ 일      시 : 2023년 9월 16일(토) (10:00~18:10)                  2023년 9월 17일(일) (09:30~16:50)▣ 장      소 : (재)호남문화재연구원 광주사무실(문화강좌실)                  (광주광역시 동구 문화전당로 35-1",2023-08-09 11:49:38.0
문화인류고고학과,2023학년도 2학기 대체교과목 신청 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/852774/artclView.do,1. 관련: 전남대학교 교학규정 제18조(교과목이수)   2. 2023학년도 제1학기 대체교과목 지정 처리절차를 다음과 같이 안내하오니 일정에 맞추어 제출하여 주시기 바랍니다.    가. 대체교과목 인정 사유: 교과목을 이수 또는 재수강하고자 할 때 교육과정 개편으로 교과목이 폐지 변경되어 이수할 수 없는 경우와 동일교과목이 지정되지 않은 경우 나. 대체교과목 접수 및 지정: '23. 9. 7.(목)까지 [수강신청정정 마감일]다. 학과실에 제출: '23. 9. 6.(수)까지라. 제출서류: 대체교과목 지정신청서 1부 ※ 필수교과목간,2023-08-02 09:28:29.0
문화인류고고학과,2023학년도 2학기 외국인 버디 프로그램 참가자 선발 홍보,https://illyu.jnu.ac.kr/bbs/illyu/1866/852625/artclView.do,"1. 관련: 국제협력과-3942(2023. 7. 26.)2. 외국인 유학생(신/편입, 교환학생)의 대학생활 적응력을 높이고, 재학생의 글로벌 역량을 강화하기 위하여 다음과 같이 2023학년도 2학기 외국인 버디 프로그램을 운영하고자 하오니 관심있는 학생들이 많이 참여할 수 있도록  부탁드립니다. 가. 지원 자격: 학부 재학생 나. 주요 일정구 분일 정내 용모집 공고 및 신청서 접수2023. 7. 25.(화) ~ 8. 6.(일)- 국제협력과 홈페이지 온라인접수면접대상자 발표2023. 8. 9.(수)국제협력과 홈페이지 게시선발면접(외국",2023-07-31 09:26:24.0
문화인류고고학과,2023학년도 제2학기 등록 안내,https://illyu.jnu.ac.kr/bbs/illyu/1866/850407/artclView.do,"우리 대학교 학사업무 추진 일정에 따라 2023학년도 2학기 등록 공고문을 붙임과 같이 안내합니다.    1. 등록금고지서는 학생이 직접 우리 대학교 홈페이지 또는 전남대포털에서 출력하여 납부할 수 있도록 바랍니다. 가. 등록기간: 2023. 8. 22.(화) ~ 8. 25.(목) 16:00까지 [4일간] 나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점 ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨)    2. 또한, 학생들의 등록금 부담을 완화하기 위하여 등록금 분할납부제도를 운영하오",2023-06-30 15:41:31.0
