학부,제목,링크,내용,작성일
화학과,2025학년도 1학기 학·석사학위연계과정 및 학·석박사학위통합연계과정자 모집(~1.9),https://chem.jnu.ac.kr/bbs/chem/1013/902181/artclView.do,2025학년도 1학기 학 석사학위연계과정 및 학 석박사학위통합연계과정자 모집(~1.9)2025학년도 1학기 학부생 학 석사학위연계과정 및 학 석박사학위통합연계과정자 모집을 붙임과 같이 안내하오니 희망하는 학생은 해당서류를 1.9(목)까지 학과사무실로 제출하여 주시기 바랍니다.▢ 일정 및 지원절차 ▢구  분일  정절차 및 방법비  고지원서 접수 25. 1. 2.(목)~ 1. 9.(목)지원자 ⇨ 화학과사무실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서합격자,2024-12-09 16:56:00.0
화학과,[교직]2025학년도 교직과정이수자 학교현장실습 안내(희망학생 2.13까지 제출),https://chem.jnu.ac.kr/bbs/chem/1013/902136/artclView.do,"2025학년도 교직과정이수예정자 중 현장실습을 희망하는 학생은 2.13(목)까지 실습생명단(엑셀파일)을 작성하여 학과사무실로 제출바랍니다.1. 관련: 교직부-454(2024.11.12.) 「2025학년도 교직과정 학교현장실습(교육실습) 실시 계획」2. 2025학년도 교직과정이수자에 대한 학교현장실습을 다음과 같이 실시하오니 대상자를 파악하여 해당 학생에게 수강신청 할 수 있도록 안내하여 주시고, 학교현장실습 신청자 명단과 동의서는 기한 내에 교직부로 제출하여 주시기 바랍니다.가. 학교현장실습 기간: 2025. 5. 6.(화) ~ 2",2024-12-09 13:45:12.0
화학과,2024 학생 온라인 폭력예방교육 이수 안내,https://chem.jnu.ac.kr/bbs/chem/1013/901636/artclView.do,"대학 등 모든 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육을 연 1회 이상 이수 하여야 합니다 이에 우리 대학에서는 온라인 교육을 실시하고 있으니 12월 18일(수요일)까지 아래의 내용을 토대로 이수하시고 이수증을 0523mihee@naver.com 으로 제출하시기 바랍니다. 온라인 폭력예방교육 이수 방법  - 전남대 포털 로그인 - 우측 [교육훈련] - 폭력예방교육(성희롱, 성폭력 등) - 전남대 스토어 - 폭력예방교육앱(스마트폰 교육 이수시 데이터요금 발생 주의)교육 수료증 : 이수 후 PC (https://ed",2024-12-02 13:32:04.0
화학과,2024학년도 동계계절학기 조선대학교 교류수학 허가,https://chem.jnu.ac.kr/bbs/chem/1013/901092/artclView.do,"1. 관련: 조선대학교 학사팀-5438(2024.11.21.)가. 수업기간 : 2025.01.02.(목) ~ 01.22.(수)나. 수강신청기간 : 2024.12.02.(월) 10:00 ~ 12.06.(금) 17:00다. 수강신청 방법 : 조선대학교 종합정보시스템(http://wing.chosun.ac.kr) 계절학기 수강신청  (ID: 교류학번, PW: 생년월일 6자리)라. 수업료 납부 : 2024.12.18.(수) 09:00 ~ 12.20.(금) 16:00※ 자세한 사항은 조선대학교 홈페이지  학사공지 게시판 을 통해 수시로 확인",2024-11-25 09:29:16.0
화학과,「2024 전남대학교 진로취업 현황조사」 참여   요청,https://chem.jnu.ac.kr/bbs/chem/1013/901053/artclView.do,"우리 대학 취업지원실에서는 학생들에게 질 높은 진로 취업지원을 위해 재학생을 대상으로 「2024 전남대학교 진로∙취업지원 현황조사」를 아래와 같이 온라인으로 실시하고 있으니, 화학과 학생들의 많은 참여 바랍니다. 가. 프로그램: 2024년 전남대학교 진로 취업지원 현황조사나. 조사기간: 2024. 11. 11.(월) ~ 2024. 12. 13.(금)다. 조사항목: 진로(취업)계획 및 의식, 진로 취업상담, 진로취업교육 경험, 수요조사 등라. 참여방법: 온라인, * 설문조사 링크: https://ko.research.net/r/",2024-11-22 15:37:54.0
화학과,2024학년도 대학생 핵심역량진단 실시 안내,https://chem.jnu.ac.kr/bbs/chem/1013/900536/artclView.do,우리 대학 학생을 대상으로 2024학년도 대학생 핵심역량진단을 다음과 같이 실시하오니 화학과 학생들의 많은 참여 바랍니다.  가. 진단 기간: 2024. 11. 18.(월) ~ 11. 29.(금)  ※ 응답률에 따라 기간 연장 가능나. 진단 대상: 학부생 전체다. 진단 방법: 성장마루 온라인 진단 (https://grow.jnu.ac.kr/ko/diag/essential)   ※ 통합로그인 필수라. 소요 시간: 5분 내외마. 결과 확인: 진단 종료 후  결과보기  클릭바. 참여 혜택- 참여자 200명 추첨하여 커피 쿠폰 증정,2024-11-19 14:38:47.0
화학과,[교직] 「응급처치 및 심폐소생술 실습」추가 실시 안내,https://chem.jnu.ac.kr/bbs/chem/1013/899904/artclView.do,1. 관련: 교원자격검정령 제19조(무시험검정의 방법 및 합격기준)제3항 [별표 1] 제4호2. 교직 「응급처치 및 심폐소생술 실습」을 아래와 같이 추가 시행하오니 안내하여 주시기 바랍니다.가. 실습 대상: ( 24학년도 1학기) 「응급처치 및 심폐소생술 실습」 미이수자나. 실습 일시 및 인원:구분실습 일시 및 인원비고1차2차 24. 12. 06.(금) 15:00~17:00 【40명】 24. 12. 20.(금) 10:00~12:00 【40명】 다. 실습 장소: 사범대학 교육융합관 1층 사림홀라. 실습 신청 기간: 2024. 11.,2024-11-11 16:09:55.0
화학과,2024학년도 동계 계절학기 제주대학교 교류수학 허가자 교류수학 안내,https://chem.jnu.ac.kr/bbs/chem/1013/899621/artclView.do,"2024학년도 동계 계절학기 제주대학교 교류수학 허가자 명단 통보1. 관련: 제주대학교 교육혁신과-11267(2024.11.05.)2. 2024학년도 동계 계절학기 제주대학교 교류수학 허가자 명단을 붙임과 같이 알려드리니, 제주대학교 학사일정에 따라 수학할 수 있도록 안내하여 주시기 바랍니다.가. 수업기간: 2024.12.26.(목) ~ 2025.01.16.(목)나. 수강신청기간: 2024.11.11.(월) 10:00 ~ 11.13.(수) 17:00  3일간  【선착순마감】※ 수강신청일은 변경될 수도 있으니 반드시 홈페이지 공지사항",2024-11-06 14:52:17.0
화학과,[교직]2024학년도 2학기 교직 성인지 교육 추가 실시 안내,https://chem.jnu.ac.kr/bbs/chem/1013/899620/artclView.do,"[교직]2024학년도 2학기 교직 성인지 교육 추가 실시 안내 1. 관련: 교원자격검정령 제19조(무시험검정의 방법 및 합격기준)제3항 [별표 1] 제5호2. 위 호와 관련, 우리대학의 2024학년도 2학기 교직 「성인지 교육」을 다음과 같이 추가 시행하오니, 2024학년도 교육 미이수자가 꼭 참여할 수 있도록 안내 바랍니다.가. 이수 대상: 당해년도 성인지 교육 미이수자나. 교육 일정구분교육 일자장소비고(대면)특강1분반 2024. 11. 25.(월) 15:00~17:00, 100명 이내교육융합관강의실(예정)인권센터 강사(한국양성평",2024-11-06 14:49:07.0
화학과,«한국인터넷교육방송»,https://chem.jnu.ac.kr/bbs/chem/1013/899350/artclView.do,"한국인터넷교육방송 전국 대학생 사교육비 절감 실현 프로그램💥 온라인 강좌 100% 전액지원 프로모션 💥1. 어학 : 토익, 토익스피킹, 오픽, 중국어(HSK), 일본어(JLPT), 회화 등2. IT : 프로그래밍언어, JAVA, C++, Python, 모바일코딩, 정보처리기사, 정보보안기사 등3. 그래픽 : 포토샵, 일러스트, CAD, MAX, 프리미어, 에프터이텍트 등4. 자격증 : 컴활1 2급, 워드 1급, MOS master, 한국사, 전산회계1 2급, 전산세무1 2급 등✈️ 어학 : www.edujk.co.kr💻 IT",2024-11-04 08:56:16.0
화학과,샘표식품 24년 겨울학기 및 25년 정규 1학기 현장실습 모집 일정 안내,https://chem.jnu.ac.kr/bbs/chem/1013/899191/artclView.do,"우리 대학 학생들의 산업현장에 대한 이해증진 및 진로탐색을 위한 2024년 동계 현장실습학기제를 운영하고 있습니다. 특히 ""샘표식품""에서는 25년 상반기(25.01.02~25.06.30. 겨울학기 + 정규 1학기, 6개월) 현장실습 운영 계획을 준비하고 있습니다.  관심있는 화학과 학생들은 붙임 내용을 참조하시어 신청하시기 바랍니다. 동계 현장실습학기제 학생 신청기간 : 24.11.04 ~11. 15(금)현장실습기간  : - 2024. 12. 26.(목) ~ 2025. 01. 23.(목) / 4주(20일)- 2024. 12. 26.",2024-10-31 16:52:41.0
화학과,[교직]2024학년도 하반기 추가 교직 적인성검사 신청 안내,https://chem.jnu.ac.kr/bbs/chem/1013/899162/artclView.do,"[교직]2024학년도 하반기 추가 교직 적인성검사 신청 안내1. 관련: 교육부 교원정책과-3248(2013.3.5.), 교직 적성 인성 검사도구 표준안 개발 보급2. 교직 적 인성검사 결과의 무시험검정 반영이 의무화 됨에 따라 졸업(수료) 예정자 중 미수검자에 대하여 추가 검사를 실시하고자 하오니, 희망하는 학생은 11.08(금)까지 【붙임1】에 신청자 명단을 학과무실로제출하여 주시기 바랍니다.3. 아울러, 2024학년도 하반기 추가 교직 적 인성검사 안내문을 통해 검사 방법, 결과 확인 방법, 유의사항 등을 안내하여 주시기 바라며",2024-10-31 13:14:30.0
화학과,국제학생증 ISIC 발급비 지원행사 안내,https://chem.jnu.ac.kr/bbs/chem/1013/899091/artclView.do,"국제학생증 ISIC(International Student Identity Card) 무료발급 행사 안내를 다음과 같이 알려드리니 관심있는 화학과 학생들은 신청하시기 바랍니다.  1. 발급 대상: 전남대학교 재(휴)학생2. 온라인 신청: 2024. 11. 1.(금) ~ 11. 14.(목)3. 방문 신청: 2024. 11. 4.(월) ~ 11. 6.(수) 10:00 ~ 15:00공과대학 시계탑 앞, 인문대와 경영대 사이 벤치 앞, 후문체육관 반대쪽 인도, 스토리움 카페 앞4. 발급 절차가. 하나은행 마이브랜치 방문 : isic.co.",2024-10-30 16:10:55.0
화학과,Focus on science 강의 안내,https://chem.jnu.ac.kr/bbs/chem/1013/898933/artclView.do,자연대에서 진행하는 국립대학육성사업의 일환으로 기초과학을 알리기 위한 강의를 진행하고 있습니다. 관심있는 화학과 학생들의 많은 참여 바랍니다. 참가자에게는 소정의 상품도 준비되어 있으니 많은 참여 바랍니다. 일시 : 2024년 11월 1일(금) 13:00 ~ 15:00 장소 : 전남대하교 자연과학대학 3호관 첨단강의실 신청방법 : 구글폼 작성신청링크 :https://forms.gle/NaEqNy6JBo8stZb77,2024-10-29 08:34:06.0
화학과,2024학년도 전기(2025년 2월) 학부 졸업(수료) 예비사정 실시 안내(~11.4),https://chem.jnu.ac.kr/bbs/chem/1013/898548/artclView.do,"□ 2024학년도 전기(2025년 2월) 학부 졸업(수료) 예비사정 실시 안내 □2024학년도 전기(2025년 2월) 학부 졸업(수료) 예비사정을 다음과 같이 실시하니, 해당 학생은 졸업예비사정 기간 내에아래 사항을 확인하여 학과 사무실에 방문하여 상담을 진행하고 관련 서류를 제출하시기 바랍니다.1. 기간: 2024.10.23(수) ~ 11.4(월)2. 대상자: 2024학년도 전기(2025년 2월) 학부 졸업(수료) 예정자3. 졸업(수료)예비사정 내역  (해당하는 학생만 제출)가. 교과구분 정정: 본인 적용 교육과정과 성적표 상 교",2024-10-23 16:01:56.0
화학과,2024학년도 동계 계절학기 타 대학교(제주대) 수학신청 안내,https://chem.jnu.ac.kr/bbs/chem/1013/898532/artclView.do,"2024학년도 동계 계절학기 타 대학교(제주대)를 수학을 희망하는 학생은 10.29(화)까지 신청서(첨부파일- 1)동계 계절학기 국내 교류학생 수학신청원, 2)개인정보 제공동의) 를 학과사무실로 제출하시기 바랍니다가. 지원자격: 2024년도 2학기 현재 재적중인 자※ 당해학기 졸업(수료)을 목적으로 계절수업을 수강하고자 하는 자는 그 계절수업이 속한 정규학기에 재학한 자에 한함.나. 교류대학 수: 1개 대학만 가능(우리대학+타대학교류 가능, 타대학+타대학 불가)다. 계절학기 총 수강 가능 학점: 6학점 이내(우리대학 수강학점과 교류",2024-10-23 14:27:47.0
화학과,[교직]2024학년도 전기(2025년 2월) 졸업 예정자 교직 예비사정 실시 안내,https://chem.jnu.ac.kr/bbs/chem/1013/898203/artclView.do,2025년 2월 졸업예정자의 교직예비사정을 실시하오니 교원자격 미발급 졸업희망 신청서를 10.25(금)까지 제출바랍니다.※ 작성대상: 교직이수자 중 교원자격증 미발급 졸업을 희망하는 졸업예정자(교직이수자이나 교원자격발급요건을 충족하지 못한 졸업예정자),2024-10-21 09:48:21.0
화학과,2024-2 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 (~성적표 12.12),https://chem.jnu.ac.kr/bbs/chem/1013/897432/artclView.do,"2024학년도 2학기 글로벌커뮤니케이션잉글리쉬 학점 미취득자 교과목 이수 조사 안내2. 영어공인 인증 성적표는 12.12까지 제출 2024학년도 2학기 글커잉 학점 미취득자 교과목 이수 조사 개요 ❍ 글커잉 교과목 대체 방안(택1)1. 대체교과목 이수: 해당교과목 중 1과목 이수※ 대체교과목 신청 시 추후 영어공인 인증시험 성적 제출로 변경 불가교과목명학점비고기초영어3#9312;대체교과목 중 기 이수교과목이 있는 경우 소급하여 인정하지 않고, 다른 대체교과목을 택1하여 이수해야 함#9313; 글커잉 대체교과목 신청: 학생이 해당과목",2024-10-11 13:12:02.0
화학과,2025학년도 전기 일반대학원 입학전형 안내,https://chem.jnu.ac.kr/bbs/chem/1013/897197/artclView.do,"2024학년도 전기 일반대학원 입학전형 모집요강을 붙임과 같이 안내하오니 관심있는 학생은 참고 바랍니다.일반대학원 전기모집 전형일정구  분일시(기간)장소비고인터넷 원서접수(방문/우편 접수불가)2024. 10. 2.(수) 09:00~ 10. 16.(수) 18:00○ 전남대학교 홈페이지- www.jnu.ac.kr‣인터넷 접수만 가능‣반드시 수험표 출력 보관구비서류 제출(방문 또는 등기우편 제출)2024. 10. 2.(수) 09:00~ 10. 17.(목) 18:00○ 방문 또는 등기우편 제출광주 북구 용봉로 77,전남대학교 대학본부 2층",2024-10-08 13:46:27.0
화학과,자연대 학술제 관련 안내요원 모집,https://chem.jnu.ac.kr/bbs/chem/1013/897106/artclView.do,"자연대 학술제에 화학과 홍보마당을 도와줄 안내요원을 모집합니다. 1. 근무일 : 2024년 11월 14일(목) ~ 15일(금)2. 총 인원 : 2명3. 지급 시급 : 일비 50,000원 + 상품권 50,000 원 (인당 10만원 지급)4. 참고사항: 선착순으로 선정하며 양일 근무자 우선 선정               결강사유서 발급 가능 5. 신청 : 학과사무실 장미희 조교에게 전화(062-530-3700) 로 신청~!",2024-10-07 16:17:18.0
화학과,자연대 학술제 관련 포스터 모집,https://chem.jnu.ac.kr/bbs/chem/1013/897105/artclView.do,"자연대 학술제 안내 1. 행사기간 : 2024년 11월 14일 (목) ~ 11월 15일 (금)2. 참여대상 : 자연대 재학생 및 지역민, 대학원생 및 교내 구성원3. 포스터 내용 : 학과소개, 실험실 소개 (대학원생 참여가능),                  본인 연구과제 및 실험 내용 소개,(화학과 재학생 모두 가능)                 본인의 진로관련 JOB로드맵 소개 (1,2학년 신청 가능)14일 진행되는 포스터 경진대회에 참여할 학생들은 포스터 양식으로 포스터를 작성하여 11월 11일까지 학과사무실 장미희 조교 (0",2024-10-07 16:12:12.0
화학과,2024 전남대학교 지역봉사 참여학생 모집 안내,https://chem.jnu.ac.kr/bbs/chem/1013/896378/artclView.do,인구감소로 인해 어려움을 겪는 농어촌 지역에 일손돕기를 지원하는 「2024년 전남대학교 농어촌 지역봉사」에 참여하고자 하는 화학과 학생들은 아래의 내용을 확인하시어 신청하시기 바랍니다.가. 사 업 명: 2024 전남대학교 지역봉사 활동나. 활동 기간: 2024. 10.10.(목) ~ 2024. 10.12.(토) [2박3일]다. 참가인원: 학부 재학생 25명라. 활동 지역: 전남 고흥군마. 신청 기간 및 방법- 기간: 2024. 9. 20.(금)~9. 26.(목)- 방법: 지원서(붙임1)신청서 작성후 학생과 담당자 메일 제출(c,2024-09-24 18:07:08.0
화학과,2024 화학 한마당 안내,https://chem.jnu.ac.kr/bbs/chem/1013/896058/artclView.do,"9월 27일 ~ 28일 진행하는 2024년 화학한마당 1박2일 확정일정을 안내합니다.  1. 학생들에게 필요한 교육 제공     1) 실제 더미, 제세동기를 이용한 CPR 교육 (이수증 발급!!)    2) 화재훈련 키트를 이용한 안전교육     3) 취업대비 개인별 퍼스널 컬러를 이용한 이미지컨설팅 2. 견학이나 멘토링이 없는 여유로운 일정을 통한 화학인들간의 친목도모 3. 저녁 야외 BBQ 식사 일  정내  용비  고2024.9.27.(금)9:30~10:30 인원 확인 및 출발이동10:30~11:3060'안전교육 A 11:",2024-09-23 14:41:00.0
화학과,2024학년도 2학기 교과구분 정정 실시 안내(~9.30),https://chem.jnu.ac.kr/bbs/chem/1013/895125/artclView.do,"2024학년도 2학기 교과구분 정정 실시 안내    2024학년도 2학기 교과구분 정정을 실시하니 아래 내용을 참고하여 교과구분 정정 신청서를 학과사무실로 제출 하시기 바랍니다.교과구분 정정은 휴 복학에 따른 교육과정 적용년도 변경, 부 복수전공 선발/취소, 모집단위간 이동(전과), 국내 타대학 교류 등으로 인하여 본인이 적용하는 교육과정의 교과구분과 성적표의 교과구분이 상이한 학생에 대하여 실시하므로, 기간 내에 붙임 신청서를 작성하여 주전공학과 또는 부 복수전공학과 사무실로 제출하시기 바랍니다.1. 교과구분 정정 신청 기간:",2024-09-11 10:36:28.0
화학과,2024학년도 CNU전공-나눔연계 국외봉사 단원 모집 홍보,https://chem.jnu.ac.kr/bbs/chem/1013/895113/artclView.do,"2024학년도 CNU전공-나눔연계 국외봉사 모집 공고문을 붙임과 같이 송부하오니 관심있는 화학과 학생들의 많은 지원 바랍니다.구분국제자원활동국제워크캠프파견국가라오스태국, 캄보디아, 인도네시아모집인원12명10명홍보기간'24.8.28.(수) 9.11.(수)'24.9.5.(목) 9.20.(금)접수기간'24.9.9.(월) 9.11.(수)'24.9.13.(금) 9.20.(금)면접일자'24.9.20.(금) 15:00'24.9.27.(금) 15:00최종합격 공고일'24.9.24.(화) 14:00'24.10.2.(수) 14:00 붙임 1. 202",2024-09-11 09:49:01.0
화학과,2024학년도 2학기 「이뭣고-교학상장」 안내,https://chem.jnu.ac.kr/bbs/chem/1013/894725/artclView.do,"교육혁신본부에서는 재학생의 대학생활 적응력 향상 및 전공과 진로 탐색 기회 제공을 목적으로 운영하는 「이뭣고-교학상장」의 참여 모둠을 공모합니다. 관심있는 화학과 학생들은 참여하시기 바랍니다. 1. 참여대상가. 캠퍼스: 광주, 여수 캠퍼스나. 지도교수: 전임교수다. 참여학생: 본교 재학 중인 대학생 1~4학년2. 모둠구성(1모둠 기준): 교수 1명, 재학생 4~6명 내외3. 모임주제: 재학생의 대학생활 적응, 전공 및 진로에 관해 이해를 돕는 내용4. 공모기간: 2024. 9. 6.(금) ~ 9. 23.(월)5. 신청방법:",2024-09-06 17:04:59.0
화학과,2024학년도 2학기 CNU 학습공동체 공모,https://chem.jnu.ac.kr/bbs/chem/1013/894722/artclView.do,"교육혁신본부에서는 대학생 간 협력학습을 통한 학습역량 강화를 목적으로 운영하는 「CNU 학습공동체」의 참여자를 모집합니다. 관심있는 화학과 학생들의 많은 참여 바랍니다.  가. 신청 기간: 2024년 9월 2일(월)~9월 12일(목) 오후 4시나. 신청 대상: 광주캠퍼스 대학생다. 신청 형태1) 유형1(자율형): 대학생 3~5명, 모둠을 형성하여 신청2) 유형2(지원형): 대학생 1명, 개인으로 신청※ 개인으로 신청한 경우 공모 마감 후 개인 신청자 중 모둠 형성 지원라. 신청 방법: 비교과 통합 플랫폼  성장마루 (https://",2024-09-06 16:58:52.0
화학과,학사경고자 대상 「학업실태 조사」안내,https://chem.jnu.ac.kr/bbs/chem/1013/894046/artclView.do,"2024학년도 2학기 「학업실태 조사」관련 안내하오니, 해당 학생(학사경고 대학생)은 설문조사를 실시하시기 바랍니다. 학업실태 조사 안내- 조사 기간: 2024. 9. 2.(월)~9. 10.(화)- 조사 방법: 비교과 통합 플랫폼  성장마루  - 조사 대상: 2024학년도 1학기 학사경고 대학생※ 2024학년도 1학기 이전 학사경고 연속 2회자 중 학사경고 취소를 원하는 경우 교육혁신본부로 확인 필요- 조사 내용: 학사경고 원인, 참여 희망 기관 등- 기타: 학업실태 조사 후 학사경고 원인별 프로그램 및 운영 기관 안내 예정2024",2024-09-03 10:26:49.0
화학과,[4학년 2025년2월 졸업예정자] 교수님 면담안내(졸업요건) (~09.20),https://chem.jnu.ac.kr/bbs/chem/1013/893545/artclView.do,1) 2025년 2월 졸업예정자는 교수3인 이상과 면담 면담기간 : 9.2 ~ 9.20 2) 면담 후 면담확인서 제출 (졸업요건) 면담확인서 제출기간 :09.20(금) 첨부]면담확인서   방법 1) 첨부파일의 면담확인서를 출력하여2) 교수3인이상과 면담후 (지도교수님과 상관없이) 3) 면담확인서를 학과사무실에 제출   사전에 교수님과 면담일정을 잡고 면담하시기 바랍니다. =========================================================================================,2024-08-28 13:58:23.0
화학과,2023학년도 후기 학위수여식 안내,https://chem.jnu.ac.kr/bbs/chem/1013/892844/artclView.do,"2023학년도 후기 학위수여식 안내1.일시: 2024. 8. 26.(월) 10:002.장소: 전남대학교 민주마루     ※ 캠퍼스(광주, 여수) 통합 진행   ※ 행사장은 초청자에 한해서 출입 가능3. 학위수여식 포토존 운영  - 광주캠퍼스: 민주마루, 5 18광장, 공대 시계탑, 인문대 1호관  [학위수여식 학위복, 졸업증서 배부 ]    - 학위복, 졸업증서: 학과(부)에서 배부    ※ 8.26일 학과사무실로 방문 바랍니다.     - 졸업증서는 학위복 반납후에 배부하니 참고바랍니다.",2024-08-21 16:33:46.0
