학부,제목,링크,내용,작성일
수의과대학,2024학년도 2학기 수강신청 시행 계획 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/890913/artclView.do,1. 2024학년도 2학기 수강신청 시행계획을 다음과 같이 알려드리니 참고하시기 바랍니다.※ 2025년 2월 및 2025년 8월 졸업예정 학생들에 대해서는 미 이수과목 확인 후 수강신청하도록 특별히 학사지도에 관심을 가져 주시기 바람.업무내용기간시간대상내용수강인원 조정 24.7.24.(수)~7.26.(금)09:00～18:00 전공: 강좌 주관학과 교양: 강좌 협력학과 학년별 수강인원 관리 자과/타과/부전공 수강인원 조정 분반정보의 사무실 번호 입력수강신청테스트 24.7.29.(월)10:00~18:00 학부 전 학년 공,2024-07-23 17:44:55.0
수의과대학,2024학년도 2학기 우선 선발 장학 대상자(법정장학 및 복지장학 등) 제출 요청,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/882598/artclView.do,관련: 「전남대학교 장학 지침」 제9조(우선 선발 장학생) 및 제20조(우선 선발 장학생)2. 2024학년도 2학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자 하오니 각 대학(원)에서는 장학 대상자 명단[붙임1] 및 증빙서류를 2024. 7. 16.(화)까지 제출하여 주시기 바랍니다.  법정장학   복지장학   특별장학 수혜자격 및 증빙서류 구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가,2024-07-05 11:08:29.0
수의과대학,2024학년도 2학기 대학원 저소득층 장학금 신청 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/882593/artclView.do,"관련: 「전남대학교 장학지침」 제18조(장학생 선발 원칙) 제4항(저소득층 지급) 2. 2024학년도 2학기 대학원 저소득층 장학금(등록금 감면)과 관련하여 다음과 같이 안내하오니, 각 대학원에서는 해당 학생들에게 적극 안내하여 주시기 바랍니다 저소득층 장학금 주요 사항    가. 신청 자격:  24학년도 2학기 등록 예정자로 '24학년도 1학기 성적이 평균평점 2.25(실점 75점) 이상인 자 중 저소득층 장학생 선발 기준에 해당하는 재학생 [붙임1 참고]나. 선발 장학 종류 (일반대학원생은 창조장학4만 선발)- 창조장학1: 등록",2024-07-05 11:03:36.0
수의과대학,2024확년도 제2학기 휴학.복학 신청  안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/880874/artclView.do,1.  2024학년도 제2학기 휴학 복학 신청에 대한 안내문을 공지하오니 참고하시기 바랍니다.  가. 휴학 신청 기간    1) 일반휴학(등록): 2024. 8. 20.(화) ~ 10. 30.(수)    2) 일반휴학(미등록): 2024. 8. 20.(화) ~ 8. 23.(금)  나. 복학 신청 기간    1) 조기복학: 2024. 7. 1.(월) ~ 8. 8.(목)    2) 일반복학: 2024. 7. 1.(월) ~ 8. 23.(금)다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조 붙임 2024학년도 제2학기 휴학 복,2024-06-17 11:24:00.0
수의과대학,2024학년도 2학기 학부 재입학 실시 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/880664/artclView.do,2024학년도 2학기 학부 재입학 실시에 대해 알려드리니  재입학 희망학생은 아래 일정에 따라 원서를 '24.7.4.(목)까지 제출하여 주시기 바랍니다.가. 세부 일정업무명일정비고실시 공고2024. 6. 14.(금)대학 홈페이지 공지(본부)재입학 원서접수2024. 7. 2.(화) ~ 7. 4.(목)학생   학과(부)대상자 내신2024. 7. 9.(화) ~ 7. 22.(월)학과(부)   단과대학   학사과재입학 허가2024. 7. 29.(월)대학 홈페이지 공지(본부)나. 재입학 대상자 및 제외자대상자제외자학부생대학원생◦미복학 미등록,2024-06-14 10:24:51.0
수의과대학,2024학년도 1학기 응원장학생 선발 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/880372/artclView.do,"1. 관련가. 「전남대학교 장학규정」 및 「전남대학교 장학 지침」나. 학생과-6233(2024.06.10.) 2024학년도 응원장학생 선발 추진 계획(안)2. 2024학년도 1학기 응원장학생을 다음과 같이 선발할 예정이오니, 많은 학생들이 지원할 수 있도록 홍보하여 주시기 바랍니다.가. 지원대상: 학부 재학생 중 가계곤란 등의 사유로 등록금 지원이 필요한 자- 소득분위 0~1분위: 국가장학금 지원 자격 미달*로 장학금 지원을 받지 못한 경우   * 성적 조건 미충족, 국가장학금 수혜횟수(8회) 초과자- 최근 1년 이내 부모의 폐업,",2024-06-12 11:09:08.0
수의과대학,학생 온라인 폭력예방교육 현황 안내 및 이수 협조 요청,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/879756/artclView.do,1. 관련: 인권센터-1133(2024.04.01.)「2024학년도 전남대학교 학생 온라인 폭력예방교육 실시 안내 및 이수 협조 요청」2. 대학 등 고등교육 기관은 관련 법령에 따라 재학중인 학생은 매년 폭력예방교육(성폭력 가정폭력)을 연 1회 이상 실시하여야 합니다.3. 이에 우리 대학에서는 온라인과 집합교육을 병행하여 실시하고 있습니다. 2024년 5월 31일 기준 각 학과의 이수 현황을 안내하오니 미이수한 소속학생이 폭력예방교육을 이수할 수 있도록 안내하여 주시기 바랍니다.가. 교육기간: 2024. 4. 1.(월) ~ 12.,2024-06-04 10:08:57.0
수의과대학,2024학년도 2학기 국가장학금 1차 신청 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/878561/artclView.do,"1. 관련: 한국장학재단 국가장학부-2048(2024.05.14.)2. 2024학년도 2학기 국가장학금 1차 신청 일정을 다음과 같이 안내하오니 각 대학에서는 학생들이 국가장학금을 신청할 수 있도록 적극 안내하여 주시기 바랍니다.가. 신청대상: 재학생*, 복학생, 재입학생, 신입생, 편입생* 재학생은 국가장학금 1차 신청이 원칙(2차 신청 시 재학 중 2회에 한해서만 수혜 가능)나. 신청기간: '24. 5. 21.(화) 09:00 ~ 6. 20.(목) 18:00- 서류제출 및 가구원 정보제공 동의 기간:  '24. 5. 21.(화)",2024-05-20 12:10:45.0
수의과대학,2024년도 수의사관후보생 지원 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/876958/artclView.do,"1. 관련근거가.「병역법」제58조(의무 법무 군종 수의장교 등의 병적 편입)나.「병역법 시행령」제119조(의무 법무 군종 수의사관후보생의 병적 편입)다. 현역기획과-2458('24.4.26.) ""2024년도 수의사관후보생 선발 계획 보고""2. 2024년도 수의사관후보생 지원서 제출 및 업무처리 절차를 붙임과 같이 안내하오니, 교내 홈페이지 선발 공고 및 지원 대상인 학생에게 개인별 안내로 지원 누락으로   인한 불이익 및 민원이 발생하지 않도록 하여 주시기 바랍니다.가. 지원대상 : 2024년 현재 수의과대학 본과 3학년에 재학 중",2024-05-02 11:00:21.0
수의과대학,2024학년도 일반대학원 통합 장학사업 계획 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/876954/artclView.do,"1. 관련: 인재양성실-4144(2024. 4. 29.)「2024학년도 일반대학원 통합 장학사업 계획 수립」2. 2024학년도 일반대학원 통합 장학사업 계획을 붙임과 같이 안내하오니 각 대학(원)에서는 소속    학생이 관심을 가지고 지원할 수 있도록 적극 홍보하여 주시기 바랍니다.학위과정장학명지원내용주요내용담당자학 석사연계 및 학 석박사통합연계과정학 석사연계 및 학 석박사통합연계과정학부연구생(지원대상) 학 석사연계 및 학 석박사통합연계과정 학부생(지원금액) 한 학기 연구프로젝트 수행에 따른 장학금 1,000천원(3학기 이내)(지원",2024-05-02 10:29:05.0
수의과대학,2024년도 (재)보건장학회 연구지원 장학생 선발 공고,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/876163/artclView.do,"2024년도 재단법인 보건장학회 연구지원 장학생 선발에 대해 다음과 같이 안내드리니 해당 대학(원)은 적격자를 2024. 5. 17.(금)까지 학생과로 추천해 주시기 바랍니다.가. 선발인원: 미정나. 지원목적: 연구비 보조다. 지원자격: 공고문 참고(붙임1)라. 장학금액: 1인당 500만원마. 모집부문: 의학, 약학, 치의학, 간호학, 수의학, 사회복지학※ 사회복지학의 경우 보건 의료 정책 분야의 연구주제에 한함바. 제출서류: 장학생 지원서 등(붙임2), 총장 확인서(붙임3), 주민등록등(초)본사. 문 의 처: (재)보건장학회 장학",2024-04-25 11:48:34.0
수의과대학,2024학년도 하계  5만기행 단기 탐방 프로그램 참가자 모집 홍보,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/875976/artclView.do,"UN의 지속가능한발전목표(SDGs) 17개를 중심으로 본교생이 자발적으로 기획한 주제에 따라 체험, 탐방 학습의 기회를 제공하고 글로컬 우수 인재로 양성하고자 2024학년도  하계 「5만기행(五萬起行)」 프로그램 참가자를 모집한다하오니 관심있는 학생들은 참고하시기 바랍니다. 1. 참가대상: 지난 10년간 해외 방문 경험이 없는 본교 학부 및 대학원 재학생2. 내    용: 학생이 직접 기획하여 2024 하계 방학 기간 아시아 내 국가 탐방3. 접수방법: 온라인 지원 (https://forms.gle/6MSTxeGnUH7KdWLT8)",2024-04-24 09:14:41.0
수의과대학,2024년도 말 수의사 양성과정 운영 알림,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/875531/artclView.do,"제주대학교에서는 2024년도 말산업 전문인력 양성기관 지원사업의 일환으로 아래와 같이 「말 수의사 양성과정」개설하여 운영한다고 하오니, 많은 관심과 참여 부탁드립니다.? 프로그램 내역가. 과 정 명: 말 수의사 양성과정나. 운영장소: 제주대학교 수의과대학 및 말전문동물병원다. 운영기간: 2024년 1월부터 12월까지라. 교육대상: 전국 수의학과 재학생 및 수의사 면허 소지자마. 세부사항: 붙임참조바. 문 의 처: (전화)064-725-0175, (팩스)064-725-0117붙임  말 수의사 양성과정 운영계획 1부. 끝.",2024-04-18 13:59:29.0
수의과대학,2024학년도 1학기 중간 수업평가 실시 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/874694/artclView.do,o. 2024학년도 1학기 중간 수업평가를 다음과 같이 실시하오니 학생들은 참고하시기 바랍니다.가. 중간 수업평가 실시1) 평가 대상: 전체 교과목2) 평가 기간: 2024. 4. 15.(월) ~ 4. 26.(금)3) 평가 방법: 전남대학교포털 교육지원 내 학사행정 성적 수업평가 중간 수업평가4) 평가 결과 확인(교원)- 기간: 2024. 4. 29.(월) ~ 8. 31.(토)- 방법: 전남대학교포털 교육지원 내 학사업무 수업관리 수업평가 중간 수업평가 결과 조회※ 담당교원은 중간 수업평가 결과를 참고하여 학기 중에 수업의 질을 개,2024-04-08 14:38:46.0
수의과대학,2024학년도 제1학기 최종 등록 및 휴학 신청 기간 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/872941/artclView.do,"1. 2024학년도 제1학기 추가 등록기간( 24. 3. 12.~3. 14.) 내에 등록금을 납부하지 못한 학생과 학자금 대출 신청 학생을 위해 다음과 같이 최종 등록기간을 설정하니 미등록 학생은 아래 기간 내에 등록금을 납입할 수 있도록 하여 주시기 바랍니다.※ 각 대학(원)에서는 붙임 공고문을 소속 학과(부) 게시판 및 홈페이지 등에 게시 바람 가. 기간: 2024. 4. 2.(화) ~ 4. 3.(수) 16:00 (2일간)나. 등록장소: 광주, 농협, 국민, 신한 은행 전국지점※ 고지서 상의 가상계좌 입금, 광주은행 신용카드",2024-03-18 13:22:16.0
수의과대학,2024학년도 신(편)입생 학생증 발급 계획 및 신청 방법 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/871194/artclView.do,"2024학년도 신(편)입생 학생증 발급 계획 및 신청 방법을 다음과 같이 안내하니, 학생들이 기한 내에 신청하여 발급 받을 수 있도록 하여 주시기 바랍니다. 1. 신청 대상: 2024학년도 신입생(학부, 편입, 대학원)※ 외국인 학생은 학생증카드 대면(오프라인)발급만 가능 2. 학생증 사진 등록: 2024. 3. 4.(월) ~ 3. 11.(월) / 전남대학교 포털3. 사진파일 확인 및 승인: 2024. 3. 4.(월) ~ 3. 12.(화) / 학과 담당자(조교) 4. 학생증 신청: 2024. 3. 15.(금) ~ 3. 29.(금)",2024-02-28 20:46:18.0
수의과대학,제25기 학생홍보대사 선발 공고 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/871084/artclView.do,"1. 관련: 대외협력실-846(2024.02.20.) 「제25기 학생홍보대사 선발 계획(안)」   2. 글로벌대외협력처 대외협력실에서는 매년 학생홍보대사를 선발하여 대학 홍보 이미지 및 영상 모델, 대내 외 공식 행사 운영지원 등의 활동을 통해 우리 대학을 홍보하고 있습니다. 이에, 애교심과 열정을 가진 「제25기 학생홍보대사」를 선발할 예정이오니 학생들에게 안내해 주시기 바랍니다. 가. 선발 인원: 총 10명(광주 8명, 여수 2명) 나. 선발 일정구분일정(안)비고선발 공고'24. 2. 26.(월)대학 홈페이지모집설명회'24. 3",2024-02-27 14:34:18.0
수의과대학,2024학년도 제1학기 추가 등록 및 휴.복학 신청가간 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/870836/artclView.do,"2024학년도 제1학기 등록기간( 24. 2. 20. ~ 2. 23.)내에 등록금을 납부하지 못한 학생과, 학자금 대출 신청한 학생을 위하여 다음과 같이 추가 등록기간을 설정 안내하니 기간내에 등록금을 납입할 수 있도록 하여 주시기 바랍니다. 가. 기간: 2024. 3. 12.(화) ~ 3. 14.(목) 16:00 [3일간] 나. 등록장소: 광주은행 및 농협 전국 본 지점(지역농협 포함) ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨) 다. 유의사항 - 2024. 1학기 정부보증 학자금 대출을 받아 등록을 하는 학",2024-02-26 10:49:18.0
수의과대학,2024학년도 신입생 및 재학생 건강검진 실시 안내 및 홍보 요청,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/870645/artclView.do,"〇 보건진료소에서는 학생 개인의 건강관리를 위하고 대학내 감염병 질환을 예방하기 위해 2024학년도 재학생 건강검진을 다음과 같이 실시하고자 하오니 많은 홍보 요청드립니다.    1. 건강검진 실시기간  가. 광주캠퍼스: 2024. 2. 13.(화) ~ 3. 15.(금) 나. 여수캠퍼스: 2024. 3. 4.(월) ~ 3. 5.(화)    2. 검진시간 및 장소  가. 광주캠퍼스: 보건진료소(제1학생마루 2층) 09:30~11:30, 13:00~16:30 나. 여수캠퍼스: 보건진료소(체육관 또는 학생회관 앞) 09:00~11:30,",2024-02-21 11:17:46.0
수의과대학,2024년 공중방역수의사 선발 일정 공고,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/868745/artclView.do,병무청공고 제2024-10호 제목 : 2024년 공중방역수의사 선발 일정 공고 2024년 공중방역수의사 선발 일정을 아래와 같이 안내합니다. 지원자격 : 수의사 자격이 있는 현역병 입영대상자 또는 사회복무요원 소집대상자※ 수의사관후보생 중 국방부 역종분류에서 현역장교로 편입되지 않은 사람은 공중방역수의사를 지원한 것으로 간주(별도 지원 불필요) 2. 접수기간 :  24.1.24.(수) ~ 2.13.(화) 3. 지원방법가. 인터넷 지원 : 병무청 누리집(www.mma.go.kr) 병무민원 후보생‧공보의 등 의무장교/공중보건의 민원신청,2024-01-26 10:08:02.0
수의과대학,2023학년도 하반기 느티나무 장학금 신청 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/867972/artclView.do,"1. 관련: 학생과-583(2024.01.15.) 「2023학년도 하반기 느티나무 장학금 선발 계획(안) 수입 및 시행」2. 2023학년도 하반기 느티나무 장학을 다음과 같이 시행하오니 많은 학생들이 신청할 수 있도록 적극 홍보하여 주시기 바랍니다.  가. 장학금액: 금16,000천원(1인당 1,000천원 이내) 나. 지원기준 1) 대상: 학부 재적생으로 다음 조건에 해당하는 자(소급적용 불가) - 국가고시, 공인자격증 등 당해연도 해당 시험에 1차 합격한 자 - 각종 대외활동 등을 통해 당해연도 당선 또는 수상한 자 2) 지원제한",2024-01-17 16:58:59.0
수의과대학,2024학년도 1학기 한국장학재단 학자금 대출 신청 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/866982/artclView.do,"1. 관련 가. 한국장학재단 설립 등에 관한 법률 및 취업 후 학자금 상환 특별법, 동법 시행령 나. 교육부 청년장학지원과-7(2024.01.03.) 「2024학년도 1학기 학자금 대출 기본계획 알림」 다. 한국장학재단 학자금대출부-48(2024.01.04.) 「2024학년도 1학기 학자금 대출 업무처리기준 통보」2. 2024학년도 1학기 학자금 대출 기본계획을 붙임과 같이 알려드리오니, 원할한 학자금 대출이 이루어질 수 있도록 학생들에게 안내하여 주시기 바랍니다.구분등록금 대출분납연계 대출 및 생활비 대출신청2024. 1. 3.(",2024-01-09 10:40:39.0
수의과대학,2024학년도 1학기 우선 선발 장학 대상자(법정장학 및 복지장학 등) 제출 요청,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/866493/artclView.do,관련: 「전남대학교 장학지침」 제9조(우선 선발 장학생) 및 제20조(우선 선발 장학생)   2. 2024학년도 1학기 재학생 등록금 감면 우선 선발 장학생을 선발하고자 하오니 각 대학(원)에서는 장학 대상자 명단[붙임1] 및 증빙서류를 2024. 1. 12.(금)까지 제출하여 주시기 바랍니다.    법정장학   복지장학   특별장학 수혜자격 및 증빙서류  구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이,2024-01-03 10:31:19.0
수의과대학,2024학년도 1학기 한국장학재단 농촌출신대학생 학자금 융자사업 시행 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/866479/artclView.do,1. 관련: 한국장학재단 학자금대출부-3507(2023.12.29.)2. 한국장학재단에서 농어업인 교육비 부담 경감 및 농어촌출신 대학생에 대한 균등한 교육기회 제공을 위하여 「2024학년도 1학기 농촌출신대학생 학자금 융자사업」을 아래와 같이 시행하오니 학생들에게 안내하여 주시기 바랍니다. 가. 주요 일정구 분1차 기간2차 기간비 고신청(사전) 및 서류제출 23. 11. 22.(수) ~  24. 1. 1.(월)재단 홈페이지신청 및 서류제출  24. 1.  2.(화) ~ 1. 19.(금) 24. 2.  5.(월) ~ 2. 29.(목,2024-01-03 09:49:59.0
수의과대학,2024학년도 1학기 등록 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/866353/artclView.do,"2024학년도 1학기 등록 공고문을 붙임과 같이 안내하오니  참고 하시기 바랍니다.    1. 각 대학(원)에서는 등록 공고문을 학부(과) 홈페이지 및 게시판에 게시하여 주시고, 등록금고지서는 학생이 직접 우리 대학교 홈페이지 또는 전남대포털에서 출력하여 납부할 수 있도록 안내하여 주시기 바랍니다. 가. 등록기간: 2024. 2. 20.(화) ~ 2. 23.(금) 16:00까지 [4일간] 나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점 ※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨)",2024-01-02 14:21:26.0
수의과대학,교제폭력(데이트폭력) 피해자 지원 안내서 홍보 요청,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/865315/artclView.do,"1. 관련: 여성가족부 권익보호과-2673(2023.12.12.)               광주광역시 여성가족과-7593(2023.12.13.)              광주광역시 교육정책관-4226(2023.12.18.)2. 여성가족부에서는 교제폭력 피해자의 인권 보호 및 지원 강화를 위해 교제폭력 피해자    지원 안내서를 제작 배포(온라인)하오니, 교제에 따른 폭력을 예방할 수 있도록 게시판   등 적극 홍보하여 주시기 바랍니다.붙임 교제폭력 피해자 지원 안내서. pdf 1부. 끝.",2023-12-19 16:11:24.0
수의과대학,2024학년도 제1학기 휴학.복학 신청 안내,https://vetmed.jnu.ac.kr/bbs/vetmed/1874/865195/artclView.do,1. 2024학년도 제1학기 휴학 복학 신청에 대한 안내문을 다음과 같이 안내하오니 참고하시기 바랍니다. 가. 휴학 신청 기간  1) 일반휴학(등록): 2024. 2. 20.(화) ~ 4. 25.(목)  2) 일반휴학(미등록): 2024. 2. 20.(화) ~ 2. 23.(금) 나. 복학 신청 기간  1) 조기복학: 2024. 1. 2.(화) ~ 2. 8.(목)  2) 일반복학: 2024. 1. 2.(화) ~ 2. 23.(금) 다. 휴학 복학 신청 방법 및 유의 사항: 붙임 안내문 참조붙임   2024학년도 제1학기 휴학∙복학,2023-12-19 09:51:06.0
