학부,제목,링크,내용,작성일
분자생명공학과,2025학년도 2학기 해외 파견 교환학생 선발 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905894/artclView.do,"2025학년도 2학기 해외 파견 교환학생을 다음과 같이 선발하여 안내 드립니다.※ 전필, 교필 등 미이수 시 졸업이 불가하므로 신청 전 수강계획 점검 바랍니다. 가. 파견대학 및 선발 예정인원: 23개국 59개교 177명- 이 중 22개국 48개 대학은 대학원생 지원 가능 (엑셀파일에 별도 표기됨)- 일본, 중국은 2차 모집 시 지원 가능나. 파견기간: 2025년 7월 ~ 2026년 5월 중 (한 학기 또는 1년 파견)다. 추진일정1) 모집공고 및 신청서 접수:-1차:  25. 1. 6.(월) ~ 1. 20.(월)-2차:  25.",2025-01-13 13:57:16.0
분자생명공학과,제106주년 3.1절 계기 독립유공 정부포상 추천후보자 공개검증 참여 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905667/artclView.do,국가보훈부에서 제106주년 3.1절 계기 독립유공 정부포상 추천후보자 공개검증을 다음과 같이 실시하오니 많은 참여 바랍니다.※ 검증기간: 2025. 1. 3.(금) ~ 1. 17.(금)※ 방법: 첨부파일 참고,2025-01-10 14:01:08.0
분자생명공학과,2025학년도 대학원 신입생을 위한 「G-JumpUp 아카데미」 교육 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905579/artclView.do,"대학원생, 대학원 신입생, 학석사학위연계과정 등 대학원 정보가 필요한 학생을 대상으로 「G-JumpUp 아카데미」 교육을 실시하오니 많은 참여 바랍니다.1. 행사명: 2025학년도 대학원 신입생을 위한 「G-JumpUp 아카데미」 교육2. 대상: 대학원생, 대학원 신입생, 학석사학위연계과정 학부생, 학석사학위연계과정 지원자 등3. 일정가. 일시: 2025. 1. 17.(금) 10:30~13:30나. 장소: 농4-113-1다. 세부 일정1) 10:30~10:45 대학원 동영상 시청(대학원장 인사말, 학사제도, 장학제도, 학생성장지원",2025-01-09 14:30:08.0
분자생명공학과,농생대 2호관 취업동아리실 공사 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905578/artclView.do,"우리 대학 미래농업 전문 인재 양성 취업동아리실 공사가 다음과 같이 착공되어 공사기간 소음, 진동 및 통행 지장 등이 발생할 수 있습니다. 안전사고에 유의 바랍니다.  가. 공사명: 전남대학교 농업생명과학대학 미래농업 전문 인재 양성 취업동아리실나. 공사위치: 2호관 406호 정독실 환경개선, 206호 스튜던트라운지 일부 칸막이 설치, 102호 팀학습실 환경개선, 124호 복사실 일부를 팀학습실로 환경개선다. 공사기간: 2025. 1. 10.~2025. 2. 7.라. 사업재원: 광주전남지역혁신플랫폼 대학교육혁신본부",2025-01-09 14:29:31.0
분자생명공학과,2024학년도 전기(2025년 2월) 학부 졸업(수료) 유보 신청자 및 유보비 납부 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905577/artclView.do,나. 유보비 납부기간: 2025. 1. 20.(월) 09:00~1. 22.(수) 16:00까지(추가 납부기간 없음)※ 등록금 미확정으로 인하여 유보비 납부 기간 변경다. 납부은행 및 계좌: 광주은행(고지서에 기재된 본인의 가상계좌로 입금)라. 고지서 발행(학생 개별 출력): 포털 등록 학부졸업(수료)유보 고지서 출력[2025.1.20.(월) 09:00부터],2025-01-09 14:29:07.0
분자생명공학과,「2024 전남대학교 대학원 인재상 선발」 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905491/artclView.do,우수한 실적을 보유한 대학원생을 선발하여 지속적인 활동을 장려하기 위한 「2024 전남대학교 대학원 인재상」 선발 계획을 안내 드립니다. 해당되는 대학원생은 [붙임1] 확인 후 서류 일체를 2025. 1. 23.(목) 오후 4시까지 제출 바랍니다.1. 프로그램명: 2024 전남대학교 대학원 인재상2. 선발내용구분지원자격장학금(상호)우수 연구자주저자로 JCR* 5% 이내의 논문을 게재한 대학원생※ 예술 및 체육 관련 분야에서는 국제 규모 대회 수상과 같은 해당 분야에서 공인된 국제 수준의 우수한 실적을 보유한 대학원생200만원(총장상,2025-01-08 15:11:06.0
분자생명공학과,2025학년도 1학기 현장실습학기제 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905461/artclView.do,"우리 대학 학생들의 산업현장에 대한 이해증진 및 진로탐색을 위한 2025학년도 1학기 현장실습학기제를 아래와 같이 운영하오니 참여를 원하는 경우 반드시 첨부파일을 확인하고, 현장실습 신청 후 선발된 경우 수강신청까지 완료하시기 바랍니다.1. 교과명: 2025학년도 1학기 현장실습학기제2. 추진일정가. 실습기업(관) 신청기간: 2025. 01. 20.(월) ~ 02. 07.(금)나. 학생 신청기간: 2025. 02. 10.(월) ~ 02. 21.(금)다. 현장실습 기간: 2025. 03. 04.(화) ~ 2025. 07. 10.(목)",2025-01-08 13:58:46.0
분자생명공학과,국가거점국립대학교 2025학년도 1학기 학사교류강화 통합공고 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905457/artclView.do,"국가거점국립대학교(KNU10)는 학사교류 활성화 및 상호발전을 위한 협력을 도모하고자 2020. 10. 8. 상호협약을 체결하였고, 이에 따라 2025학년도 1학기에도 학점 교류제도를 발전시킨 국가거점국립대학교(KNU10) 학사교류 제도를 운영합니다.※ KNU10: 전남대, 강원대, 경북대, 경상국립대, 부산대, 서울대, 전북대, 제주대, 충남대, 충북대 이에 국가거점국립대학(KNU10) 학사교류 통합공고문을 붙임과 같이 안내해 드립니다. 주요 사항 가. 지원자격: 학부 재학생나. 선발인원: 총 100명 이내(단, 서울대의 경우 모",2025-01-08 13:56:23.0
분자생명공학과,2025학년도 제1학기 등록 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905223/artclView.do,"등록금고지서는 학생이 직접 우리 대학 홈페이지 또는 전남대 포털에서 출력하여 납부 바랍니다.가. 등록기간: 2025. 2. 18.(화) ~ 2. 21.(금) 16:00까지 [4일간]나. 등록장소: 광주은행, 농협(지역농협 포함), 국민은행, 신한은행 전국 본 지점※ 등록금고지서는 우편 발송되지 않음(분할납부도 발송안됨) 학생들의 등록금 부담을 완화하기 위하여 등록금 분할납부제도를 운영하오니 희망하는 학생들은 신청 바랍니다.가. 신청기간: 2025. 1. 6.(월) ~ 2. 3.(월) [29일간]나. 선택횟수: 분할납부 2회, 3회,",2025-01-07 14:23:32.0
분자생명공학과,2025학년도 1차 대학원생 국제공동연구 지원사업 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/905027/artclView.do,"대학원생의 국제공동연구 활성화 및 우수 연구인력 양성을 위하여 대학원에서 「2025학년도 1차 대학원생 국제공동연구 지원사업」을 다음과 같이 실시하여 안내드립니다.3. 지원목적: 국제공동연구 지원을 통한 대학원생 전공 연구 능력 향상 및 다양한 교육 기회 제공4. 지원대상: 전남대학교 일반대학원 석 박사과정생(수료 후 등록생 포함)5. 신청기간: '25. 1. 3.(금) ~ '25. 2. 14.(금)6. 신청방법: 대학원홈페이지   학생성장지원   GradGrow(비교과)7. 파견기간: '25. 3. ~ '26. 2.(최소 2개월,",2025-01-06 15:32:32.0
분자생명공학과,2025학년도 1학기 모집단위간이동(전과) 원서 접수일자 변경 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904980/artclView.do,2025학년도 1학기 모집단위간이동(전과) 원서 접수일자를 다음과 같이 변경하오니 참고 바랍니다.당 초변 경변경사유2025. 1. 7.(화) ~ 1. 9.(목)2025. 1. 8.(수) ~ 1. 10.(금)성적 확정(2025. 1. 7.) 후로접수일자 변경,2025-01-06 13:57:41.0
분자생명공학과,"2025학년도 1학기 국가유공장학, 북한이탈주민장학, 자립준비청년장학, 가족장학 신청 안내",https://mimb.jnu.ac.kr/bbs/mimb/560/904871/artclView.do,"해당자는  증빙서류를 2025. 1. 14.(화) 오후 4시까지 학과실(062-530-2160, 농4-314)에 제출하여 주시기 바랍니다.구 분수혜자격증빙 서류장학금비고국가유공장학(법정장학) 독립유공자예우에 관한 법률 등 관련 법령에 따른 법정 장학 대상자 중 직전 학기 평균평점이 1.75(실점 70점) 이상인 자※ 국가유공자 등 본인은 성적 제한 없음 교육지원대상자증명서(본인)  또는 대학수업료등 면제대상자증명서(자녀) 1부    성적증명서 1부※ 기수혜자는 신청 필요 없음등록금전액학부생북한이탈주민장학(법정장학) 북한이탈주민",2025-01-03 16:14:24.0
분자생명공학과,지역 내 혈액 확보를 위한 헌혈 행사 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904844/artclView.do,"광주전남 지역 내 혈액 확보를 위한 헌혈 행사를 다음과 같이 안내드립니다.1. 행사일시: 2025. 1. 6.(월) 10:00~16:302. 행사장소: 인문대 3호관 카프리존 헌혈버스3. 혜택사항: 봉사시간(4시간), 군입대 가산점 인정 및 기념품 추가 지급※ 참여 전에 첨부파일의 헌혈 가능 조건을 확인하시고, 신분증을 가지고 방문 바랍니다.",2025-01-03 15:00:50.0
분자생명공학과,「남구 학교 밖 청소년지원센터 운영」 교육봉사자 모집 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904843/artclView.do,남구 학교 밖 청소년지원센터에서 남구 지역 학교 밖 청소년들의 학력 취득 지원을 위한 검정고시반 교육봉사자를 모집합니다.가. 활동기간: '25. 2. ~ 4. ※ 정확한 일정은 추후 통보나. 활동내용: 학교 밖 청소년들의 검정고시 학력 취득을 위한 교육다. 접수기간: '25. 1. 6.(월) ~ 1. 23(목) 17:00까지 ※ 결과 발표: '25. 1. 24.(금)라. 신청방법: [붙임2]의 신청서 작성 후 이메일(1324namgu@naver.com) 접수,2025-01-03 14:56:31.0
분자생명공학과,농생대 1호관 드라이비트 제거공사 착공 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904842/artclView.do,"「농생대1호관 드라이비트 제거공사」가 아래와 같이 착공되어 안내드립니다. 시설과에서 공사로 인한 소음 진동 및 통행 지장 등 다소의 불편 사항에 대해 양해 부탁드린다고 합니다.가. 공사개요1) 공 사 명: 농생대1호관 드라이비트 제거공사2) 공사기간: 2024. 12. 19.   2025. 3. 18.(90일)3) 계 약 자: (주)정한건설4) 공사내용: 드라이비트 제거공사나. 문의: 062-530-1226다. 협조사항1) 공사 중 소음, 진동, 분진 등에 대한 사전 대비 및 안전사고 예방 협조2) 공사기간 단축을 위해 일과 시작",2025-01-03 14:54:38.0
분자생명공학과,2025학년도 1학기 학석사학위연계과정 및 학석박사학위통합연계과정자 모집,https://mimb.jnu.ac.kr/bbs/mimb/560/904841/artclView.do,"▢ 일정 및 지원절차 ▢구 분일 정절차 및 방법비 고지원서 접수 25. 1. 2.(목)~ 1. 10.(금)지원자 ⇨ 단과대학 행정실#9312;연계과정 지원서#9313;지원학과 지도예정교수 추천서#9314;성적확인서(*당해학기 포함)#9315;연구활동계획서전형(심사) 25. 1. 13.(월)~ 1. 17.(금)대학원 모집단위별 시행 결과제출 25. 1. 20.(월)까지학과 ⇨ 행정실사정내역부, 회의록, 지원서류 등(PDF 공문제출)※ 원본 대학자체 보관합격자 안내 25. 1. 27.(월)예정대학원 ⇨ 대학 수강신청 25. 2. 14.",2025-01-03 14:53:46.0
분자생명공학과,2025학년도 1학기 대학원 저소득층(창조) 장학금 신청 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904840/artclView.do,"2025학년도 1학기 대학원 저소득층(창조) 장학금과 관련하여 다음과 같이 안내하오니, 해당 학생들은 기간내에 신청하여 주시기 바랍니다. 저소득층 장학금 주요 사항    가. 신청 자격:  25학년도 1학기 등록 예정자로 '24학년도 2학기 성적이 평균평점 2.25(실점 75점) 이상인 자 중 저소득층 장학생 선발 기준에 해당하는 재학생 [붙임1 참고]나. 선발 장학 종류 (일반대학원생은 창조장학4만 선발)- 창조장학1: 등록금 전액- 창조장학2: 수업료2 전액- 창조장학3: 수업료2 반액- 창조장학4: 수업료1다. 신청 및 서류",2025-01-03 14:46:36.0
분자생명공학과,2024학년도 전기(2025년 2월 졸업예정) 석·박사 학위논문 제출 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904839/artclView.do,"2024학년도 전기(2025년 2월 졸업예정) 석 박사학위 수여예정자의 학위논문 파일 등재 및 인쇄본 접수 안내가. 학위논문 파일 등재※ 문의: 도서관 홈페이지(게시판 글쓰기)1) 등재기간: 2025. 1. 2.(목) ~ 1. 10.(금)(기간 이후 추가 등재 및 수정 불가)2) 등재방법: 도서관 홈페이지의 학위논문관리시스템 이용(붙임 2~4. 학위논문 파일 작성 및 제출 방법 숙지)※ 논문 공개여부는 공개가 원칙(특허, 계속연구, 기업 비밀은 비공개 가능) - 비공개할 경우 비공개 여부, 사유, 기간 반드시 확인나. 학위논문 최종",2025-01-03 14:42:32.0
분자생명공학과,2025학년도 1학기 학부 및 대학원 재입학 실시 안내,https://mimb.jnu.ac.kr/bbs/mimb/560/904837/artclView.do,2025학년도 1학기 학부 및 대학원 재입학 실시 안내가. 세부 일정업무명일정비고실시 공고2024. 12. 16.(월)대학 홈페이지 공지(본부)재입학 원서접수2025. 1. 2.(목) ~ 1. 8.(수)학생   학과(부)대상자 내신2025. 1. 9.(목) ~ 1. 15.(수)학과(부)   행정실재입학 허가2025. 1. 27.(월)대학 홈페이지 공지(본부)나. 재입학 대상자 및 제외자대상자제외자학부생대학원생◦미복학 미등록 학사경고 제적자 및 자퇴자◦학칙 제30조 4항에 해당하는 학생활동 제적자 ◦유급 및 징계에 의하여 제적된 자◦,2025-01-03 14:37:03.0
